dataset,sensor,strategy,epsilon,w,P_min,P_max,delta_t,k_ext,epsilon_count,mae,normalized_mae,kl_divergence,release_rate,avg_n_tau,n_logical_timestamps
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,8.0,1,2,0.0,184.3106158009078,1.5359217983408984,0.9955827692629473,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,16.0,1,2,0.0,184.3106158009078,1.5359217983408984,0.9955827692629473,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,,1,2,0.0,184.3106158009078,1.5359217983408984,0.9955827692629473,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,4.0,1,2,0.0,230.49966839424047,1.9208305699520039,0.8334125452629491,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,8.0,1,2,0.0,184.3106158009078,1.5359217983408984,0.9955827692629473,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,16.0,1,2,0.0,184.3106158009078,1.5359217983408984,0.9955827692629473,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,,1,2,0.0,184.3106158009078,1.5359217983408984,0.9955827692629473,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,4.0,1,2,0.0,230.49966839424047,1.9208305699520039,0.8334125452629491,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,8.0,1,2,0.0,184.3106158009078,1.5359217983408984,0.9955827692629473,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,16.0,1,2,0.0,184.3106158009078,1.5359217983408984,0.9955827692629473,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,,1,2,0.0,180.4250696169632,1.5035422468080268,0.8459005162109255,1.0,5.212871287128713,808
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,4.0,1,2,0.0,229.48604137984825,1.912383678165402,0.8268996401922706,1.0,5.212871287128713,808
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,8.0,1,2,0.0,180.4446853448309,1.503705711206924,0.8459005162109255,1.0,5.212871287128713,808
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,16.0,1,2,0.0,180.4250696169632,1.5035422468080268,0.8459005162109255,1.0,5.212871287128713,808
mobility,traffic_speed_eps1.0,uniform,1.0,8,6,,1,2,0.0,128.58515665469227,1.0715429721224357,0.8267281025565424,1.0,7.462925851703407,499
mobility,traffic_speed_eps1.0,uniform,1.0,8,6,8.0,1,2,0.0,133.43369348639342,1.1119474457199452,0.855042912702615,1.0,7.462925851703407,499
mobility,traffic_speed_eps1.0,uniform,1.0,8,6,16.0,1,2,0.0,128.58515665469227,1.0715429721224357,0.8267281025565424,1.0,7.462925851703407,499
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,,1,4,0.0,184.3106158009078,1.5359217983408984,0.9955827692629473,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,4.0,1,4,0.0,230.49966839424047,1.9208305699520039,0.8334125452629491,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,8.0,1,4,0.0,184.3106158009078,1.5359217983408984,0.9955827692629473,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,16.0,1,4,0.0,184.3106158009078,1.5359217983408984,0.9955827692629473,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,,1,4,0.0,184.3106158009078,1.5359217983408984,0.9955827692629473,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,4.0,1,4,0.0,230.49966839424047,1.9208305699520039,0.8334125452629491,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,8.0,1,4,0.0,184.3106158009078,1.5359217983408984,0.9955827692629473,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,16.0,1,4,0.0,184.3106158009078,1.5359217983408984,0.9955827692629473,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,,1,4,0.0,184.3106158009078,1.5359217983408984,0.9955827692629473,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,4.0,1,4,0.0,230.49966839424047,1.9208305699520039,0.8334125452629491,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,8.0,1,4,0.0,184.3106158009078,1.5359217983408984,0.9955827692629473,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,16.0,1,4,0.0,184.3106158009078,1.5359217983408984,0.9955827692629473,1.0,5.08273381294964,834
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,,1,4,0.0,180.4250696169632,1.5035422468080268,0.8459005162109255,1.0,5.212871287128713,808
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,4.0,1,4,0.0,229.48604137984825,1.912383678165402,0.8268996401922706,1.0,5.212871287128713,808
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,8.0,1,4,0.0,180.4446853448309,1.503705711206924,0.8459005162109255,1.0,5.212871287128713,808
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,16.0,1,4,0.0,180.4250696169632,1.5035422468080268,0.8459005162109255,1.0,5.212871287128713,808
mobility,traffic_speed_eps1.0,uniform,1.0,8,6,,1,4,0.0,128.58515665469227,1.0715429721224357,0.8267281025565424,1.0,7.462925851703407,499
mobility,traffic_speed_eps1.0,uniform,1.0,8,6,8.0,1,4,0.0,133.43369348639342,1.1119474457199452,0.855042912702615,1.0,7.462925851703407,499
mobility,traffic_speed_eps1.0,uniform,1.0,8,6,16.0,1,4,0.0,128.58515665469227,1.0715429721224357,0.8267281025565424,1.0,7.462925851703407,499
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,,2,0,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,4.0,2,0,0.0,239.92392038387428,1.9993660031989522,0.38804036882674037,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,8.0,2,0,0.0,124.88563509095071,1.0407136257579226,0.6402269712480424,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,16.0,2,0,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,,2,0,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,4.0,2,0,0.0,239.92392038387428,1.9993660031989522,0.38804036882674037,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,8.0,2,0,0.0,124.88563509095071,1.0407136257579226,0.6402269712480424,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,16.0,2,0,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,,2,0,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,4.0,2,0,0.0,239.92392038387428,1.9993660031989522,0.38804036882674037,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,8.0,2,0,0.0,124.88563509095071,1.0407136257579226,0.6402269712480424,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,16.0,2,0,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,,2,0,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,4.0,2,0,0.0,239.92392038387428,1.9993660031989522,0.38804036882674037,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,8.0,2,0,0.0,124.88563509095071,1.0407136257579226,0.6402269712480424,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,16.0,2,0,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,6,,2,0,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,6,8.0,2,0,0.0,124.88563509095071,1.0407136257579226,0.6402269712480424,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,6,16.0,2,0,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,,2,2,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,4.0,2,2,0.0,239.92392038387428,1.9993660031989522,0.38804036882674037,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,8.0,2,2,0.0,124.88563509095071,1.0407136257579226,0.6402269712480424,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,16.0,2,2,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,,2,2,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,4.0,2,2,0.0,239.92392038387428,1.9993660031989522,0.38804036882674037,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,8.0,2,2,0.0,124.88563509095071,1.0407136257579226,0.6402269712480424,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,2,16.0,2,2,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,,2,2,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,4.0,2,2,0.0,239.92392038387428,1.9993660031989522,0.38804036882674037,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,8.0,2,2,0.0,124.88563509095071,1.0407136257579226,0.6402269712480424,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,3,16.0,2,2,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,,2,2,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,4.0,2,2,0.0,239.92392038387428,1.9993660031989522,0.38804036882674037,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,8.0,2,2,0.0,124.88563509095071,1.0407136257579226,0.6402269712480424,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,4,16.0,2,2,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,6,,2,2,0.0,114.5715759841045,0.9547631332008708,0.4819543377120103,1.0,8.624697336561743,413
mobility,traffic_speed_eps1.0,uniform,1.0,8,6,8.0,2,2,0.0,124.70441678249463,1.0392034731874553,0.5230870915190473,1.0,8.624697336561743,413
mobility,traffic_speed_eps1.0,uniform,1.0,8,6,16.0,2,2,0.0,114.5715759841045,0.9547631332008708,0.4819543377120103,1.0,8.624697336561743,413
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,,2,4,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,4.0,2,4,0.0,239.92392038387428,1.9993660031989522,0.38804036882674037,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,8.0,2,4,0.0,124.88563509095071,1.0407136257579226,0.6402269712480424,1.0,8.57074340527578,417
mobility,traffic_speed_eps1.0,uniform,1.0,8,1,16.0,2,4,0.0,114.86249776688153,0.9571874813906794,0.8453427151321496,1.0,8.57074340527578,417
