w,epsilon,S,strategy,sensor,kl,kl_global,mae
8,1.0,2,sample,humidity,0.4408107131305751,1.7291622265031188,21.89387767457001
8,1.0,2,sample,power_draw,0.1692617053428122,1.4359288419834482,173.5205883171206
8,1.0,2,sample,temperature,0.3386515064623328,1.590807194984535,67.64877629364786
8,1.0,2,sample,vibration,0.33066688149775686,1.4618696139548828,26.691248794183288
8,1.0,2,uniform,humidity,1.0583992562080367,0.8822487837568531,304.379554309224
8,1.0,2,uniform,power_draw,0.61554241073836,0.6523355071262098,2165.240628544376
8,1.0,2,uniform,temperature,0.8306530903122218,0.8329251953631868,425.19277062793697
8,1.0,2,uniform,vibration,0.8894338562751324,0.7364656615379321,212.86438439362
8,1.0,4,budget_absorption,humidity,0.22215868805747016,3.074913970101712,31.612610287800454
8,1.0,4,budget_absorption,power_draw,0.7589513481129944,2.494554237872099,92.582103535856
8,1.0,4,budget_absorption,temperature,0.2788541309335846,2.261210214948565,71.07128116144253
8,1.0,4,budget_absorption,vibration,0.6022190627215144,1.9396430273448642,34.51684861066614
8,1.0,4,sample,humidity,2.3875847085849307,3.1454344198404343,14.8657189682096
8,1.0,4,sample,power_draw,0.3415287831979609,1.735808495086262,98.44747795504867
8,1.0,4,sample,temperature,0.47376720498644553,2.2826975992301457,32.0234616696357
8,1.0,4,sample,vibration,0.23476061776803925,2.323249016089908,14.490639316729753
8,1.0,4,uniform,humidity,0.8162988724630671,0.7697227528542061,173.96959026057954
8,1.0,4,uniform,power_draw,0.7854194667202373,0.648058530823787,976.5798664914083
8,1.0,4,uniform,temperature,0.8321895961365116,0.8168795108984431,207.09167462710147
8,1.0,4,uniform,vibration,0.8853868158628415,0.8179642420401813,92.88720435675317
8,2.0,1,budget_absorption,humidity,2.980602007041469,3.244740399110522,32.68717864447161
8,2.0,1,budget_absorption,power_draw,1.2663323606790848,3.1935240941858756,208.8843544178829
8,2.0,1,budget_absorption,temperature,4.195789326367155,3.3972559496776644,356.6024382442695
8,2.0,1,budget_absorption,vibration,5.464542501511008,3.2095439633458924,321.80587142047267
