publisher_id,t,true,noisy
Chitale Bandhu Corner_41,98,0.0,199.2940337465683
Chitale Bandhu Corner_41,99,0.0,199.2940337465683
Chitale Bandhu Corner_41,100,0.0,199.2940337465683
Chitale Bandhu Corner_41,101,0.0,199.2940337465683
Chitale Bandhu Corner_41,102,35.0,5930.348954633211
Chitale Bandhu Corner_41,103,35.0,-5995.516088526463
Chitale Bandhu Corner_41,104,34.833333333333336,2315.675963785713
Chitale Bandhu Corner_41,105,34.25,20919.96678735411
Chitale Bandhu Corner_41,106,33.75,-4418.800634158262
Chitale Bandhu Corner_41,107,33.25,-21476.482235614392
Chitale Bandhu Corner_41,108,32.666666666666664,-5057.5880957758745
Chitale Bandhu Corner_41,109,31.75,16475.01864936717
Chitale Bandhu Corner_41,110,31.5,10573.570335770859
Chitale Bandhu Corner_41,111,31.25,691.436698012903
Chitale Bandhu Corner_41,112,30.75,-11864.386064627253
Chitale Bandhu Corner_41,113,30.333333333333332,13745.20771315454
Chitale Bandhu Corner_41,114,29.5,14921.74381461066
Chitale Bandhu Corner_41,115,29.0,6501.344960035327
Chitale Bandhu Corner_41,116,0.0,6501.344960035327
Chitale Bandhu Corner_41,117,0.0,6501.344960035327
Chitale Bandhu Corner_41,118,0.0,6501.344960035327
Chitale Bandhu Corner_41,119,0.0,6501.344960035327
Chitale Bandhu Corner_41,120,0.0,6501.344960035327
Chitale Bandhu Corner_41,121,0.0,6501.344960035327
Chitale Bandhu Corner_41,122,0.0,6501.344960035327
Chitale Bandhu Corner_41,123,0.0,6501.344960035327
Chitale Bandhu Corner_41,124,0.0,6501.344960035327
Chitale Bandhu Corner_41,125,0.0,6501.344960035327
Chitale Bandhu Corner_41,126,0.0,6501.344960035327
Chitale Bandhu Corner_41,127,0.0,6501.344960035327
Chitale Bandhu Corner_41,128,0.0,6501.344960035327
Chitale Bandhu Corner_41,129,0.0,6501.344960035327
Chitale Bandhu Corner_41,130,0.0,6501.344960035327
Chitale Bandhu Corner_41,131,0.0,6501.344960035327
Chitale Bandhu Corner_41,132,0.0,6501.344960035327
Chitale Bandhu Corner_41,133,0.0,6501.344960035327
Chitale Bandhu Corner_41,134,0.0,6501.344960035327
Chitale Bandhu Corner_41,135,0.0,6501.344960035327
Chitale Bandhu Corner_41,136,0.0,6501.344960035327
Chitale Bandhu Corner_41,137,0.0,6501.344960035327
Chitale Bandhu Corner_41,138,0.0,6501.344960035327
Chitale Bandhu Corner_41,139,0.0,6501.344960035327
Chitale Bandhu Corner_41,140,0.0,6501.344960035327
Chitale Bandhu Corner_41,141,0.0,6501.344960035327
Chitale Bandhu Corner_41,142,0.0,6501.344960035327
Chitale Bandhu Corner_41,143,0.0,6501.344960035327
Chitale Bandhu Corner_41,144,0.0,6501.344960035327
Chitale Bandhu Corner_41,145,0.0,6501.344960035327
Chitale Bandhu Corner_41,146,0.0,6501.344960035327
Chitale Bandhu Corner_41,147,0.0,6501.344960035327
Chitale Bandhu Corner_41,148,0.0,6501.344960035327
