t,global_true,global_noisy,num_pubs_total
239,317.34520000000003,-883.7940557021132,50
240,316.8546,-549.6409804916673,50
241,315.2112000000001,551.1082119050736,50
242,317.69539999999995,212.50170864786534,50
243,315.78999999999996,1183.102084284405,50
244,315.83879999999994,-272.02954158621134,50
245,319.5063999999999,-454.33892370311565,50
246,314.9222,755.9616170143236,50
247,316.96799999999996,1325.6561116564908,50
248,317.2326,417.7845645705017,50
249,317.0756,737.6115615607514,50
250,313.0462,501.8510063808816,50
251,318.83579999999995,419.6806401743714,50
252,314.29540000000003,1334.9236372398839,50
253,316.27060000000006,1779.893095462579,50
254,317.08820000000003,1278.1749172772923,50
255,314.76480000000004,-225.5862098066102,50
256,318.13,1443.690462143842,50
257,318.4292,207.25894036578973,50
258,317.62699999999995,809.0790726368489,50
259,316.41560000000004,162.7910430223395,50
260,315.56579999999997,-454.9889503239906,50
261,316.363,741.2387821571449,50
262,313.681,-271.38771307417386,50
263,317.66200000000003,1287.9352221356985,50
264,315.8184,1151.5827690472468,50
265,316.0104,357.40180829706094,50
266,315.24219999999997,108.93161466470295,50
267,317.3672,477.84841572106836,50
268,315.35020000000003,-717.2997610222606,50
269,318.2202,1085.0378748170472,50
270,318.7414,2465.2514568740926,50
271,314.8772,970.9194559750393,50
272,316.18899999999996,-273.20580900938035,50
273,319.6696,1380.6447062972857,50
274,319.1962,1085.3657450959058,50
275,317.4126,-1331.1633222607993,50
276,315.13379999999995,-301.8282374084481,50
277,315.9234,474.07062766873986,50
278,316.4285999999999,-716.4346876952966,50
279,317.3936,670.5345099576982,50
280,317.9814,3645.414539737012,50
281,319.00299999999993,-128.58407982811383,50
282,317.5004,907.7240722631725,50
283,316.4498,-1583.2075644418233,50
284,314.9854,-11.302803693009878,50
285,316.08180000000004,2075.423176011588,50
286,321.0233999999999,576.1239468628763,50
287,312.9824,495.2030230904893,50
288,313.774,1866.1822360283327,50
289,318.21180000000004,-491.67975497081363,50
290,317.5314,-2349.7550121654153,50
291,318.11899999999997,-455.6443792042664,50
292,318.07140000000004,353.85475720278674,50
293,320.0694,313.35649159614024,50
294,318.3248,1053.3246245629875,50
295,315.5996,1330.7575304264128,50
296,318.5636,-364.25430034194284,50
297,317.60299999999995,210.35508427002787,50
298,312.8502,176.4425423817744,50
299,316.5338,-1453.4076077606296,50
300,312.808,-2822.1325749076605,50
301,316.7878,1009.8961016602607,50
302,317.572,-159.78693716986118,50
303,316.96939999999995,774.3929860260899,50
304,316.03159999999997,179.1274383547355,50
305,313.83360000000005,-685.7003726020716,50
306,318.001,-445.5184610803436,50
307,319.22100000000006,-53.42197170472855,50
308,316.9448,1070.930059206005,50
309,314.21720000000005,-2628.8734836272592,50
310,314.75800000000004,-1541.7439419879586,50
311,314.783,428.03456110768616,50
312,314.9536,689.193828867279,50
313,317.4824,801.0375100192613,50
314,317.24339999999995,284.07524366775755,50
315,316.4014,70.43466651539089,50
316,318.3314,1229.7293365273606,50
317,316.7002,239.77962594798112,50
318,316.1484,-37.47395164799747,50
319,315.3312000000001,-1032.6890655785926,50
320,320.07000000000005,-1370.3229400886385,50
321,319.0596,-1044.3686880846647,50
322,318.5352,682.3597984519886,50
323,315.7446,674.6158180881735,50
324,318.754,-257.91014381150023,50
325,317.53419999999994,581.3635383410004,50
