dataset,sensor,clamp_mode,strategy,P,P_max,rho_split,epsilon,w,payload_bound,normalized_mae,predicted_nmae_uniform,predicted_laplace_scale,kl_divergence,release_rate,attribution_advantage,avg_n_tau_eligible,avg_n_tau,mae,deferrals,num_timestamps,trial,seed,subscription_level,scope
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.3621149531124953,32.0,3840.0,0.2447265947422842,0.158273381294964,0.0672348484848485,1.0,0.8920863309352518,43.45379437349944,117,139,3,3077,4,mobility/nyc/SE/cell_0_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8845204754545103,32.0,3840.0,0.2005602087360102,0.237410071942446,0.0643939393939393,1.0,0.8920863309352518,106.14245705454124,106,139,4,4077,4,mobility/nyc/SE/cell_0_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8446306129331325,32.0,3840.0,0.426350823234842,0.2517985611510791,0.0625,1.0,0.8920863309352518,101.3556735519759,104,139,5,5077,4,mobility/nyc/SE/cell_0_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.4294208933397857,32.0,3840.0,1.007235380073641,0.1942446043165467,0.0635521885521885,1.0,0.920863309352518,51.53050720077429,112,139,0,77,4,mobility/nyc/SW/cell_1_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6991575641779506,32.0,3840.0,1.9471581293675253,0.1510791366906475,0.0654761904761904,1.0,0.920863309352518,83.89890770135408,118,139,1,1077,4,mobility/nyc/SW/cell_1_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6927153426412365,32.0,3840.0,0.5867491346113656,0.2086330935251798,0.0641762452107279,1.0,0.920863309352518,83.12584111694838,110,139,2,2077,4,mobility/nyc/SW/cell_1_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.3941441288978699,32.0,3840.0,0.2725207208880663,0.158273381294964,0.0672348484848485,1.0,0.920863309352518,47.29729546774439,117,139,3,3077,4,mobility/nyc/SW/cell_1_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.9257775203236798,32.0,3840.0,0.2005602087360102,0.237410071942446,0.0643939393939393,1.0,0.920863309352518,111.09330243884158,106,139,4,4077,4,mobility/nyc/SW/cell_1_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8540150153464171,32.0,3840.0,0.4597304444762798,0.2517985611510791,0.0625,1.0,0.920863309352518,102.48180184157005,104,139,5,5077,4,mobility/nyc/SW/cell_1_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.4160018072105723,32.0,3840.0,1.007235380073641,0.1942446043165467,0.0635521885521885,1.0,0.9136690647482014,49.92021686526868,112,139,0,77,4,mobility/nyc/SW/cell_1_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,1.0307849452530649,32.0,3840.0,0.6081404532456236,0.2014388489208633,0.0654761904761904,1.0,0.9136690647482014,123.69419343036778,111,139,1,1077,4,mobility/nyc/SW/cell_1_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6893478142628745,32.0,3840.0,0.6532172654240462,0.2086330935251798,0.0641762452107279,1.0,0.9136690647482014,82.72173771154495,110,139,2,2077,4,mobility/nyc/SW/cell_1_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.3823530717301723,32.0,3840.0,0.2513530976924867,0.158273381294964,0.0672348484848485,1.0,0.9136690647482014,45.88236860762068,117,139,3,3077,4,mobility/nyc/SW/cell_1_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.7404964647147453,32.0,3840.0,0.2202079534911849,0.2158273381294964,0.0645833333333333,1.0,0.9136690647482014,88.85957576576943,109,139,4,4077,4,mobility/nyc/SW/cell_1_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8408602164729015,32.0,3840.0,1.03655183627421,0.2517985611510791,0.0626190476190476,1.0,0.9136690647482014,100.9032259767482,104,139,5,5077,4,mobility/nyc/SW/cell_1_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.4217821357801606,32.0,3840.0,0.927605524680782,0.1942446043165467,0.0635521885521885,1.0,0.8776978417266187,50.61385629361927,112,139,0,77,4,mobility/nyc/SE/cell_1_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6870170967581359,32.0,3840.0,1.2674199269226596,0.1510791366906475,0.0654761904761904,1.0,0.8776978417266187,82.4420516109763,118,139,1,1077,4,mobility/nyc/SE/cell_1_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6805738976898544,32.0,3840.0,0.4951639217209317,0.2086330935251798,0.0641762452107279,1.0,0.8776978417266187,81.66886772278254,110,139,2,2077,4,mobility/nyc/SE/cell_1_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.3738870523942214,32.0,3840.0,0.2447265947422842,0.158273381294964,0.0672348484848485,1.0,0.8776978417266187,44.866446287306566,117,139,3,3077,4,mobility/nyc/SE/cell_1_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8939771735177421,32.0,3840.0,0.2005602087360102,0.237410071942446,0.0643939393939393,1.0,0.8776978417266187,107.27726082212904,106,139,4,4077,4,mobility/nyc/SE/cell_1_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.7777730581302087,32.0,3840.0,0.8035768954401871,0.2302158273381295,0.0626302083333333,1.0,0.8776978417266187,93.33276697562503,107,139,5,5077,4,mobility/nyc/SE/cell_1_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.4446457541911598,32.0,3840.0,1.1678460201473069,0.1942446043165467,0.0635521885521885,1.0,0.935251798561151,53.35749050293919,112,139,0,77,4,mobility/nyc/SE/cell_1_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.7127374731219595,32.0,3840.0,2.03795243556122,0.1510791366906475,0.0654761904761904,1.0,0.935251798561151,85.52849677463513,118,139,1,1077,4,mobility/nyc/SE/cell_1_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6285187583722637,32.0,3840.0,0.0441479082257644,0.2158273381294964,0.0645833333333333,1.0,0.935251798561151,75.42225100467164,109,139,2,2077,4,mobility/nyc/SE/cell_1_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.402253436199554,32.0,3840.0,0.3205140436871557,0.158273381294964,0.0672348484848485,1.0,0.935251798561151,48.27041234394649,117,139,3,3077,4,mobility/nyc/SE/cell_1_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.7580624232015226,32.0,3840.0,0.3537073940573222,0.2158273381294964,0.0645833333333333,1.0,0.935251798561151,90.96749078418271,109,139,4,4077,4,mobility/nyc/SE/cell_1_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8720341685272643,32.0,3840.0,1.2034928407949494,0.2517985611510791,0.0626190476190476,1.0,0.935251798561151,104.64410022327172,104,139,5,5077,4,mobility/nyc/SE/cell_1_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.4726824139484981,32.0,3840.0,1.3169345768741516,0.1942446043165467,0.0638888888888889,1.0,0.9136690647482014,56.721889673819774,112,139,0,77,4,mobility/nyc/NW/cell_2_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,1.116703301599581,32.0,3840.0,0.0997368844680292,0.2014388489208633,0.0664682539682539,1.0,0.9136690647482014,134.00439619194972,111,139,1,1077,4,mobility/nyc/NW/cell_2_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6842487807801849,32.0,3840.0,0.6882204414319211,0.2086330935251798,0.0641762452107279,1.0,0.9136690647482014,82.10985369362218,110,139,2,2077,4,mobility/nyc/NW/cell_2_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.3740686685094004,32.0,3840.0,0.3119998692529556,0.158273381294964,0.0672348484848485,1.0,0.9136690647482014,44.88824022112805,117,139,3,3077,4,mobility/nyc/NW/cell_2_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.9283909985320812,32.0,3840.0,0.2005602087360102,0.237410071942446,0.0643939393939393,1.0,0.9136690647482014,111.40691982384972,106,139,4,4077,4,mobility/nyc/NW/cell_2_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8394346363375593,32.0,3840.0,0.5471506969068746,0.2517985611510791,0.0625,1.0,0.9136690647482014,100.73215636050712,104,139,5,5077,4,mobility/nyc/NW/cell_2_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.4743810912650709,32.0,3840.0,1.182898385845112,0.1942446043165467,0.0638888888888889,1.0,0.8705035971223022,56.9257309518085,112,139,0,77,4,mobility/nyc/NW/cell_2_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6902340059958313,32.0,3840.0,1.829383566699284,0.1510791366906475,0.0654761904761904,1.0,0.8705035971223022,82.82808071949975,118,139,1,1077,4,mobility/nyc/NW/cell_2_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.618450112154101,32.0,3840.0,0.0441479082257644,0.2158273381294964,0.0645833333333333,1.0,0.8705035971223022,74.21401345849212,109,139,2,2077,4,mobility/nyc/NW/cell_2_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.3909338168928273,32.0,3840.0,0.3863804514236704,0.158273381294964,0.0625,1.0,0.8705035971223022,46.91205802713928,117,139,3,3077,4,mobility/nyc/NW/cell_2_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.913816478098696,32.0,3840.0,0.2005602087360102,0.237410071942446,0.0643939393939393,1.0,0.8705035971223022,109.65797737184351,106,139,4,4077,4,mobility/nyc/NW/cell_2_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8449388603482025,32.0,3840.0,0.4159718378859636,0.2805755395683453,0.0625,1.0,0.8705035971223022,101.3926632417843,100,139,5,5077,4,mobility/nyc/NW/cell_2_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.4343117823696499,32.0,3840.0,1.1228849688003406,0.1942446043165467,0.0635521885521885,1.0,0.8848920863309353,52.11741388435799,112,139,0,77,4,mobility/nyc/NE/cell_2_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.7488174358866541,32.0,3840.0,0.6238732332715001,0.1510791366906475,0.0663265306122448,1.0,0.8848920863309353,89.85809230639849,118,139,1,1077,4,mobility/nyc/NE/cell_2_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6025242741579279,32.0,3840.0,0.0534388763476849,0.2302158273381295,0.0640190972222222,1.0,0.8848920863309353,72.30291289895135,107,139,2,2077,4,mobility/nyc/NE/cell_2_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.3731159974290612,32.0,3840.0,0.2567632744921257,0.158273381294964,0.0672348484848485,1.0,0.8848920863309353,44.77391969148735,117,139,3,3077,4,mobility/nyc/NE/cell_2_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8932099454023376,32.0,3840.0,0.2005602087360102,0.237410071942446,0.0643939393939393,1.0,0.8848920863309353,107.1851934482805,106,139,4,4077,4,mobility/nyc/NE/cell_2_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8444112348818142,32.0,3840.0,0.3956685592250529,0.2517985611510791,0.0625,1.0,0.8848920863309353,101.32934818581772,104,139,5,5077,4,mobility/nyc/NE/cell_2_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.4062941367232245,32.0,3840.0,0.8248081786532638,0.1942446043165467,0.0635521885521885,1.0,0.8776978417266187,48.75529640678695,112,139,0,77,4,mobility/nyc/NE/cell_2_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,1.1189885244035898,32.0,3840.0,0.504263911020805,0.2014388489208633,0.0669642857142857,1.0,0.8776978417266187,134.27862292843076,111,139,1,1077,4,mobility/nyc/NE/cell_2_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6915252159577491,32.0,3840.0,0.4379862800191392,0.2014388489208633,0.0642361111111111,1.0,0.8776978417266187,82.98302591492988,111,139,2,2077,4,mobility/nyc/NE/cell_2_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.36650791510307,32.0,3840.0,0.2101375067196923,0.158273381294964,0.0672348484848485,1.0,0.8776978417266187,43.9809498123684,117,139,3,3077,4,mobility/nyc/NE/cell_2_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.9147319157142172,32.0,3840.0,0.2005602087360102,0.237410071942446,0.0643939393939393,1.0,0.8776978417266187,109.76782988570604,106,139,4,4077,4,mobility/nyc/NE/cell_2_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8231338362808507,32.0,3840.0,0.4597304444762798,0.2517985611510791,0.0625,1.0,0.8776978417266187,98.77606035370208,104,139,5,5077,4,mobility/nyc/NE/cell_2_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.4333410248605205,32.0,3840.0,1.1228849688003406,0.1942446043165467,0.0635521885521885,1.0,0.9424460431654677,52.00092298326246,112,139,0,77,4,mobility/nyc/NW/cell_3_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6910991652452672,32.0,3840.0,1.887811594356515,0.1510791366906475,0.0654761904761904,1.0,0.9424460431654677,82.93189982943206,118,139,1,1077,4,mobility/nyc/NW/cell_3_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.5812698212686861,32.0,3840.0,0.0534388763476849,0.2302158273381295,0.0640190972222222,1.0,0.9424460431654677,69.75237855224233,107,139,2,2077,4,mobility/nyc/NW/cell_3_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.3676595502378446,32.0,3840.0,0.2383178851244608,0.158273381294964,0.0672348484848485,1.0,0.9424460431654677,44.11914602854135,117,139,3,3077,4,mobility/nyc/NW/cell_3_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.9179556083476352,32.0,3840.0,0.2005602087360102,0.237410071942446,0.0643939393939393,1.0,0.9424460431654677,110.15467300171623,106,139,4,4077,4,mobility/nyc/NW/cell_3_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8463627348719974,32.0,3840.0,0.3593558666641289,0.2517985611510791,0.0625,1.0,0.9424460431654677,101.5635281846397,104,139,5,5077,4,mobility/nyc/NW/cell_3_0
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.4121620385398709,32.0,3840.0,1.0858753402487076,0.1942446043165467,0.0635521885521885,1.0,0.8561151079136691,49.4594446247845,112,139,0,77,4,mobility/nyc/NW/cell_3_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6704872731537659,32.0,3840.0,1.7152026407486334,0.1510791366906475,0.0654761904761904,1.0,0.8561151079136691,80.4584727784519,118,139,1,1077,4,mobility/nyc/NW/cell_3_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.5639164007191442,32.0,3840.0,0.0534388763476849,0.2302158273381295,0.0640190972222222,1.0,0.8561151079136691,67.6699680862973,107,139,2,2077,4,mobility/nyc/NW/cell_3_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.3683627729740993,32.0,3840.0,0.3196274399237774,0.158273381294964,0.0672348484848485,1.0,0.8561151079136691,44.20353275689192,117,139,3,3077,4,mobility/nyc/NW/cell_3_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.7374244992388517,32.0,3840.0,0.1859169552231803,0.2302158273381295,0.064453125,1.0,0.8561151079136691,88.4909399086622,107,139,4,4077,4,mobility/nyc/NW/cell_3_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.851628760630391,32.0,3840.0,0.3672824956514098,0.2805755395683453,0.0625,1.0,0.8561151079136691,102.19545127564692,100,139,5,5077,4,mobility/nyc/NW/cell_3_1
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.4516750137890623,32.0,3840.0,1.0039480587565397,0.1942446043165467,0.0635521885521885,1.0,0.8848920863309353,54.201001654687474,112,139,0,77,4,mobility/nyc/NE/cell_3_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6876742715645694,32.0,3840.0,1.7434190854203626,0.1510791366906475,0.0654761904761904,1.0,0.8848920863309353,82.52091258774833,118,139,1,1077,4,mobility/nyc/NE/cell_3_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.7122570631677893,32.0,3840.0,0.4799790500758257,0.1942446043165467,0.0643004115226337,1.0,0.8848920863309353,85.47084758013472,112,139,2,2077,4,mobility/nyc/NE/cell_3_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.3714097231000774,32.0,3840.0,0.3560570111332526,0.158273381294964,0.0672348484848485,1.0,0.8848920863309353,44.56916677200929,117,139,3,3077,4,mobility/nyc/NE/cell_3_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.7342076600437817,32.0,3840.0,0.1859169552231803,0.2302158273381295,0.064453125,1.0,0.8848920863309353,88.10491920525381,107,139,4,4077,4,mobility/nyc/NE/cell_3_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8412992628498036,32.0,3840.0,0.4158135576105163,0.2517985611510791,0.0625,1.0,0.8848920863309353,100.95591154197643,104,139,5,5077,4,mobility/nyc/NE/cell_3_2
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.4391177984313026,32.0,3840.0,0.950398317211239,0.1942446043165467,0.0635521885521885,1.0,0.920863309352518,52.69413581175631,112,139,0,77,4,mobility/nyc/NE/cell_3_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6838472690059516,32.0,3840.0,1.8584841240827503,0.1510791366906475,0.0654761904761904,1.0,0.920863309352518,82.06167228071419,118,139,1,1077,4,mobility/nyc/NE/cell_3_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6680654503985258,32.0,3840.0,0.4948398634558933,0.2014388489208633,0.0642361111111111,1.0,0.920863309352518,80.1678540478231,111,139,2,2077,4,mobility/nyc/NE/cell_3_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.3685838888413711,32.0,3840.0,0.2955864603326892,0.158273381294964,0.0672348484848485,1.0,0.920863309352518,44.23006666096453,117,139,3,3077,4,mobility/nyc/NE/cell_3_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.9112382776923044,32.0,3840.0,0.2005602087360102,0.237410071942446,0.0643939393939393,1.0,0.920863309352518,109.34859332307654,106,139,4,4077,4,mobility/nyc/NE/cell_3_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8510587756827473,32.0,3840.0,0.3764211481994309,0.2805755395683453,0.0625,1.0,0.920863309352518,102.12705308192967,100,139,5,5077,4,mobility/nyc/NE/cell_3_3
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.4674141986902038,32.0,3840.0,0.9002145221711287,0.1942446043165467,0.0635521885521885,1.0,0.8776978417266187,56.089703842824456,112,139,0,77,5,mobility/nyc/SW/cell_0_0/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6876400468232924,32.0,3840.0,1.0999728832689517,0.1510791366906475,0.0654761904761904,1.0,0.8776978417266187,82.51680561879509,118,139,1,1077,5,mobility/nyc/SW/cell_0_0/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6015794382834126,32.0,3840.0,0.0534388763476849,0.2302158273381295,0.0640190972222222,1.0,0.8776978417266187,72.18953259400952,107,139,2,2077,5,mobility/nyc/SW/cell_0_0/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.3854047769966007,32.0,3840.0,0.2447265947422842,0.158273381294964,0.0672348484848485,1.0,0.8776978417266187,46.24857323959208,117,139,3,3077,5,mobility/nyc/SW/cell_0_0/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.7370021836683092,32.0,3840.0,0.2202079534911849,0.2158273381294964,0.0645833333333333,1.0,0.8776978417266187,88.4402620401971,109,139,4,4077,5,mobility/nyc/SW/cell_0_0/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8389706097303247,32.0,3840.0,0.9207059468091792,0.2517985611510791,0.0626190476190476,1.0,0.8776978417266187,100.67647316763896,104,139,5,5077,5,mobility/nyc/SW/cell_0_0/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.4071145281404291,32.0,3840.0,1.046143970440443,0.1942446043165467,0.0635521885521885,1.0,0.8776978417266187,48.85374337685149,112,139,0,77,5,mobility/nyc/SW/cell_0_1/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6801418140546978,32.0,3840.0,1.887811594356515,0.1510791366906475,0.0654761904761904,1.0,0.8776978417266187,81.61701768656373,118,139,1,1077,5,mobility/nyc/SW/cell_0_1/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.5713222915756921,32.0,3840.0,0.0534388763476849,0.2302158273381295,0.0640190972222222,1.0,0.8776978417266187,68.55867498908306,107,139,2,2077,5,mobility/nyc/SW/cell_0_1/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.3693768020053694,32.0,3840.0,0.2096184714776326,0.158273381294964,0.0672348484848485,1.0,0.8776978417266187,44.32521624064432,117,139,3,3077,5,mobility/nyc/SW/cell_0_1/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.7415426854794235,32.0,3840.0,0.1859169552231803,0.2302158273381295,0.064453125,1.0,0.8776978417266187,88.98512225753082,107,139,4,4077,5,mobility/nyc/SW/cell_0_1/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8378480266063111,32.0,3840.0,0.3433674456257068,0.2517985611510791,0.0625,1.0,0.8776978417266187,100.54176319275732,104,139,5,5077,5,mobility/nyc/SW/cell_0_1/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.433734805784386,32.0,3840.0,1.065906253346574,0.1942446043165467,0.0635521885521885,1.0,0.935251798561151,52.04817669412632,112,139,0,77,5,mobility/nyc/SE/cell_0_2/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.7019620931136756,32.0,3840.0,1.829383566699284,0.1510791366906475,0.0654761904761904,1.0,0.935251798561151,84.23545117364108,118,139,1,1077,5,mobility/nyc/SE/cell_0_2/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.5863198118518603,32.0,3840.0,0.0534388763476849,0.2302158273381295,0.0640190972222222,1.0,0.935251798561151,70.35837742222324,107,139,2,2077,5,mobility/nyc/SE/cell_0_2/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.3728176402596654,32.0,3840.0,0.3036903296356913,0.158273381294964,0.0672348484848485,1.0,0.935251798561151,44.73811683115986,117,139,3,3077,5,mobility/nyc/SE/cell_0_2/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.9215919015267924,32.0,3840.0,0.2005602087360102,0.237410071942446,0.0643939393939393,1.0,0.935251798561151,110.59102818321507,106,139,4,4077,5,mobility/nyc/SE/cell_0_2/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8489492478143853,32.0,3840.0,0.426350823234842,0.2517985611510791,0.0625,1.0,0.935251798561151,101.87390973772624,104,139,5,5077,5,mobility/nyc/SE/cell_0_2/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.4167757317554054,32.0,3840.0,0.8953745881378722,0.1942446043165467,0.0635521885521885,1.0,0.8920863309352518,50.01308781064865,112,139,0,77,5,mobility/nyc/SE/cell_0_3/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6738466078030366,32.0,3840.0,1.604478121233758,0.1510791366906475,0.0654761904761904,1.0,0.8920863309352518,80.86159293636439,118,139,1,1077,5,mobility/nyc/SE/cell_0_3/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.578296085286151,32.0,3840.0,0.0534388763476849,0.2302158273381295,0.0640190972222222,1.0,0.8920863309352518,69.39553023433811,107,139,2,2077,5,mobility/nyc/SE/cell_0_3/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.3621149531124953,32.0,3840.0,0.2447265947422842,0.158273381294964,0.0672348484848485,1.0,0.8920863309352518,43.45379437349944,117,139,3,3077,5,mobility/nyc/SE/cell_0_3/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8845204754545103,32.0,3840.0,0.2005602087360102,0.237410071942446,0.0643939393939393,1.0,0.8920863309352518,106.14245705454124,106,139,4,4077,5,mobility/nyc/SE/cell_0_3/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.8446306129331325,32.0,3840.0,0.426350823234842,0.2517985611510791,0.0625,1.0,0.8920863309352518,101.3556735519759,104,139,5,5077,5,mobility/nyc/SE/cell_0_3/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.4294208933397857,32.0,3840.0,1.007235380073641,0.1942446043165467,0.0635521885521885,1.0,0.920863309352518,51.53050720077429,112,139,0,77,5,mobility/nyc/SW/cell_1_0/traffic_speed
mobility,traffic_speed,static,p_gated_ba,6,16.0,0.1,0.25,8,120.0,0.6991575641779506,32.0,3840.0,1.9471581293675253,0.1510791366906475,0.0654761904761904,1.0,0.920863309352518,83.89890770135408,118,139,1,1077,5,mobility/nyc/SW/cell_1_0/traffic_speed
