dataset,sensor,clamp_mode,subscription_level,scope,strategy,P,epsilon,w,normalized_mae_mean,normalized_mae_std,mae_mean,mae_std,kl_divergence_mean,kl_divergence_std,release_rate_mean,release_rate_std,attribution_advantage_mean,attribution_advantage_std,avg_n_tau_mean,avg_n_tau_std,n_trials
mobility,emission,static,4,mobility/nyc/NW/cell_3_1,p_gated_ba,6,1.0,8,0.4151662265752049,0.0848786654404151,332.13298126016394,67.90293235233212,0.562110137062356,0.3225886016421947,0.1744604316546762,0.0326634839106758,0.1255643488804687,0.0003999857743401,0.6510791366906474,0.0,12
mobility,emission,static,4,mobility/nyc/NW/cell_3_1,p_gated_ba,6,2.0,8,0.3843832855993165,0.0871966346453363,307.5066284794531,69.75730771626912,0.6421116699498334,0.3099404797439287,0.2017543859649122,0.0220523944933871,0.0722948760728418,0.0026654853241449,0.7416267942583733,0.0,12
mobility,emission,static,4,mobility/nyc/NW/cell_3_1,p_gated_ba,6,4.0,8,0.3238867319069927,0.0514574689982827,259.1093855255942,41.16597519862618,0.6607180293293868,0.2389131071581865,0.2137161084529505,0.0299383596162876,0.0555271218161892,0.0063212376706555,0.7416267942583733,0.0,12
mobility,emission,static,4,mobility/nyc/NW/cell_3_1,p_gated_ba,6,8.0,8,0.2697155660527725,0.0207503643669788,215.77245284221803,16.600291493583107,0.9554784720506854,0.4517666035831317,0.1682615629984051,0.0139620729851879,0.0840582393093258,0.0090619815572626,0.7416267942583733,0.0,12
mobility,emission,static,4,mobility/nyc/NW/cell_3_1,uniform,1,0.1,8,83.07655145448253,7.426021225400241,66461.24116358602,5940.816980320194,0.8967647304905353,0.1423192827536366,0.7416267942583733,0.0,1.0,0.0,0.7416267942583733,0.0,12
mobility,emission,static,4,mobility/nyc/NW/cell_3_1,uniform,1,0.25,8,33.23569416834062,2.972373795098841,26588.555334672503,2377.899036079073,0.9019271662803992,0.1393127816100436,0.7416267942583733,0.0,1.0,0.0,0.7416267942583733,0.0,12
mobility,emission,static,4,mobility/nyc/NW/cell_3_1,uniform,1,0.5,8,16.622336196899493,1.4876976806778974,13297.868957519597,1190.158144542318,0.8782451188115828,0.1310622387608132,0.7416267942583733,0.0,1.0,0.0,0.7416267942583733,0.0,12
mobility,emission,static,4,mobility/nyc/NW/cell_3_1,uniform,1,1.0,8,8.31572959772148,0.7454742902173617,6652.583678177186,596.3794321738894,0.7883839525829012,0.1142908357589931,0.7416267942583733,0.0,1.0,0.0,0.7416267942583733,0.0,12
mobility,emission,static,4,mobility/nyc/NW/cell_3_1,uniform,1,2.0,8,4.165505689631449,0.3727543774465677,3332.4045517051595,298.2035019572542,0.7220365371997578,0.1329275666007515,0.7416267942583733,0.0,1.0,0.0,0.7416267942583733,0.0,12
mobility,emission,static,4,mobility/nyc/NW/cell_3_1,uniform,1,4.0,8,2.094140747053423,0.1876271032044584,1675.3125976427382,150.10168256356673,0.6869395072296012,0.1706445178610307,0.7416267942583733,0.0,1.0,0.0,0.7416267942583733,0.0,12
mobility,emission,static,4,mobility/nyc/NW/cell_3_1,uniform,1,8.0,8,1.0622591937142427,0.0948026527753363,849.8073549713941,75.8421222202691,0.6106430957909278,0.1657962940333553,0.7416267942583733,0.0,1.0,0.0,0.7416267942583733,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,n_weighted,6,0.1,8,0.6987239521113194,0.1244494367271251,558.9791616890556,99.5595493817001,0.2665107934904256,0.2634449784439595,0.507177033492823,0.0288671830220064,0.0632880113870392,0.0007617120027,0.7894736842105262,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,n_weighted,6,0.25,8,0.5712961333520231,0.0866483500305877,457.0369066816185,69.3186800244702,0.3558579905345456,0.2682932240049279,0.5015948963317384,0.0240982449722596,0.0646652487502567,0.0011182503708702,0.7894736842105262,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,n_weighted,6,0.5,8,0.4943026074497834,0.0765521410945762,395.4420859598268,61.24171287566097,0.3922897607791271,0.4235844305637355,0.4872408293460925,0.0212725931087351,0.0654866889817298,0.0013030471882302,0.7894736842105262,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,n_weighted,6,1.0,8,0.4077260356722175,0.0321560488814004,326.180828537774,25.72483910512037,0.8353603906404888,0.3832603900796581,0.4681020733652312,0.023325870030795,0.0303286324321116,0.0020250885327164,0.7894736842105262,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,n_weighted,6,2.0,8,0.34582866220804,0.0338720748633817,276.66292976643206,27.09765989070543,0.9502345807329352,0.434915551632381,0.4362041467304625,0.0246616566613064,0.0439309647393384,0.0022543072077849,0.7894736842105262,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,n_weighted,6,4.0,8,0.299333528674381,0.0184942890745828,239.4668229395048,14.79543125966626,1.080585031101222,0.2674994576720355,0.3931419457735247,0.0197084276639002,0.0614160400215288,0.0038283119803489,0.7894736842105262,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,n_weighted,6,8.0,8,0.293606173950893,0.0187941457557366,234.8849391607144,15.035316604589283,1.6123864702088706,0.2526303132442432,0.328548644338118,0.0144071321092647,0.0891173982609029,0.0066684564873851,0.7894736842105262,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,p_gated_ba,6,0.1,8,0.7043780767419116,0.1821973557898847,563.5024613935293,145.7578846319078,0.893189710760896,0.7118934310793902,0.1966426858513189,0.0354220117926137,0.0627367424242424,0.0003949365585234,0.935251798561151,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,p_gated_ba,6,0.25,8,0.6357133266329963,0.2043695750364516,508.5706613063971,163.49566002916137,0.5976053939064636,0.6339110758724139,0.2038369304556354,0.0406196427736437,0.0645293773548981,0.0015706413734194,0.935251798561151,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,p_gated_ba,6,0.5,8,0.4980469739518369,0.1562633467487755,398.4375791614695,125.01067739902048,0.4452757748399993,0.5028615670861889,0.2038369304556354,0.0382328071313501,0.065079366977252,0.0012583442899151,0.935251798561151,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,p_gated_ba,6,1.0,8,0.4047013377378661,0.0720292692238405,323.76107019029297,57.62341537907247,0.5020865239496574,0.362055731617802,0.1756594724220623,0.0319105440733127,0.1256520877581801,0.0006570015559619,0.7050359712230215,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,p_gated_ba,6,2.0,8,0.4290946216337685,0.0808916552312532,343.27569730701475,64.71332418500256,0.5091136348021715,0.1699160617990342,0.2137161084529505,0.0318253487781904,0.0726213053792134,0.001781158063458,0.7894736842105262,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,p_gated_ba,6,4.0,8,0.3421569305344046,0.0396439018775568,273.7255444275237,31.715121502045488,0.906499218558849,0.2497281763925369,0.2216905901116427,0.0162363551447521,0.0594800143028743,0.0033792718943869,0.7894736842105262,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,p_gated_ba,6,8.0,8,0.2888476261252535,0.017362098882486,231.0781009002028,13.889679105988844,1.4358685310572572,0.747933467838234,0.1842105263157895,0.0177274326857893,0.0842201866127559,0.005548612624761,0.7894736842105262,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,uniform,1,0.1,8,80.44821238296993,4.055836137607282,64358.569906375946,3244.6689100858257,0.8944204900071204,0.1408235420493573,0.7894736842105262,0.0,1.0,0.0,0.7894736842105262,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,uniform,1,0.25,8,32.18193254689277,1.6268292052483364,25745.54603751421,1301.463364198669,0.8910514646123806,0.13420179366258,0.7894736842105262,0.0,1.0,0.0,0.7894736842105262,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,uniform,1,0.5,8,16.093484366286802,0.8174178225305123,12874.787493029442,653.9342580244097,0.8893741436158876,0.1408751262814338,0.7894736842105262,0.0,1.0,0.0,0.7894736842105262,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,uniform,1,1.0,8,8.049896744779845,0.4120827198340577,6439.917395823875,329.6661758672464,0.7412964105802672,0.1016466297937902,0.7894736842105262,0.0,1.0,0.0,0.7894736842105262,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,uniform,1,2.0,8,4.029381511912088,0.2080821165880498,3223.50520952967,166.46569327043994,0.6925520421895216,0.168729730738755,0.7894736842105262,0.0,1.0,0.0,0.7894736842105262,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,uniform,1,4.0,8,2.0214480297202435,0.1052466104969688,1617.1584237761947,84.19728839757505,0.694522839341346,0.1552074196631783,0.7894736842105262,0.0,1.0,0.0,0.7894736842105262,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_2,uniform,1,8.0,8,1.0233388072005924,0.052686150955261,818.671045760474,42.14892076420879,0.6769805340723144,0.1547898146518301,0.7894736842105262,0.0,1.0,0.0,0.7894736842105262,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,n_weighted,6,0.1,8,0.703871978672436,0.1199249827309041,563.0975829379488,95.93998618472334,0.280051337996019,0.2818358334843592,0.507177033492823,0.0288671830220064,0.0632505763793661,0.0007063464690441,0.7751196172248805,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,n_weighted,6,0.25,8,0.5782188673314356,0.0905505880794643,462.5750938651485,72.44047046357149,0.4380930686555135,0.2703711377455917,0.5,0.0223911176206652,0.0645547074547867,0.0012301902383407,0.7751196172248805,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,n_weighted,6,0.5,8,0.5014624913824056,0.0726243947810848,401.16999310592456,58.099515824867886,0.3941832273070673,0.3718003177738278,0.4872408293460925,0.0206167727598837,0.0654828330332567,0.0011546012701539,0.7751196172248805,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,n_weighted,6,1.0,8,0.4125178755278256,0.0297648453269028,330.0143004222605,23.81187626152228,0.8500465252229037,0.4496596196757019,0.4696969696969697,0.0252124811912132,0.0302822671364275,0.0018467862790196,0.7751196172248805,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,n_weighted,6,2.0,8,0.3557852136387712,0.0335527247301115,284.628170911017,26.842179784089296,0.9691144796115124,0.4588073161331398,0.4338118022328549,0.0237634201367644,0.044498940931426,0.0021561020964222,0.7751196172248805,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,n_weighted,6,4.0,8,0.3072768612301705,0.019395410813464,245.8214889841364,15.516328650771223,1.04303098142118,0.5221684924375442,0.390749601275917,0.0202243923242709,0.0608725641533616,0.0047448387615556,0.7751196172248805,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,n_weighted,6,8.0,8,0.2993488182691891,0.0152312811108695,239.4790546153513,12.185024888695644,1.8310249913632437,0.2255309120199533,0.3245614035087719,0.0174930393406013,0.0867751841452448,0.0062844793185817,0.7751196172248805,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,p_gated_ba,6,0.1,8,0.7084888322169897,0.1795681697495942,566.7910657735918,143.65453579967533,1.0075547551437287,0.7367535359738911,0.197841726618705,0.0370028650354889,0.0627367424242424,0.0003949365585234,0.8920863309352519,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,p_gated_ba,6,0.25,8,0.6373013693034222,0.2112613101224101,509.84109544273775,169.0090480979281,0.6556402859888744,0.6853854496280435,0.2086330935251798,0.0477212200051136,0.0645293773548981,0.0015706413734194,0.8920863309352519,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,p_gated_ba,6,0.5,8,0.5019087362322607,0.1718713382238351,401.5269889858086,137.49707057906812,0.4282859436788973,0.4764381021034905,0.2050359712230215,0.0382533127950026,0.0651159671874634,0.0012017272311323,0.8920863309352519,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,p_gated_ba,6,1.0,8,0.4492673047696326,0.0897731438449947,359.4138438157061,71.8185150759958,0.5804942238115514,0.4140606240143499,0.1804556354916067,0.0324225106167,0.1260278553303915,0.0007270167605903,0.6870503597122303,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,p_gated_ba,6,2.0,8,0.4186919001026276,0.0840236645054595,334.9535200821021,67.21893160436765,0.7631754986563202,0.2948480832559695,0.2145135566188198,0.0391820767436553,0.0720265878196704,0.0022371611669719,0.7751196172248805,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,p_gated_ba,6,4.0,8,0.3452577858392174,0.0547363040267658,276.20622867137394,43.78904322141268,0.7023188348385432,0.1832310172246934,0.2065390749601275,0.035503748429912,0.0605058110633661,0.0041526538354633,0.7751196172248805,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,p_gated_ba,6,8.0,8,0.2918521814655433,0.0200285362697635,233.48174517243467,16.022829015810814,1.10945501574652,0.5351835424972362,0.1778309409888357,0.0252221097885439,0.0812576571409876,0.0077270073088537,0.7751196172248805,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,uniform,1,0.1,8,80.45995485886006,4.594974397827429,64367.96388708805,3675.9795182619455,0.8862282998298641,0.1441817975928946,0.7751196172248805,0.0,1.0,0.0,0.7751196172248805,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,uniform,1,0.25,8,32.182575348050456,1.8452643215733853,25746.06027844036,1476.211457258708,0.8887646317011516,0.1431210075194254,0.7751196172248805,0.0,1.0,0.0,0.7751196172248805,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,uniform,1,0.5,8,16.090863034070665,0.9282571706149052,12872.690427256532,742.6057364919253,0.8912047112314121,0.1416020738519106,0.7751196172248805,0.0,1.0,0.0,0.7751196172248805,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,uniform,1,1.0,8,8.045463398622774,0.4701321449126753,6436.37071889822,376.1057159301405,0.8241084154262578,0.0837290581479769,0.7751196172248805,0.0,1.0,0.0,0.7751196172248805,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,uniform,1,2.0,8,4.02403978378118,0.2418676605641135,3219.2318270249434,193.49412845129072,0.7462186124046633,0.1150312345292919,0.7751196172248805,0.0,1.0,0.0,0.7751196172248805,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,uniform,1,4.0,8,2.017353633796837,0.1279117361900817,1613.8829070374695,102.32938895206536,0.6942709060683936,0.1672422470382043,0.7751196172248805,0.0,1.0,0.0,0.7751196172248805,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_0_3,uniform,1,8.0,8,1.0185126933201651,0.0704881893776383,814.810154656132,56.39055150211066,0.6471758236638204,0.1602237745900831,0.7751196172248805,0.0,1.0,0.0,0.7751196172248805,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,n_weighted,6,0.1,8,0.6822160773173845,0.1160891363964339,545.7728618539077,92.87130911714716,0.2522922896811158,0.2287844878402888,0.507177033492823,0.0288671830220064,0.0632932186467108,0.0007671234373438,0.7607655502392344,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,n_weighted,6,0.25,8,0.5552350996061738,0.0843132007968064,444.1880796849391,67.4505606374452,0.2684093093927714,0.2040310930920765,0.5015948963317384,0.0240982449722596,0.0647074175781212,0.0011351587887446,0.7607655502392344,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,n_weighted,6,0.5,8,0.463860480894152,0.0766320063009629,371.0883847153216,61.30560504077035,0.4127049152438135,0.3149247796319656,0.4864433811802233,0.0225777842031086,0.0652341607279992,0.001178448696067,0.7607655502392344,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,n_weighted,6,1.0,8,0.4351471903382457,0.1070537661343886,348.1177522705965,85.64301290751096,0.5441591581597769,0.3902762836549982,0.4688995215311005,0.0256773356267918,0.0304252355688975,0.0023803706137804,0.7607655502392344,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,n_weighted,6,2.0,8,0.3173061032077908,0.0301491896244985,253.84488256623263,24.119351699598838,0.7525994580631407,0.4051072700640764,0.430622009569378,0.0262068209332615,0.0424750237426625,0.0025870255044498,0.7607655502392344,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,n_weighted,6,4.0,8,0.277107373337311,0.0158290025155093,221.6858986698488,12.663202012407504,1.020302599790179,0.3657263887661393,0.3915470494417863,0.0194747226288544,0.0608681256451168,0.0033437286725383,0.7607655502392344,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,n_weighted,6,8.0,8,0.2716832689790825,0.0105257928732707,217.34661518326607,8.420634298616607,1.4146801438504173,0.2787131524034919,0.3205741626794258,0.0135331441375415,0.0877891135715463,0.0070531267199329,0.7607655502392344,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,p_gated_ba,6,0.1,8,0.6784038630681439,0.171484701330517,542.7230904545152,137.1877610644136,0.704826233946227,0.625662508990744,0.197841726618705,0.0370028650354889,0.0627908549783549,0.0005135997721465,0.8776978417266187,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,p_gated_ba,6,0.25,8,0.6028040329376665,0.1863736906038534,482.2432263501332,149.0989524830827,0.4494621982388714,0.3106705924677037,0.2014388489208633,0.0352444567306932,0.06451676824752,0.0014761135856817,0.8776978417266187,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,p_gated_ba,6,0.5,8,0.4702744631762969,0.1608468260746154,376.2195705410375,128.6774608596924,0.3571864302209043,0.2522228353643586,0.1990407673860911,0.0348866357198997,0.0652495600934424,0.0013005174012037,0.8776978417266187,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,p_gated_ba,6,1.0,8,0.4135698726833618,0.0858339667243789,330.8558981466895,68.66717337950318,0.5542332530623999,0.1859082774313604,0.1810551558752997,0.0406196427736437,0.1256398430447058,0.0004040905143362,0.6618705035971223,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,p_gated_ba,6,2.0,8,0.3803558367228199,0.0847966584219554,304.284669378256,67.83732673756437,0.5746870543403778,0.3746243625811432,0.1977671451355661,0.0327280697417846,0.0731938080902956,0.0043619326709293,0.7607655502392344,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,p_gated_ba,6,4.0,8,0.3429221584237947,0.0388310964461337,274.3377267390358,31.06487715690702,0.6477029073842141,0.2771724255330181,0.2256778309409888,0.0083706162237848,0.0604367065809639,0.0055547460423361,0.7607655502392344,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,p_gated_ba,6,8.0,8,0.2836385474294437,0.0154468216734011,226.91083794355492,12.357457338720929,1.079467965315365,0.4189635388462316,0.1897926634768739,0.0235581800917383,0.0832387780584987,0.0087696375274071,0.7607655502392344,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,uniform,1,0.1,8,81.52732644569285,4.6998936203504265,65221.861156554274,3759.914896280343,0.8886232107624368,0.1487562640310314,0.7607655502392344,0.0,1.0,0.0,0.7607655502392344,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,uniform,1,0.25,8,32.61134038585056,1.878334388680996,26089.072308680454,1502.6675109447965,0.8863216420363376,0.1511594317702169,0.7607655502392344,0.0,1.0,0.0,0.7607655502392344,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,uniform,1,0.5,8,16.3067256412079,0.93684502400267,13045.38051296632,749.4760192021358,0.8838069520335416,0.1519140354255292,0.7607655502392344,0.0,1.0,0.0,0.7607655502392344,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,uniform,1,1.0,8,8.154729660677837,0.4660349162550178,6523.783728542269,372.8279330040142,0.8009934285868168,0.1190227455110324,0.7607655502392344,0.0,1.0,0.0,0.7607655502392344,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,uniform,1,2.0,8,4.079578073263067,0.2306250784744381,3263.662458610454,184.50006277955043,0.7209297447788678,0.1200635707596415,0.7607655502392344,0.0,1.0,0.0,0.7607655502392344,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,uniform,1,4.0,8,2.043364409685063,0.1130769826182413,1634.6915277480505,90.46158609459305,0.7055257399351736,0.1499434651895835,0.7607655502392344,0.0,1.0,0.0,0.7607655502392344,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_2,uniform,1,8.0,8,1.029837323379686,0.056434041075257,823.8698587037488,45.14723286020562,0.6231930950235828,0.1751391413190951,0.7607655502392344,0.0,1.0,0.0,0.7607655502392344,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,n_weighted,6,0.1,8,0.7024852236233534,0.1214829224488385,561.9881788986827,97.18633795907084,0.3084423270537554,0.3006155964843687,0.507177033492823,0.0288671830220064,0.0633044920954842,0.0007674093333966,0.8086124401913876,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,n_weighted,6,0.25,8,0.57376690204583,0.0912414273239992,459.01352163666405,72.99314185919944,0.367754569994485,0.2646268831698073,0.5015948963317384,0.0240982449722596,0.0646504212171022,0.001198184063768,0.8086124401913876,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,n_weighted,6,0.5,8,0.4838708266504523,0.0752494577389337,387.0966613203618,60.199566191146936,0.5015562551007734,0.4104588496548985,0.4872408293460925,0.0225270285356069,0.0655189845801902,0.0013163423434719,0.8086124401913876,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,n_weighted,6,1.0,8,0.4113524054543105,0.037422646008811,329.0819243634484,29.938116807048843,0.7955698957653223,0.4423573899868055,0.4696969696969697,0.0237152021226531,0.0303347812533271,0.0023796529843315,0.8086124401913876,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,n_weighted,6,2.0,8,0.3530244828659672,0.0297829463299181,282.4195862927738,23.826357063934545,0.830007921507403,0.2765444208896785,0.4314194577352472,0.0297139074281954,0.0437059635727594,0.0018894634008625,0.8086124401913876,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,n_weighted,6,4.0,8,0.3139866181886945,0.0186039748246576,251.1892945509556,14.883179859726164,1.083247397786275,0.3544702293750412,0.390749601275917,0.0188170733062234,0.0605462399483445,0.0035781485776204,0.8086124401913876,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,n_weighted,6,8.0,8,0.296838715497652,0.0221489137301735,237.4709723981217,17.719130984138875,1.6622345267045011,0.2996962370391263,0.3229665071770335,0.018344774653283,0.0865685088635217,0.0068946081724286,0.8086124401913876,0.0,6
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,p_gated_ba,6,0.1,8,0.6795650063024569,0.1500357200650459,543.6520050419655,120.02857605203675,0.9186807347326474,0.787205471535352,0.1942446043165467,0.0336042709710009,0.0627367424242424,0.0003949365585234,0.935251798561151,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,p_gated_ba,6,0.25,8,0.6434871559228245,0.1850759456895126,514.7897247382597,148.0607565516101,0.8738418699258351,0.6663863777225294,0.1942446043165467,0.0355104564041811,0.0647134038800705,0.0015196577363934,0.935251798561151,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,p_gated_ba,6,0.5,8,0.5064479860330972,0.1620487527499424,405.1583888264777,129.63900219995392,0.3737636323373388,0.3764309641866614,0.2014388489208633,0.0388028697820571,0.0651270623374474,0.0013094123223257,0.935251798561151,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,p_gated_ba,6,1.0,8,0.4608269265664167,0.0706774131878985,368.6615412531334,56.54193055031883,0.6197855759029897,0.29669066518546,0.1834532374100719,0.0349764341585897,0.1259760398027661,0.0006573621454714,0.7158273381294964,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,p_gated_ba,6,2.0,8,0.4582999539615802,0.0902774570754232,366.63996316926415,72.22196566033863,0.8819094935376081,0.2762611707808753,0.2248803827751196,0.0313421201124868,0.0727977807047895,0.0029998491694567,0.8086124401913876,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,p_gated_ba,6,4.0,8,0.360380065332372,0.04491106261237,288.3040522658976,35.92885008989603,0.934189890893222,0.2050839659754197,0.24481658692185,0.0169266794489484,0.0607851828189941,0.0036385654355511,0.8086124401913876,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,p_gated_ba,6,8.0,8,0.2939160969608415,0.0101378210681173,235.1328775686732,8.1102568544939,1.415242898054456,0.5266484589906252,0.1889952153110048,0.0131430577901158,0.0834729627556075,0.0055846439271074,0.8086124401913876,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,uniform,1,0.1,8,81.11816842576178,3.982479089568749,64894.53474060943,3185.9832716550004,0.8943800876420829,0.1494584150443548,0.8086124401913876,0.0,1.0,0.0,0.8086124401913876,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,uniform,1,0.25,8,32.45165904746327,1.5910537052491631,25961.32723797061,1272.84296419933,0.8944092198985004,0.1494427545730716,0.8086124401913876,0.0,1.0,0.0,0.8086124401913876,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,uniform,1,0.5,8,16.229489254697096,0.7939589734843131,12983.591403757671,635.16717878745,0.8944092198985004,0.1494427545730716,0.8086124401913876,0.0,1.0,0.0,0.8086124401913876,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,uniform,1,1.0,8,8.118602073914156,0.3957733013040234,6494.881659131325,316.61864104321904,0.8600412998050743,0.1069127335204552,0.8086124401913876,0.0,1.0,0.0,0.8086124401913876,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,uniform,1,2.0,8,4.064468628554478,0.1962961881685733,3251.5749028435825,157.0369505348588,0.7804000282489266,0.0716481191331856,0.8086124401913876,0.0,1.0,0.0,0.8086124401913876,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,uniform,1,4.0,8,2.0386088194837693,0.0952046320143288,1630.8870555870155,76.1637056114631,0.7560430453621273,0.122163106549573,0.8086124401913876,0.0,1.0,0.0,0.8086124401913876,0.0,12
mobility,emission,static,4,mobility/nyc/SE/cell_1_3,uniform,1,8.0,8,1.0286552943892542,0.0455294641511282,822.9242355114034,36.423571320902575,0.7191586566463241,0.1335907773355098,0.8086124401913876,0.0,1.0,0.0,0.8086124401913876,0.0,12
mobility,emission,static,4,mobility/nyc/SW/cell_0_0,n_weighted,6,0.1,8,0.6958657207750241,0.1212899381262108,556.6925766200193,97.03195050096872,0.2776979086789387,0.2700672582340918,0.507177033492823,0.0288671830220064,0.0633110964919696,0.000759845854191,0.7607655502392344,0.0,6
mobility,emission,static,4,mobility/nyc/SW/cell_0_0,n_weighted,6,0.25,8,0.5615504161663414,0.0845155832152687,449.2403329330732,67.612466572215,0.365164383571648,0.2712191258884277,0.4992025518341307,0.0235699562384831,0.0643635002309553,0.0009230793857904,0.7607655502392344,0.0,6
mobility,emission,static,4,mobility/nyc/SW/cell_0_0,n_weighted,6,0.5,8,0.4987063667324685,0.0824669602509139,398.9650933859748,65.97356820073115,0.3782015791063751,0.3629421371521314,0.4872408293460925,0.0206167727598837,0.065638321609641,0.0013921156969239,0.7607655502392344,0.0,6
mobility,emission,static,4,mobility/nyc/SW/cell_0_0,n_weighted,6,1.0,8,0.4050741960938146,0.0338175272205175,324.05935687505166,27.054021776414,0.7167600758378126,0.2925552258154427,0.4657097288676236,0.0241456980769065,0.0297885474561983,0.0019363550882732,0.7607655502392344,0.0,6
