dataset,sensor,clamp_mode,subscription_level,scope,strategy,P,epsilon,w,normalized_mae_mean,normalized_mae_std,mae_mean,mae_std,kl_divergence_mean,kl_divergence_std,release_rate_mean,release_rate_std,attribution_advantage_mean,attribution_advantage_std,avg_n_tau_mean,avg_n_tau_std,n_trials
energy,current,static,2,energy/building01,uniform,1,1.0,12,2.180501869888766,0.019967555118865,218.0501869888766,1.9967555118864933,0.7787808496547032,0.1416573285887741,0.9993303571428572,0.0,0.1807230059296175,0.0,5.974330357142857,0.0,6
energy,current,static,2,energy/building01,uniform,1,1.0,16,2.90733480138608,0.0266246086382805,290.73348013860794,2.662460863828064,0.7790044969154963,0.1418411993212182,0.9993303571428572,0.0,0.1807230059296175,0.0,5.974330357142857,0.0,6
energy,current,static,3,energy/building01/CT1,n_weighted,6,2.0,4,0.1432047159653255,0.0040117183353354,14.32047159653255,0.401171833533548,0.4045652247962697,0.2927924603032336,0.4008151544625075,0.0073422123891606,0.0801092686549285,0.000426544387393,0.9955537029317773,0.0,6
energy,current,static,3,energy/building01/CT1,n_weighted,6,2.0,6,0.1628728290858854,0.0038362752734604,16.28728290858854,0.383627527346044,0.3068938794406786,0.0631762810696328,0.4312445000231578,0.0077345656042418,0.0746368280368391,0.000159428123966,0.9955537029317773,0.0,6
energy,current,static,3,energy/building01/CT1,n_weighted,6,2.0,8,0.1833436300630536,0.0052713840187226,18.334363006305363,0.5271384018722685,0.4245563252559794,0.0846361828461836,0.4479875874206845,0.0073357673317345,0.0718482797131036,0.0003495868725649,0.9955537029317773,0.0,6
energy,current,static,3,energy/building01/CT1,n_weighted,6,2.0,10,0.1990724929042676,0.0064691433973908,19.907249290426765,0.6469143397390883,0.3497161233534245,0.1119484462480562,0.4569728127460515,0.0066389329505089,0.0700048545570726,0.000346779470034,0.9955537029317773,0.0,6
energy,current,static,3,energy/building01/CT1,n_weighted,6,2.0,12,0.2140039090764671,0.0069580628380867,21.400390907646717,0.6958062838086688,0.4222140805542834,0.2609308510660603,0.4650085683849752,0.0057663194112445,0.0690195439856186,0.0002565401128453,0.9955537029317773,0.0,6
energy,current,static,3,energy/building01/CT1,n_weighted,6,2.0,16,0.2355684760429199,0.006714612977211,23.556847604291992,0.6714612977210979,0.3252778832682011,0.2020107861461972,0.4733685331851234,0.0061948557641831,0.0674222131809936,0.0002742274113875,0.9955537029317773,0.0,6
energy,current,static,3,energy/building01/CT1,p_gated_ba,6,1.0,4,0.1757652974533986,0.0214077575084431,17.576529745339865,2.1407757508443184,0.1954127159241979,0.0633030404796283,0.1706124263643436,0.0089065677953536,0.0435857326292057,0.0021081345922323,0.9966655551850616,0.0,6
energy,current,static,3,energy/building01/CT1,p_gated_ba,6,1.0,6,0.2025517077046268,0.0271783774291803,20.255170770462684,2.7178377429180385,0.1147955100072729,0.0429420486191682,0.1745581860620206,0.0109555669596176,0.0337901159736708,0.0016661176154047,0.9966655551850616,0.0,6
energy,current,static,3,energy/building01/CT1,p_gated_ba,6,1.0,8,0.2227713221789813,0.031324707036917,22.277132217898128,3.132470703691704,0.1086822405970768,0.0335190806110624,0.1730576858952984,0.0134869946089741,0.0282248872118144,0.0015763784838092,0.9966655551850616,0.0,6
energy,current,static,3,energy/building01/CT1,p_gated_ba,6,1.0,10,0.2420479110297705,0.0314540725310505,24.20479110297705,3.1454072531050565,0.2217789408497955,0.2980974269940148,0.1764477047904857,0.0142742541696772,0.0245611947881182,0.0014403052955405,0.9966655551850616,0.0,6
energy,current,static,3,energy/building01/CT1,p_gated_ba,6,1.0,12,0.252392903054827,0.0366025920969439,25.2392903054827,3.660259209694393,0.2263846330001909,0.2553474633616352,0.1802823163276647,0.010841134269736,0.021301106908733,0.0006506889605503,0.9966655551850616,0.0,6
energy,current,static,3,energy/building01/CT1,p_gated_ba,6,1.0,16,0.2721847859111375,0.0531113609691443,27.21847859111375,5.311136096914435,0.1483129825350057,0.0959629716968639,0.1827275758586195,0.0121439729404095,0.0176210515304098,0.0009650285186641,0.9966655551850616,0.0,6
energy,current,static,3,energy/building01/CT1,uniform,1,1.0,4,4.012672590929099,0.039601575577535,401.26725909290985,3.960157557753529,0.8999093520279372,0.0888230122356334,0.9993303571428572,0.0,1.0,0.0,0.9993303571428572,0.0,6
energy,current,static,3,energy/building01/CT1,uniform,1,1.0,6,6.019004347703171,0.0594073310118371,601.900434770317,5.9407331011837,0.9003359945544864,0.089015864286392,0.9993303571428572,0.0,1.0,0.0,0.9993303571428572,0.0,6
energy,current,static,3,energy/building01/CT1,uniform,1,1.0,8,8.025336104477244,0.0792130870896327,802.5336104477243,7.92130870896326,0.9005419933973878,0.0880658767772764,0.9993303571428572,0.0,1.0,0.0,0.9993303571428572,0.0,6
energy,current,static,3,energy/building01/CT1,uniform,1,1.0,10,10.031667861251316,0.0990188434247893,1003.1667861251316,9.901884342478928,0.9006765418921848,0.0880182034856556,0.9993303571428572,0.0,1.0,0.0,0.9993303571428572,0.0,6
energy,current,static,3,energy/building01/CT1,uniform,1,1.0,12,12.03799961802539,0.1188245998886143,1203.799961802539,11.882459988861426,0.9005276970008209,0.0878577928384143,0.9993303571428572,0.0,1.0,0.0,0.9993303571428572,0.0,6
energy,current,static,3,energy/building01/CT1,uniform,1,1.0,16,16.050663131573533,0.1584361130092537,1605.0663131573535,15.843611300925364,0.900427022973648,0.0877238816290265,0.9993303571428572,0.0,1.0,0.0,0.9993303571428572,0.0,6
energy,current,static,3,energy/building01/CT10,n_weighted,6,2.0,4,0.1347122567082456,0.0049360322128381,13.47122567082456,0.4936032212838107,0.3634932793283068,0.2046070849823955,0.3848825899680422,0.0074109582551766,0.0802007445768439,0.0003749242413487,0.129637348895373,0.0,6
energy,current,static,3,energy/building01/CT10,n_weighted,6,2.0,6,0.1571346713801621,0.0048287477771392,15.71346713801622,0.4828747777139202,0.4677873005241149,0.1686601228367615,0.4193877078412302,0.0078031537087073,0.0747285860083182,0.000112284386209,0.129637348895373,0.0,6
energy,current,static,3,energy/building01/CT10,n_weighted,6,2.0,8,0.1754920055156788,0.0056689548846063,17.549200551567882,0.5668954884606325,0.4030475329737886,0.1410590958294847,0.4377286832476494,0.0078318013152477,0.0716309746835925,0.000339381602718,0.129637348895373,0.0,6
energy,current,static,3,energy/building01/CT10,n_weighted,6,2.0,10,0.1930521880002818,0.0063910702792354,19.305218800028182,0.6391070279235516,0.4685396829623271,0.1819951151659574,0.450002315779723,0.0068896684662264,0.0700574947015788,0.0003627745991368,0.129637348895373,0.0,6
energy,current,static,3,energy/building01/CT10,n_weighted,6,2.0,12,0.2064340644413748,0.007163460074575,20.643406444137486,0.7163460074575022,0.433260340052465,0.2011660892969808,0.4573664952989671,0.0064556695230515,0.0688071821687645,0.0003640603262293,0.129637348895373,0.0,6
energy,current,static,3,energy/building01/CT10,n_weighted,6,2.0,16,0.2294182968436683,0.0063158469073475,22.941829684366827,0.6315846907347593,0.3437691788889538,0.1910082050442914,0.4686443425501366,0.0055058119494386,0.0674352753762656,0.0001611710878567,0.129637348895373,0.0,6
energy,current,static,3,energy/building01/CT10,p_gated_ba,6,1.0,4,0.1714148014808831,0.0200353441318561,17.141480148088316,2.0035344131856103,0.2221172194933335,0.116979025846156,0.1616094253640102,0.0078869782343095,0.0443394671159552,0.0012901375026008,0.2467489163054351,0.0,6
