dataset,sensor,clamp_mode,subscription_level,scope,normalized_mae_mean,normalized_mae_std,mae_mean,mae_std,kl_divergence_mean,kl_divergence_std,release_rate_mean,release_rate_std,attribution_advantage_mean,attribution_advantage_std,avg_n_tau_mean,avg_n_tau_std,eps_count_spent_mean,eps_count_spent_std,n_trials
energy,voltage,static,4,energy/building01/CT10/voltage,0.8497443774665295,0.0157475640834853,67.97955019732237,1.2598051266788275,0.491850567689913,0.157916637252737,0.3983851012567558,0.0034003185783266,0.0638978485485748,0.0006201418456373,0.9987162671280664,0.0,1791.6499999989182,0.0,6
energy,voltage,static,4,energy/building01/CT13/voltage,0.8497413356564474,0.0157414690937624,67.97930685251579,1.2593175275009916,0.4917118066732309,0.1576387641595546,0.3983851012567558,0.0034003185783266,0.0638978485485748,0.0006201418456373,0.9987162671280664,0.0,1791.6499999989182,0.0,6
energy,voltage,static,4,energy/building01/CT17/voltage,0.8497328911519234,0.0157418447248795,67.97863129215388,1.2593475779903631,0.4912659298556836,0.157300317099077,0.3983851012567558,0.0034003185783266,0.0638978485485748,0.0006201418456373,0.9987162671280664,0.0,1791.6499999989182,0.0,6
energy,voltage,static,4,energy/building01/CT2/voltage,0.8497527548794491,0.0157345229414628,67.98022039035592,1.2587618353170278,0.4911739446538339,0.1576630435429325,0.3983851012567558,0.0034003185783266,0.0638978485485748,0.0006201418456373,0.9987162671280664,0.0,1791.6499999989182,0.0,6
energy,voltage,static,4,energy/building01/CT3/voltage,0.8497565569440173,0.0157373419153776,67.98052455552138,1.2589873532302078,0.491138837728512,0.1576270714422637,0.3983851012567558,0.0034003185783266,0.0638978485485748,0.0006201418456373,0.9987162671280664,0.0,1791.6499999989182,0.0,6
energy,voltage,static,4,energy/building01/CT4/voltage,0.849755862068842,0.0157387714182222,67.98046896550737,1.259101713457782,0.4912248829046899,0.1576512900220694,0.3983851012567558,0.0034003185783266,0.0638978485485748,0.0006201418456373,0.9987162671280664,0.0,1791.6499999989182,0.0,6
energy,voltage,static,4,energy/building01/CT5/voltage,0.849741261363882,0.0157439826509785,67.97930090911056,1.2595186120782802,0.4914412440960967,0.1576778148283263,0.3983851012567558,0.0034003185783266,0.0638978485485748,0.0006201418456373,0.9987162671280664,0.0,1791.6499999989182,0.0,6
energy,voltage,static,4,energy/building01/CT6/voltage,0.8497389323039136,0.0157447564314518,67.9791145843131,1.2595805145161427,0.4914906039511869,0.1577081920970039,0.3983851012567558,0.0034003185783266,0.0638978485485748,0.0006201418456373,0.9987162671280664,0.0,1791.6499999989182,0.0,6
energy,voltage,static,4,energy/building01/CT7/voltage,0.849738820263599,0.015745738089863,67.97910562108791,1.2596590471890454,0.4915720709212582,0.1578569626874985,0.3983851012567558,0.0034003185783266,0.0638978485485748,0.0006201418456373,0.9987162671280664,0.0,1791.6499999989182,0.0,6
energy,voltage,static,4,energy/building01/CT8/voltage,0.8497456096635285,0.0157506163122117,67.97964877308227,1.260049304976938,0.4917984935551556,0.1579439145050423,0.3983851012567558,0.0034003185783266,0.0638978485485748,0.0006201418456373,0.9987162671280664,0.0,1791.6499999989182,0.0,6
energy,voltage,static,4,energy/building01/CT9/voltage,0.8497458795852464,0.0157485438866995,67.97967036681972,1.2598835109359607,0.4918322947393119,0.1579885389856165,0.3983851012567558,0.0034003185783266,0.0638978485485748,0.0006201418456373,0.9987162671280664,0.0,1791.6499999989182,0.0,6
manufacturing,energy,static,1,factory,0.8050600679569238,0.0403971861602002,8.050600679569238,0.4039718616020021,0.477034214714931,0.1154594644608279,0.5978333333333333,0.0091086039910991,0.0597439269776829,0.001058193826717,10.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,2,factory/line1,0.8050600679569238,0.0403971861602002,8.050600679569238,0.4039718616020021,0.477034214714931,0.1154594644608279,0.5978333333333333,0.0091086039910991,0.0597439269776829,0.001058193826717,10.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,3,factory/line1/processing,0.8096410503260979,0.0956623828751323,8.096410503260978,0.9566238287513232,0.4357574306186414,0.0901913910626923,0.4455,0.0125179870586288,0.0615594194045528,0.0019523440682054,3.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,3,factory/line1/robotics,0.7985505346628173,0.080331389518715,7.985505346628173,0.8033138951871495,0.5208309036710941,0.1333826453506435,0.4276666666666666,0.0159582789381144,0.062149836674087,0.0011398900055932,2.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,3,factory/line1/sorting,0.8093073004235679,0.0956393123071007,8.09307300423568,0.956393123071008,0.438893134835892,0.0980141980147828,0.4455,0.0125179870586288,0.0615594194045528,0.0019523440682054,3.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,3,factory/line1/warehouse,0.7983426570235627,0.0806027279917527,7.983426570235628,0.8060272799175274,0.4514790731071743,0.1702634816681906,0.4276666666666666,0.0159582789381144,0.062149836674087,0.0011398900055932,2.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,4,factory/line1/processing/machine1,0.7989553506526589,0.0954759285921644,7.98955350652659,0.9547592859216444,0.4776467060349533,0.1223116658497819,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,4,factory/line1/processing/machine5,0.7971569979454175,0.0949360699781851,7.971569979454176,0.9493606997818522,0.4761182559983912,0.13014731366377,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,4,factory/line1/processing/machine9,0.7985012815584757,0.0956166452543149,7.985012815584756,0.9561664525431504,0.4891521876081284,0.1449612777681272,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,4,factory/line1/robotics/machine3,0.7976438221850635,0.0944276782237175,7.976438221850635,0.9442767822371754,0.4759613530387533,0.1271852278895325,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,4,factory/line1/robotics/machine7,0.797754607064193,0.0948013993949389,7.977546070641931,0.94801399394939,0.4678454779227455,0.1177232480586469,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,4,factory/line1/sorting/machine0,0.7977101185452127,0.0947362794921389,7.977101185452127,0.9473627949213892,0.4720351747346545,0.1164572979119493,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,4,factory/line1/sorting/machine4,0.797432166041153,0.0938892892668546,7.97432166041153,0.938892892668546,0.4806615851797127,0.1276104434724726,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,4,factory/line1/sorting/machine8,0.7979030698241006,0.094372319733325,7.979030698241007,0.9437231973332516,0.4815055858230589,0.1288703366809479,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,4,factory/line1/warehouse/machine2,0.7983578368981635,0.095009211806302,7.983578368981636,0.9500921180630202,0.4821556049585893,0.1182564635083236,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,4,factory/line1/warehouse/machine6,0.7989614891153476,0.0943303962337376,7.989614891153477,0.943303962337376,0.4764711401650716,0.1201042131563949,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,5,factory/line1/processing/machine1/energy,0.7989553506526589,0.0954759285921644,7.98955350652659,0.9547592859216444,0.4776467060349533,0.1223116658497819,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,5,factory/line1/processing/machine5/energy,0.7971569979454175,0.0949360699781851,7.971569979454176,0.9493606997818522,0.4761182559983912,0.13014731366377,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,5,factory/line1/processing/machine9/energy,0.7985012815584757,0.0956166452543149,7.985012815584756,0.9561664525431504,0.4891521876081284,0.1449612777681272,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,5,factory/line1/robotics/machine3/energy,0.7976438221850635,0.0944276782237175,7.976438221850635,0.9442767822371754,0.4759613530387533,0.1271852278895325,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,5,factory/line1/robotics/machine7/energy,0.797754607064193,0.0948013993949389,7.977546070641931,0.94801399394939,0.4678454779227455,0.1177232480586469,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,5,factory/line1/sorting/machine0/energy,0.7977101185452127,0.0947362794921389,7.977101185452127,0.9473627949213892,0.4720351747346545,0.1164572979119493,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,5,factory/line1/sorting/machine4/energy,0.797432166041153,0.0938892892668546,7.97432166041153,0.938892892668546,0.4806615851797127,0.1276104434724726,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,5,factory/line1/sorting/machine8/energy,0.7979030698241006,0.094372319733325,7.979030698241007,0.9437231973332516,0.4815055858230589,0.1288703366809479,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,5,factory/line1/warehouse/machine2/energy,0.7983578368981635,0.095009211806302,7.983578368981636,0.9500921180630202,0.4821556049585893,0.1182564635083236,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,energy,static,5,factory/line1/warehouse/machine6/energy,0.7989614891153476,0.0943303962337376,7.989614891153477,0.943303962337376,0.4764711401650716,0.1201042131563949,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,1,factory,0.8048813213273927,0.0402676908626059,4024.4066066369633,201.3384543130296,0.4753994315955133,0.1067561238215927,0.5978333333333333,0.0091086039910991,0.0597439269776829,0.001058193826717,10.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,2,factory/line1,0.8048813213273927,0.0402676908626059,4024.4066066369633,201.3384543130296,0.4753994315955133,0.1067561238215927,0.5978333333333333,0.0091086039910991,0.0597439269776829,0.001058193826717,10.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,3,factory/line1/processing,0.8092738738392568,0.0954108058694678,4046.369369196284,477.0540293473389,0.4369051535032786,0.0953044690489777,0.4455,0.0125179870586288,0.0615594194045528,0.0019523440682054,3.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,3,factory/line1/robotics,0.7974808742051217,0.0802243413238568,3987.404371025608,401.12170661928405,0.589759312776642,0.1495131028606171,0.4276666666666666,0.0159582789381144,0.062149836674087,0.0011398900055932,2.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,3,factory/line1/sorting,0.8090914457925761,0.0953909515571749,4045.45722896288,476.95475778587496,0.4369861291480814,0.0961224475782325,0.4455,0.0125179870586288,0.0615594194045528,0.0019523440682054,3.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,3,factory/line1/warehouse,0.7974108201585368,0.0801902580820493,3987.054100792684,400.9512904102469,0.5883475522653179,0.1502760166670797,0.4276666666666666,0.0159582789381144,0.062149836674087,0.0011398900055932,2.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,4,factory/line1/processing/machine1,0.7971509256982375,0.0950141033228974,3985.754628491188,475.0705166144871,0.4766169349863726,0.1234770616161274,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,4,factory/line1/processing/machine5,0.7971728892367467,0.0950218712186851,3985.864446183733,475.1093560934257,0.4745521730587791,0.1205577720876504,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,4,factory/line1/processing/machine9,0.7971922569718227,0.0948473974963998,3985.9612848591137,474.2369874819995,0.4759849702934078,0.1226894492394818,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,4,factory/line1/robotics/machine3,0.7969942020915918,0.0945493271434863,3984.97101045796,472.7466357174317,0.4735157441091374,0.1195830486783797,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,4,factory/line1/robotics/machine7,0.7972326506049017,0.0949656801020069,3986.163253024508,474.8284005100346,0.4780729956939377,0.1212939353110945,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,4,factory/line1/sorting/machine0,0.7971891453951914,0.0948180874900147,3985.945726975957,474.0904374500739,0.4730204067965812,0.1198740744028912,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,4,factory/line1/sorting/machine4,0.7971750790071045,0.094730753750415,3985.8753950355217,473.6537687520751,0.4759838285117371,0.1211309145693647,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,4,factory/line1/sorting/machine8,0.7970650801490642,0.094702439801406,3985.3254007453215,473.51219900703023,0.4735851344712165,0.1199508067221712,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,4,factory/line1/warehouse/machine2,0.7971123703899545,0.0951602953729798,3985.561851949773,475.8014768648988,0.4733478672057717,0.1204746810559727,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,4,factory/line1/warehouse/machine6,0.7971281168657359,0.0946809936561916,3985.6405843286793,473.4049682809585,0.4771052181773776,0.1200184660102578,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,5,factory/line1/processing/machine1/machine_speed,0.7971509256982375,0.0950141033228974,3985.754628491188,475.0705166144871,0.4766169349863726,0.1234770616161274,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,5,factory/line1/processing/machine5/machine_speed,0.7971728892367467,0.0950218712186851,3985.864446183733,475.1093560934257,0.4745521730587791,0.1205577720876504,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,5,factory/line1/processing/machine9/machine_speed,0.7971922569718227,0.0948473974963998,3985.9612848591137,474.2369874819995,0.4759849702934078,0.1226894492394818,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,5,factory/line1/robotics/machine3/machine_speed,0.7969942020915918,0.0945493271434863,3984.97101045796,472.7466357174317,0.4735157441091374,0.1195830486783797,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,5,factory/line1/robotics/machine7/machine_speed,0.7972326506049017,0.0949656801020069,3986.163253024508,474.8284005100346,0.4780729956939377,0.1212939353110945,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,5,factory/line1/sorting/machine0/machine_speed,0.7971891453951914,0.0948180874900147,3985.945726975957,474.0904374500739,0.4730204067965812,0.1198740744028912,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,5,factory/line1/sorting/machine4/machine_speed,0.7971750790071045,0.094730753750415,3985.8753950355217,473.6537687520751,0.4759838285117371,0.1211309145693647,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,5,factory/line1/sorting/machine8/machine_speed,0.7970650801490642,0.094702439801406,3985.3254007453215,473.51219900703023,0.4735851344712165,0.1199508067221712,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,5,factory/line1/warehouse/machine2/machine_speed,0.7971123703899545,0.0951602953729798,3985.561851949773,475.8014768648988,0.4733478672057717,0.1204746810559727,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,machine_speed,static,5,factory/line1/warehouse/machine6/machine_speed,0.7971281168657359,0.0946809936561916,3985.6405843286793,473.4049682809585,0.4771052181773776,0.1200184660102578,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,1,factory,0.8048416591590977,0.0403092687627249,8.048416591590977,0.4030926876272501,0.476717072415248,0.1113569636381429,0.5978333333333333,0.0091086039910991,0.0597439269776829,0.001058193826717,10.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,2,factory/line1,0.8048416591590977,0.0403092687627249,8.048416591590977,0.4030926876272501,0.476717072415248,0.1113569636381429,0.5978333333333333,0.0091086039910991,0.0597439269776829,0.001058193826717,10.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,3,factory/line1/processing,0.8093051506666026,0.095226412087148,8.093051506666026,0.9522641208714808,0.4323322850630195,0.0938350839602653,0.4455,0.0125179870586288,0.0615594194045528,0.0019523440682054,3.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,3,factory/line1/robotics,0.7977615102180242,0.0792116364887651,7.977615102180242,0.7921163648876522,0.4774652809443691,0.1532118150144461,0.4276666666666666,0.0159582789381144,0.062149836674087,0.0011398900055932,2.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,3,factory/line1/sorting,0.8099223487270396,0.0950619042153298,8.099223487270397,0.9506190421532986,0.4290041409891105,0.0936571923790275,0.4455,0.0125179870586288,0.0615594194045528,0.0019523440682054,3.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,3,factory/line1/warehouse,0.798138888238079,0.0797208854158943,7.981388882380791,0.7972088541589428,0.506687564005213,0.1336831391886875,0.4276666666666666,0.0159582789381144,0.062149836674087,0.0011398900055932,2.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,4,factory/line1/processing/machine1,0.7979806696425219,0.0948652238040446,7.979806696425219,0.9486522380404474,0.4891916118717745,0.1461265790387151,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,4,factory/line1/processing/machine5,0.797584906102346,0.0947359983225616,7.975849061023459,0.9473599832256164,0.4737383225728015,0.1197263946041705,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,4,factory/line1/processing/machine9,0.798397075543567,0.093780864736706,7.983970755435671,0.9378086473670604,0.4839669394953118,0.1195047896262337,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,4,factory/line1/robotics/machine3,0.7977951803876021,0.0946156326821528,7.977951803876022,0.9461563268215288,0.4799123304015014,0.1280896353102641,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,4,factory/line1/robotics/machine7,0.7980405057604404,0.0944868309198942,7.980405057604404,0.9448683091989422,0.486073369327295,0.1310443590579357,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,4,factory/line1/sorting/machine0,0.7975213689995294,0.0942485304806221,7.975213689995294,0.942485304806222,0.4746560931816247,0.1197959506476419,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,4,factory/line1/sorting/machine4,0.7979331735234138,0.0944963148958735,7.979331735234138,0.944963148958736,0.4732276805440689,0.119170499455224,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,4,factory/line1/sorting/machine8,0.7987340613469976,0.0950580127401861,7.987340613469976,0.9505801274018614,0.4748105276276216,0.1247666642583894,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,4,factory/line1/warehouse/machine2,0.7979408363366544,0.0954429144658092,7.979408363366545,0.954429144658092,0.4706224352467843,0.1146180862642429,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,4,factory/line1/warehouse/machine6,0.7986310373929558,0.095082379547365,7.986310373929558,0.9508237954736504,0.4699848285466212,0.1155417111595627,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,5,factory/line1/processing/machine1/quality,0.7979806696425219,0.0948652238040446,7.979806696425219,0.9486522380404474,0.4891916118717745,0.1461265790387151,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,5,factory/line1/processing/machine5/quality,0.797584906102346,0.0947359983225616,7.975849061023459,0.9473599832256164,0.4737383225728015,0.1197263946041705,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,5,factory/line1/processing/machine9/quality,0.798397075543567,0.093780864736706,7.983970755435671,0.9378086473670604,0.4839669394953118,0.1195047896262337,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,5,factory/line1/robotics/machine3/quality,0.7977951803876021,0.0946156326821528,7.977951803876022,0.9461563268215288,0.4799123304015014,0.1280896353102641,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,5,factory/line1/robotics/machine7/quality,0.7980405057604404,0.0944868309198942,7.980405057604404,0.9448683091989422,0.486073369327295,0.1310443590579357,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,5,factory/line1/sorting/machine0/quality,0.7975213689995294,0.0942485304806221,7.975213689995294,0.942485304806222,0.4746560931816247,0.1197959506476419,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,5,factory/line1/sorting/machine4/quality,0.7979331735234138,0.0944963148958735,7.979331735234138,0.944963148958736,0.4732276805440689,0.119170499455224,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,5,factory/line1/sorting/machine8/quality,0.7987340613469976,0.0950580127401861,7.987340613469976,0.9505801274018614,0.4748105276276216,0.1247666642583894,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,5,factory/line1/warehouse/machine2/quality,0.7979408363366544,0.0954429144658092,7.979408363366545,0.954429144658092,0.4706224352467843,0.1146180862642429,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,quality,static,5,factory/line1/warehouse/machine6/quality,0.7986310373929558,0.095082379547365,7.986310373929558,0.9508237954736504,0.4699848285466212,0.1155417111595627,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,temperature,static,1,factory,0.8049219184813436,0.0403452686805691,160.98438369626874,8.069053736113837,0.4773687208393692,0.107574482407854,0.5978333333333333,0.0091086039910991,0.0597439269776829,0.001058193826717,10.0,0.0,49.9999999999993,0.0,6
manufacturing,temperature,static,2,factory/line1,0.8049219184813436,0.0403452686805691,160.98438369626874,8.069053736113837,0.4773687208393692,0.107574482407854,0.5978333333333333,0.0091086039910991,0.0597439269776829,0.001058193826717,10.0,0.0,49.9999999999993,0.0,6
manufacturing,temperature,static,3,factory/line1/processing,0.809195850610262,0.0951905467418338,161.8391701220524,19.038109348366778,0.4351707190599305,0.0927886844719683,0.4455,0.0125179870586288,0.0615594194045528,0.0019523440682054,3.0,0.0,49.9999999999993,0.0,6
manufacturing,temperature,static,3,factory/line1/robotics,0.7973607995202041,0.0800327794648998,159.47215990404084,16.006555892979964,0.5880457579046622,0.14501951894991,0.4276666666666666,0.0159582789381144,0.062149836674087,0.0011398900055932,2.0,0.0,49.9999999999993,0.0,6
manufacturing,temperature,static,3,factory/line1/sorting,0.8091893075777329,0.0954947439761584,161.8378615155466,19.09894879523169,0.4378995667574084,0.097402631316339,0.4455,0.0125179870586288,0.0615594194045528,0.0019523440682054,3.0,0.0,49.9999999999993,0.0,6
manufacturing,temperature,static,3,factory/line1/warehouse,0.7973608796863835,0.0799847349857531,159.4721759372767,15.99694699715062,0.5735748155343325,0.1296449479558696,0.4276666666666666,0.0159582789381144,0.062149836674087,0.0011398900055932,2.0,0.0,49.9999999999993,0.0,6
manufacturing,temperature,static,4,factory/line1/processing/machine1,0.7973035190884598,0.0946392852401186,159.46070381769195,18.927857048023725,0.4778289929566333,0.1188526270209663,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,temperature,static,4,factory/line1/processing/machine5,0.7972265522698173,0.0951141482956526,159.44531045396346,19.02282965913053,0.4749552868816341,0.123079533016536,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,temperature,static,4,factory/line1/processing/machine9,0.7973650035166497,0.0944113423491377,159.47300070332994,18.882268469827547,0.4760275013995969,0.1228838865071692,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,temperature,static,4,factory/line1/robotics/machine3,0.7973586040313236,0.0946232131384038,159.47172080626473,18.924642627680768,0.4745010808661724,0.1209796544925824,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,temperature,static,4,factory/line1/robotics/machine7,0.7971306282760158,0.09464694374478,159.42612565520315,18.92938874895601,0.4750154539461174,0.1232339057851567,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
manufacturing,temperature,static,4,factory/line1/sorting/machine0,0.7968348098837782,0.0949705283356782,159.36696197675562,18.99410566713565,0.47675283979762,0.1222020427526516,0.4073333333333333,0.0176030300422019,0.0619440590956071,0.001555416683408,1.0,0.0,49.9999999999993,0.0,6
