stream_id,dataset,sensor,clamp_mode,subscription_level,scope,n_pubs,payload_bound,P_min,P_max,epsilon,w,P,strategy,trial,seed,normalized_mae,mae,kl_divergence,release_rate,attribution_advantage,avg_n_tau,eps_count_spent
mobility|vehicle_count|5|mobility/nyc/NW/cell_3_0/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NW/cell_3_0/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,4,4077,8.11881248546824,4059.40624273412,0.9785320858911644,0.7936962750716332,1.0,0.7936962750716332,0.0
mobility|vehicle_count|5|mobility/nyc/NW/cell_3_0/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NW/cell_3_0/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,5,5077,8.083972123093725,4041.986061546862,0.9037542131827782,0.7936962750716332,1.0,0.7936962750716332,0.0
mobility|vehicle_count|5|mobility/nyc/NW/cell_3_1/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NW/cell_3_1/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,0,77,8.399095043501863,4199.547521750931,0.6964995379415209,0.7574850299401198,1.0,0.7574850299401198,0.0
mobility|vehicle_count|5|mobility/nyc/NW/cell_3_1/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NW/cell_3_1/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.3751757069382355,3687.587853469118,1.0001121442848142,0.7574850299401198,1.0,0.7574850299401198,0.0
mobility|vehicle_count|5|mobility/nyc/NW/cell_3_1/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NW/cell_3_1/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,2,2077,7.888545580445098,3944.272790222549,0.6504834304700039,0.7574850299401198,1.0,0.7574850299401198,0.0
mobility|vehicle_count|5|mobility/nyc/NW/cell_3_1/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NW/cell_3_1/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,3,3077,7.691134616738682,3845.567308369341,0.7835982688556283,0.7574850299401198,1.0,0.7574850299401198,0.0
mobility|vehicle_count|5|mobility/nyc/NW/cell_3_1/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NW/cell_3_1/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,4,4077,8.198126435635459,4099.063217817729,0.9110392877180278,0.7574850299401198,1.0,0.7574850299401198,0.0
mobility|vehicle_count|5|mobility/nyc/NW/cell_3_1/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NW/cell_3_1/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,5,5077,8.112205184817434,4056.102592408717,0.6340048785783984,0.7574850299401198,1.0,0.7574850299401198,0.0
mobility|vehicle_count|5|mobility/nyc/NE/cell_3_2/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NE/cell_3_2/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,0,77,7.788914726219686,3894.4573631098433,0.9401415140158792,0.7712609970674487,1.0,0.7712609970674487,0.0
mobility|vehicle_count|5|mobility/nyc/NE/cell_3_2/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NE/cell_3_2/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,1,1077,8.486785586458657,4243.392793229328,0.8602187430233662,0.7712609970674487,1.0,0.7712609970674487,0.0
mobility|vehicle_count|5|mobility/nyc/NE/cell_3_2/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NE/cell_3_2/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,2,2077,7.793219277998808,3896.609638999404,0.9633377580294809,0.7712609970674487,1.0,0.7712609970674487,0.0
mobility|vehicle_count|5|mobility/nyc/NE/cell_3_2/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NE/cell_3_2/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,3,3077,8.177262962042334,4088.631481021168,0.7077896128486838,0.7712609970674487,1.0,0.7712609970674487,0.0
mobility|vehicle_count|5|mobility/nyc/NE/cell_3_2/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NE/cell_3_2/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,4,4077,8.404973439386513,4202.486719693256,0.9763605594874882,0.7712609970674487,1.0,0.7712609970674487,0.0
mobility|vehicle_count|5|mobility/nyc/NE/cell_3_2/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NE/cell_3_2/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,5,5077,8.520689167726683,4260.3445838633415,0.9282820244960112,0.7712609970674487,1.0,0.7712609970674487,0.0
mobility|vehicle_count|5|mobility/nyc/NE/cell_3_3/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NE/cell_3_3/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,0,77,8.46335407890096,4231.677039450479,0.7366687738423747,0.7916666666666666,1.0,0.7916666666666666,0.0
mobility|vehicle_count|5|mobility/nyc/NE/cell_3_3/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NE/cell_3_3/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.503185788225463,3751.5928941127313,0.86221492757793,0.7916666666666666,1.0,0.7916666666666666,0.0
mobility|vehicle_count|5|mobility/nyc/NE/cell_3_3/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NE/cell_3_3/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,2,2077,7.871346337626189,3935.6731688130944,0.9835788617606565,0.7916666666666666,1.0,0.7916666666666666,0.0
mobility|vehicle_count|5|mobility/nyc/NE/cell_3_3/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NE/cell_3_3/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,3,3077,8.22324089821803,4111.620449109015,0.7114404611951706,0.7916666666666666,1.0,0.7916666666666666,0.0
mobility|vehicle_count|5|mobility/nyc/NE/cell_3_3/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NE/cell_3_3/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,4,4077,8.121178597969097,4060.589298984549,0.9670600915249936,0.7916666666666666,1.0,0.7916666666666666,0.0
mobility|vehicle_count|5|mobility/nyc/NE/cell_3_3/vehicle_count,mobility,vehicle_count,static,5,mobility/nyc/NE/cell_3_3/vehicle_count,1,500.0,1,,1.0,8,1,p_gated_uniform,5,5077,7.436355798539489,3718.177899269744,0.9005988227467396,0.7916666666666666,1.0,0.7916666666666666,0.0
mobility|road_occupancy|1|mobility,mobility,road_occupancy,static,1,mobility,16,100.0,1,,1.0,8,1,p_gated_uniform,0,77,1.5359217983408984,153.59217983408985,0.8701714480742481,1.0,0.2026179056754596,5.08273381294964,0.0
mobility|road_occupancy|1|mobility,mobility,road_occupancy,static,1,mobility,16,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,1.6196415644937778,161.96415644937778,0.7852176783626268,1.0,0.2026179056754596,5.08273381294964,0.0
mobility|road_occupancy|1|mobility,mobility,road_occupancy,static,1,mobility,16,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,1.5394849728135689,153.94849728135688,0.6042902874991494,1.0,0.2026179056754596,5.08273381294964,0.0
mobility|road_occupancy|1|mobility,mobility,road_occupancy,static,1,mobility,16,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,1.6923582461617852,169.23582461617852,0.7486645309636919,1.0,0.2026179056754596,5.08273381294964,0.0
mobility|road_occupancy|1|mobility,mobility,road_occupancy,static,1,mobility,16,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,1.6553342742808836,165.53342742808837,0.8994112325145488,1.0,0.2026179056754596,5.08273381294964,0.0
mobility|road_occupancy|1|mobility,mobility,road_occupancy,static,1,mobility,16,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,1.6793067667783688,167.93067667783689,0.7178285998268022,1.0,0.2026179056754596,5.08273381294964,0.0
mobility|road_occupancy|2|mobility/nyc,mobility,road_occupancy,static,2,mobility/nyc,16,100.0,1,,1.0,8,1,p_gated_uniform,0,77,1.5359217983408984,153.59217983408985,0.8701714480742481,1.0,0.2026179056754596,5.08273381294964,0.0
mobility|road_occupancy|2|mobility/nyc,mobility,road_occupancy,static,2,mobility/nyc,16,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,1.6196415644937778,161.96415644937778,0.7852176783626268,1.0,0.2026179056754596,5.08273381294964,0.0
mobility|road_occupancy|2|mobility/nyc,mobility,road_occupancy,static,2,mobility/nyc,16,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,1.5394849728135689,153.94849728135688,0.6042902874991494,1.0,0.2026179056754596,5.08273381294964,0.0
mobility|road_occupancy|2|mobility/nyc,mobility,road_occupancy,static,2,mobility/nyc,16,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,1.6923582461617852,169.23582461617852,0.7486645309636919,1.0,0.2026179056754596,5.08273381294964,0.0
mobility|road_occupancy|2|mobility/nyc,mobility,road_occupancy,static,2,mobility/nyc,16,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,1.6553342742808836,165.53342742808837,0.8994112325145488,1.0,0.2026179056754596,5.08273381294964,0.0
mobility|road_occupancy|2|mobility/nyc,mobility,road_occupancy,static,2,mobility/nyc,16,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,1.6793067667783688,167.93067667783689,0.7178285998268022,1.0,0.2026179056754596,5.08273381294964,0.0
mobility|road_occupancy|3|mobility/nyc/SW,mobility,road_occupancy,static,3,mobility/nyc/SW,4,100.0,1,,1.0,8,1,p_gated_uniform,0,77,5.679181587953589,567.9181587953589,0.7808789484857336,0.9985590778097982,0.7585377585377585,1.5389048991354466,0.0
mobility|road_occupancy|3|mobility/nyc/SW,mobility,road_occupancy,static,3,mobility/nyc/SW,4,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,5.790024606983343,579.0024606983343,0.8858547521898705,0.9985590778097982,0.7585377585377585,1.5389048991354466,0.0
mobility|road_occupancy|3|mobility/nyc/SW,mobility,road_occupancy,static,3,mobility/nyc/SW,4,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,5.898838392083309,589.883839208331,0.961188358588676,0.9985590778097982,0.7585377585377585,1.5389048991354466,0.0
mobility|road_occupancy|3|mobility/nyc/SW,mobility,road_occupancy,static,3,mobility/nyc/SW,4,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,6.379044870144135,637.9044870144135,0.5044020568183246,0.9985590778097982,0.7585377585377585,1.5389048991354466,0.0
mobility|road_occupancy|3|mobility/nyc/SW,mobility,road_occupancy,static,3,mobility/nyc/SW,4,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,6.311819876612791,631.1819876612791,0.8013732674785216,0.9985590778097982,0.7585377585377585,1.5389048991354466,0.0
mobility|road_occupancy|3|mobility/nyc/SW,mobility,road_occupancy,static,3,mobility/nyc/SW,4,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,6.219347751699632,621.9347751699632,0.8494975763863567,0.9985590778097982,0.7585377585377585,1.5389048991354466,0.0
mobility|road_occupancy|3|mobility/nyc/SE,mobility,road_occupancy,static,3,mobility/nyc/SE,4,100.0,1,,1.0,8,1,p_gated_uniform,0,77,5.7020071048626,570.2007104862599,0.8742851194274757,0.9970544918998528,0.7523387493845395,1.5508100147275403,0.0
mobility|road_occupancy|3|mobility/nyc/SE,mobility,road_occupancy,static,3,mobility/nyc/SE,4,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,5.903864306655512,590.3864306655512,0.8762799209868278,0.9970544918998528,0.7523387493845395,1.5508100147275403,0.0
mobility|road_occupancy|3|mobility/nyc/SE,mobility,road_occupancy,static,3,mobility/nyc/SE,4,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,5.719233805353303,571.9233805353304,0.7152185250626005,0.9970544918998528,0.7523387493845395,1.5508100147275403,0.0
mobility|road_occupancy|3|mobility/nyc/SE,mobility,road_occupancy,static,3,mobility/nyc/SE,4,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,6.011510999761107,601.1510999761107,0.7760947353076305,0.9970544918998528,0.7523387493845395,1.5508100147275403,0.0
mobility|road_occupancy|3|mobility/nyc/SE,mobility,road_occupancy,static,3,mobility/nyc/SE,4,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,6.542427374643125,654.2427374643125,0.9115030964157548,0.9970544918998528,0.7523387493845395,1.5508100147275403,0.0
mobility|road_occupancy|3|mobility/nyc/SE,mobility,road_occupancy,static,3,mobility/nyc/SE,4,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,6.325244472645111,632.5244472645111,0.607711489350158,0.9970544918998528,0.7523387493845395,1.5508100147275403,0.0
mobility|road_occupancy|3|mobility/nyc/NW,mobility,road_occupancy,static,3,mobility/nyc/NW,4,100.0,1,,1.0,8,1,p_gated_uniform,0,77,5.782637694330873,578.2637694330873,0.7256753737253456,0.9971014492753624,0.7639292635658914,1.5304347826086957,0.0
mobility|road_occupancy|3|mobility/nyc/NW,mobility,road_occupancy,static,3,mobility/nyc/NW,4,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,5.960623626018503,596.0623626018503,0.8740464697536424,0.9971014492753624,0.7639292635658914,1.5304347826086957,0.0
mobility|road_occupancy|3|mobility/nyc/NW,mobility,road_occupancy,static,3,mobility/nyc/NW,4,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,5.82871344029041,582.871344029041,0.6273856174381852,0.9971014492753624,0.7639292635658914,1.5304347826086957,0.0
mobility|road_occupancy|3|mobility/nyc/NW,mobility,road_occupancy,static,3,mobility/nyc/NW,4,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,6.281097808745751,628.1097808745751,0.8344173997318529,0.9971014492753624,0.7639292635658914,1.5304347826086957,0.0
mobility|road_occupancy|3|mobility/nyc/NW,mobility,road_occupancy,static,3,mobility/nyc/NW,4,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,6.370156934097361,637.0156934097361,0.817579530932008,0.9971014492753624,0.7639292635658914,1.5304347826086957,0.0
mobility|road_occupancy|3|mobility/nyc/NW,mobility,road_occupancy,static,3,mobility/nyc/NW,4,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,6.544673057942484,654.4673057942484,0.6095852610767006,0.9971014492753624,0.7639292635658914,1.5304347826086957,0.0
mobility|road_occupancy|3|mobility/nyc/NE,mobility,road_occupancy,static,3,mobility/nyc/NE,4,100.0,1,,1.0,8,1,p_gated_uniform,0,77,5.690536756990474,569.0536756990474,0.5758970364075549,0.9970501474926252,0.7475345167652859,1.5663716814159292,0.0
mobility|road_occupancy|3|mobility/nyc/NE,mobility,road_occupancy,static,3,mobility/nyc/NE,4,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,5.774565749349202,577.4565749349202,0.7450788648111656,0.9970501474926252,0.7475345167652859,1.5663716814159292,0.0
mobility|road_occupancy|3|mobility/nyc/NE,mobility,road_occupancy,static,3,mobility/nyc/NE,4,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,5.611410854142389,561.1410854142389,0.7034665313735756,0.9970501474926252,0.7475345167652859,1.5663716814159292,0.0
mobility|road_occupancy|3|mobility/nyc/NE,mobility,road_occupancy,static,3,mobility/nyc/NE,4,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,5.999064390787005,599.9064390787005,0.4886678738776806,0.9970501474926252,0.7475345167652859,1.5663716814159292,0.0
mobility|road_occupancy|3|mobility/nyc/NE,mobility,road_occupancy,static,3,mobility/nyc/NE,4,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,6.301992457020575,630.1992457020575,0.7755301873081955,0.9970501474926252,0.7475345167652859,1.5663716814159292,0.0
mobility|road_occupancy|3|mobility/nyc/NE,mobility,road_occupancy,static,3,mobility/nyc/NE,4,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,6.223168929866839,622.3168929866839,0.6282013949291242,0.9970501474926252,0.7475345167652859,1.5663716814159292,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_0_0,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_0_0,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,8.203573183874301,820.35731838743,0.7092452238181658,0.7753846153846153,1.0,0.7753846153846153,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_0_0,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_0_0,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.748070029233412,774.8070029233412,0.984577780554654,0.7753846153846153,1.0,0.7753846153846153,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_0_0,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_0_0,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,8.362638413026074,836.2638413026075,0.6549936685105126,0.7753846153846153,1.0,0.7753846153846153,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_0_0,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_0_0,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,8.241011394717386,824.1011394717386,0.7886472059331164,0.7753846153846153,1.0,0.7753846153846153,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_0_0,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_0_0,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,8.019232027086334,801.9232027086334,0.9381498280878148,0.7753846153846153,1.0,0.7753846153846153,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_0_0,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_0_0,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,8.12756777820585,812.7567778205852,0.8067168117175082,0.7753846153846153,1.0,0.7753846153846153,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_0_1,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_0_1,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,8.528130933413557,852.8130933413557,0.5350448704089122,0.7994269340974212,1.0,0.7994269340974212,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_0_1,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_0_1,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.503807319374512,750.3807319374512,0.8845863944736146,0.7994269340974212,1.0,0.7994269340974212,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_0_1,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_0_1,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,7.404399507850351,740.4399507850351,1.0541430235954667,0.7994269340974212,1.0,0.7994269340974212,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_0_1,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_0_1,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,8.074421216886856,807.4421216886857,0.7060320715949094,0.7994269340974212,1.0,0.7994269340974212,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_0_1,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_0_1,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,8.016636122973102,801.6636122973102,1.0165450934970777,0.7994269340974212,1.0,0.7994269340974212,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_0_1,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_0_1,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,8.0541625802822,805.4162580282201,0.8927872390285804,0.7994269340974212,1.0,0.7994269340974212,0.0
mobility|road_occupancy|4|mobility/nyc/SE/cell_0_2,mobility,road_occupancy,static,4,mobility/nyc/SE/cell_0_2,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,7.891012430204293,789.1012430204294,0.4987394914933435,0.7890173410404624,1.0,0.7890173410404624,0.0
mobility|road_occupancy|4|mobility/nyc/SE/cell_0_2,mobility,road_occupancy,static,4,mobility/nyc/SE/cell_0_2,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.475064861233005,747.5064861233004,0.8711358899774168,0.7890173410404624,1.0,0.7890173410404624,0.0
mobility|road_occupancy|4|mobility/nyc/SE/cell_0_2,mobility,road_occupancy,static,4,mobility/nyc/SE/cell_0_2,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,8.00829379715169,800.8293797151691,1.053474197418799,0.7890173410404624,1.0,0.7890173410404624,0.0
mobility|road_occupancy|4|mobility/nyc/SE/cell_0_2,mobility,road_occupancy,static,4,mobility/nyc/SE/cell_0_2,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,8.266478948228858,826.6478948228857,0.7223698210676486,0.7890173410404624,1.0,0.7890173410404624,0.0
mobility|road_occupancy|4|mobility/nyc/SE/cell_0_2,mobility,road_occupancy,static,4,mobility/nyc/SE/cell_0_2,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,8.044159406005221,804.415940600522,0.6239673490568225,0.7890173410404624,1.0,0.7890173410404624,0.0
mobility|road_occupancy|4|mobility/nyc/SE/cell_0_2,mobility,road_occupancy,static,4,mobility/nyc/SE/cell_0_2,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,8.17529009198595,817.529009198595,0.6755275187521672,0.7890173410404624,1.0,0.7890173410404624,0.0
mobility|road_occupancy|4|mobility/nyc/SE/cell_0_3,mobility,road_occupancy,static,4,mobility/nyc/SE/cell_0_3,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,8.443733577907121,844.3733577907121,0.7262244601364897,0.7739938080495357,1.0,0.7739938080495357,0.0
mobility|road_occupancy|4|mobility/nyc/SE/cell_0_3,mobility,road_occupancy,static,4,mobility/nyc/SE/cell_0_3,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.8607036240746115,786.0703624074612,0.8406587600586065,0.7739938080495357,1.0,0.7739938080495357,0.0
mobility|road_occupancy|4|mobility/nyc/SE/cell_0_3,mobility,road_occupancy,static,4,mobility/nyc/SE/cell_0_3,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,7.879420665180998,787.9420665180998,0.6540736119922597,0.7739938080495357,1.0,0.7739938080495357,0.0
mobility|road_occupancy|4|mobility/nyc/SE/cell_0_3,mobility,road_occupancy,static,4,mobility/nyc/SE/cell_0_3,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,8.288506733273016,828.8506733273016,0.7893272820041944,0.7739938080495357,1.0,0.7739938080495357,0.0
mobility|road_occupancy|4|mobility/nyc/SE/cell_0_3,mobility,road_occupancy,static,4,mobility/nyc/SE/cell_0_3,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,7.969973790762838,796.9973790762838,0.9303830717719482,0.7739938080495357,1.0,0.7739938080495357,0.0
mobility|road_occupancy|4|mobility/nyc/SE/cell_0_3,mobility,road_occupancy,static,4,mobility/nyc/SE/cell_0_3,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,8.10780892694975,810.7808926949749,0.4335532849257535,0.7739938080495357,1.0,0.7739938080495357,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_1_0,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_1_0,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,8.299788826412518,829.9788826412519,0.8869747823791011,0.7761627906976745,1.0,0.7761627906976745,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_1_0,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_1_0,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.544922667260486,754.4922667260486,0.8484373287594175,0.7761627906976745,1.0,0.7761627906976745,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_1_0,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_1_0,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,8.07189579997264,807.1895799972641,0.987400415213554,0.7761627906976745,1.0,0.7761627906976745,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_1_0,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_1_0,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,7.803752906207693,780.3752906207693,0.7392759266274769,0.7761627906976745,1.0,0.7761627906976745,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_1_0,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_1_0,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,8.305629908970264,830.5629908970265,1.0134070038791791,0.7761627906976745,1.0,0.7761627906976745,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_1_0,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_1_0,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,7.919704260590106,791.9704260590106,0.8759524360583599,0.7761627906976745,1.0,0.7761627906976745,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_1_1,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_1_1,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,8.196615127322538,819.6615127322538,0.4686315978365235,0.7780979827089337,1.0,0.7780979827089337,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_1_1,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_1_1,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.7037243197003,770.37243197003,0.8503576562928779,0.7780979827089337,1.0,0.7780979827089337,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_1_1,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_1_1,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,7.695533813749238,769.5533813749238,0.9990543395626276,0.7780979827089337,1.0,0.7780979827089337,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_1_1,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_1_1,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,7.935342272920738,793.5342272920738,0.7189588187572261,0.7780979827089337,1.0,0.7780979827089337,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_1_1,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_1_1,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,8.26516873515448,826.5168735154481,0.6333977217007133,0.7780979827089337,1.0,0.7780979827089337,0.0
mobility|road_occupancy|4|mobility/nyc/SW/cell_1_1,mobility,road_occupancy,static,4,mobility/nyc/SW/cell_1_1,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,8.022705280637275,802.2705280637276,0.7837548703282331,0.7780979827089337,1.0,0.7780979827089337,0.0
mobility|road_occupancy|4|mobility/nyc/SE/cell_1_2,mobility,road_occupancy,static,4,mobility/nyc/SE/cell_1_2,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,7.951835564601133,795.1835564601133,0.6967611730706319,0.7529761904761905,1.0,0.7529761904761905,0.0
mobility|road_occupancy|4|mobility/nyc/SE/cell_1_2,mobility,road_occupancy,static,4,mobility/nyc/SE/cell_1_2,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.668685078617838,766.8685078617839,1.022786597455756,0.7529761904761905,1.0,0.7529761904761905,0.0
mobility|road_occupancy|4|mobility/nyc/SE/cell_1_2,mobility,road_occupancy,static,4,mobility/nyc/SE/cell_1_2,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,7.922773159059719,792.2773159059719,0.6742814394056575,0.7529761904761905,1.0,0.7529761904761905,0.0
mobility|road_occupancy|4|mobility/nyc/SE/cell_1_2,mobility,road_occupancy,static,4,mobility/nyc/SE/cell_1_2,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,8.498109947670812,849.8109947670813,0.7840878104192635,0.7529761904761905,1.0,0.7529761904761905,0.0
