dataset,clamp_mode,sensor,subscription_level,scope,P,epsilon,w,strategy,normalized_mae_mean,normalized_mae_std,mae_mean,mae_std,rmse_mean,rmse_std,relative_error_mean,relative_error_std,kl_divergence_mean,kl_divergence_std,kl_global_utility_mean,kl_global_utility_std,release_rate_mean,release_rate_std,attribution_advantage_mean,attribution_advantage_std,eps_count_spent_mean,eps_count_spent_std,n_trials
mobility,static,emission,2,mobility/nyc,1,2.0,10,budget_absorption,0.491550661430825,0.0785244468521234,393.24052914466,62.819557481698766,607.9068360674592,72.44001456613908,1.4469486054651004,0.2311477692591571,0.5589788407526637,0.1854335823385409,0.8632471637516516,0.1303298474572601,0.4960127591706539,0.0610993106988754,0.0812974423892607,0.0007591911785462,0.0,0.0,6
mobility,static,emission,2,mobility/nyc,1,2.0,12,budget_absorption,0.5935296962195259,0.0783332008744189,474.8237569756207,62.666560699535104,749.6180576005377,101.79486604911052,1.7471382578290475,0.2305848097873198,0.4907196328173152,0.1127362600421687,0.7235559984894784,0.067894630656469,0.4848484848484848,0.0414550343764841,0.0809447991661201,0.0004725435128663,0.0,0.0,6
mobility,static,emission,2,mobility/nyc,1,4.0,4,budget_absorption,0.0805660179133853,0.0127004952729352,64.45281433070828,10.160396218348172,99.30574870995456,18.195927342262586,0.2371574212275871,0.0373856966653189,0.1986307073247956,0.0749811504418085,0.6276673512611218,0.031612652429288,0.3341307814992025,0.0536582480924308,0.0821041889621203,0.0013703480177107,0.0,0.0,6
mobility,static,emission,2,mobility/nyc,1,4.0,8,budget_absorption,0.1775657304037479,0.0262367175500887,142.05258432299834,20.98937404007101,220.68324378388493,22.863558932664738,0.5226897370826794,0.0772314734773785,0.3715675965021914,0.214934871731708,0.8592024593952741,0.0623795956276643,0.4122807017543859,0.0724634263753355,0.0816384908795627,0.0002973278590311,0.0,0.0,6
mobility,static,emission,2,mobility/nyc,1,4.0,10,budget_absorption,0.1966180004481898,0.037814326018015,157.29440035855188,30.251460814411995,254.33399125482097,56.29331773158721,0.578772777417738,0.1113117946766703,0.4218505525795768,0.221686566577908,0.8221071320242803,0.2184581019949308,0.3835725677830941,0.0212725931087351,0.0814366163326128,0.0009662930814354,0.0,0.0,6
mobility,static,emission,2,mobility/nyc,1,4.0,12,budget_absorption,0.2846929438624297,0.0365735352378623,227.7543550899438,29.25882819028988,370.29666832269504,50.839666517935335,0.8380337784683621,0.1076593522533606,0.3880660320992246,0.1601546826501415,0.6522045725470959,0.113616151675355,0.4720893141945774,0.0492303964803074,0.0816769032889594,0.0005522800137247,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NE,1,0.5,4,budget_absorption,3.0887436431036783,0.5065929164201914,2470.994914482943,405.2743331361533,3985.450234037206,660.7404211313893,9.060171810415971,1.4859824546962466,0.5176370126386097,0.059395006402242,0.8098022858665778,0.0412747073805959,0.5231259968102073,0.0560169733167851,0.3343794655185738,0.0073085353195214,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NE,1,0.5,8,budget_absorption,6.972875776861507,1.249273349143929,5578.300621489206,999.4186793151432,8595.491366989549,1502.7376913066223,20.453446401130293,3.664477369848803,0.5816230858788232,0.2163230503471304,0.9230846375217304,0.0864150305517506,0.5542264752791068,0.0569692861886456,0.3322312279460574,0.0028230759154838,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NE,1,0.5,10,budget_absorption,7.891675049593725,1.0974833394944703,6313.340039674981,877.9866715955764,10850.418087888303,2365.859334818316,23.14854843357816,3.219233696227868,0.4491901081483946,0.1979198681779351,0.8140432638018072,0.1214674333112441,0.5334928229665071,0.0681209331108685,0.3293835441176211,0.005128493651695,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NE,1,0.5,12,budget_absorption,9.012180911151884,0.7878027786365296,7209.744728921509,630.2422229092236,12974.602668496183,1967.2632983612389,26.43531379624,2.310851709272292,0.4430484902504721,0.1112833845259891,0.8235151516062552,0.1885265157527247,0.5095693779904306,0.0699121492641266,0.3307452503119999,0.0063828140573903,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NE,1,1.0,4,budget_absorption,1.661081248903489,0.2008540785408505,1328.8649991227912,160.68326283268044,2120.3537044631576,338.4616512291837,4.8724281601445885,0.5891626728122763,0.5737327111872147,0.1759373317000016,0.8110855147972623,0.0328269386721953,0.5167464114832536,0.0498159429084033,0.3365517210539372,0.0081827240418222,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NE,1,1.0,8,budget_absorption,3.5325288247789057,0.4920139840290425,2826.0230598231246,393.6111872232341,4532.653720427214,474.7580125220889,10.361921148491184,1.4432182607265849,0.5504209381004137,0.1324624803957441,0.8449571649965458,0.1529169073169543,0.532695374800638,0.0833506922390025,0.3365658611720969,0.0045312093339207,0.0,0.0,6
