dataset,clamp_mode,sensor,subscription_level,scope,P,epsilon,w,strategy,normalized_mae_mean,normalized_mae_std,mae_mean,mae_std,rmse_mean,rmse_std,relative_error_mean,relative_error_std,kl_divergence_mean,kl_divergence_std,kl_global_utility_mean,kl_global_utility_std,release_rate_mean,release_rate_std,attribution_advantage_mean,attribution_advantage_std,eps_count_spent_mean,eps_count_spent_std,n_trials
manufacturing,static,temperature,3,factory/line1/robotics,1,2.0,4,budget_absorption,1.2625946711358578,0.1054000333519343,252.5189342271716,21.08000667038686,403.47059156820654,30.63571644977428,3.368605896288089,0.2812075656068428,0.5720277448081011,0.1318673600276274,0.8388425634218729,0.0235276580478067,0.5303333333333333,0.0322469636813555,0.5,0.0,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/robotics,1,2.0,8,budget_absorption,2.4608837955690808,0.1755541768588208,492.17675911381616,35.11083537176415,778.1415498184818,45.71702337321982,6.565644425202728,0.4683790046037608,0.5227833794114396,0.0882558920243134,0.9426352288954112,0.0705253444401866,0.5218333333333334,0.0332590839721521,0.5,0.0,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/robotics,1,2.0,10,budget_absorption,3.0154083556213838,0.1284974488629739,603.0816711242767,25.6994897725948,979.5217488626572,53.85706206083134,8.045117406779843,0.3428315308097917,0.4992065945978216,0.1336198839835269,0.8974812196560605,0.0469211742621807,0.5121666666666667,0.0233616494851427,0.5,0.0,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/robotics,1,2.0,12,budget_absorption,3.685116987314324,0.2618489628124045,737.0233974628646,52.3697925624809,1155.2719831705197,65.93356918680115,9.831901793796408,0.6986137200098115,0.6398778536942201,0.1177870639750557,0.8638115706830426,0.0512354706017182,0.5158333333333334,0.0295933551100017,0.5,0.0,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/robotics,1,4.0,4,budget_absorption,0.5868019551931644,0.0421909540683899,117.36039103863288,8.438190813677991,185.85430392468604,8.35411455825016,1.565589156525416,0.1125655761852217,0.5792300631948132,0.1835764808782789,0.8823484431917307,0.0402479186081298,0.484,0.031849646779831,0.5,0.0,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/robotics,1,4.0,8,budget_absorption,1.1668659290064862,0.0801486059207984,233.37318580129727,16.02972118415967,376.1205261543426,35.536510745514136,3.113201361045484,0.2138366909478429,0.5685604601276392,0.1249636618222257,0.9301491740809816,0.0688401956188028,0.5043333333333334,0.0337144874893074,0.5,0.0,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/robotics,1,4.0,10,budget_absorption,1.4338995674487078,0.1799672730362432,286.7799134897416,35.99345460724868,456.475323175675,55.307889835268,3.8256478092429034,0.4801531567873579,0.5712960465578397,0.159836090927469,0.9271648482856432,0.02638328654854,0.518,0.0396988664825584,0.5,0.0,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/robotics,1,4.0,12,budget_absorption,1.7540832602460386,0.1490147215787101,350.81665204920773,29.80294431574201,562.9931598173516,43.60764299617149,4.679898741952823,0.3975716682632486,0.5716517779561744,0.1743593720626911,0.867977505691402,0.0406391469279916,0.5066666666666667,0.0197044834153719,0.5,0.0,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/sorting,1,0.5,4,budget_absorption,3.152689118607308,0.2994670238587812,630.5378237214615,59.89340477175628,992.1560516011536,92.513175386796,8.404167893625498,0.7982934734222469,0.6625737015548131,0.143055860079274,0.8471024131040744,0.0405872379337029,0.524,0.0247547975148253,0.3333333333333332,2.482534153247273e-17,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/sorting,1,0.5,8,budget_absorption,6.03845756629831,0.3856666703475804,1207.691513259662,77.13333406951604,1918.175166932577,103.786668061405,16.096801586361966,1.0280770880474188,0.6160174911716833,0.1233082747684182,0.9604459977727912,0.0608861501968935,0.5,0.0246900789792175,0.3333333333333333,5.551115123125783e-17,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/sorting,1,0.5,10,budget_absorption,7.813512116724915,0.7389022021164582,1562.702423344983,147.7804404232917,2522.837214909175,284.0118127542975,20.828589561929643,1.969702032117745,0.4754552303097997,0.0937131092956958,0.9528958322338164,0.0709794053990409,0.5096666666666666,0.0358980036585137,0.3333333333333333,4.299875284949258e-17,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/sorting,1,0.5,12,budget_absorption,9.724856934875946,1.0363098589339417,1944.9713869751893,207.2619717867884,3100.414838352892,313.3615662043532,25.92368842833747,2.762505821743542,0.4903274083787214,0.0841335263008783,0.9171044946333684,0.1202160572810996,0.5246666666666667,0.0239220957833269,0.3333333333333332,3.510833468576701e-17,0.0,0.0,6
