,AgeCount,Class,DirectionX,DirectionY,DistanceToBack,DistanceToFront,HeadingDeg_DERIVED,Length,ObjectId,PositionX,PositionY,PredictionCount,Speed,SpeedX,SpeedY,StaticCount,Time,TimeElapsed,TrackQuality,Width
28783,235,Car,-0.504334,0.863508,-0.566183,0.886003,-173.11282,4.27572,5437,-43.838776,4.2780957,0,8.802492,-8.738976,-1.0555484,6000,2024-12-20 13:46:16.300,3502.5,70.01214,2.5
28788,245,Car,-0.456035,0.889962,-0.630193,1.261067,-176.26842,4.27572,5437,-49.64983,4.3780756,0,9.732548,-9.711913,-0.63341683,6000,2024-12-20 13:46:16.800,3503.0,69.149315,2.5
28789,256,Car,-0.423471,0.905909,-0.909092,0.864208,-178.34605,4.27572,5437,-55.90409,4.45754,0,10.333347,-10.329042,-0.29824936,6000,2024-12-20 13:46:17.300,3503.5,66.28322,2.5
28799,266,Car,-0.451149,0.892448,-0.624513,0.915133,-176.58255,4.27572,5437,-61.981262,3.7650304,0,10.963519,-10.944022,-0.65354025,6000,2024-12-20 13:46:17.800,3504.0,71.09329,2.5
28800,275,Car,-0.434335,0.900751,-0.788429,0.729118,-177.657,4.27572,5437,-68.03423,3.8082018,0,11.685419,-11.67565,-0.47771966,6000,2024-12-20 13:46:18.300,3504.5,73.36545,2.5
28811,284,Car,-0.435531,0.900174,-0.928781,0.62663,-177.58089,4.27572,5437,-74.23078,3.5190277,0,12.293336,-12.28238,-0.51888776,6000,2024-12-20 13:46:18.700,3504.9,72.516266,2.5
28813,293,Car,-0.432011,0.901868,-0.854551,0.609881,-177.80475,4.27572,5437,-80.63284,3.3331878,0,12.879438,-12.869987,-0.49334744,6000,2024-12-20 13:46:19.200,3505.4,72.48924,2.5
28818,302,Car,-0.404023,0.914749,-0.684849,0.660529,-179.5701,4.27572,5437,-87.48591,3.6770551,0,13.584372,-13.58399,-0.101925954,6000,2024-12-20 13:46:19.600,3505.8,71.736725,2.5
28832,312,Car,-0.426894,0.904302,-0.654933,0.708243,-178.12943,4.27572,5437,-95.21959,3.152298,0,14.22521,-14.21763,-0.46433783,6000,2024-12-20 13:46:20.100,3506.3,70.067024,2.5
28834,323,Car,-0.430075,0.902793,-0.768871,0.374582,-177.92766,4.27572,5437,-104.11508,2.7681677,0,14.920535,-14.910776,-0.5395469,6000,2024-12-20 13:46:20.600,3506.8,67.26007,2.5
28840,331,Car,-0.437509,0.899214,-0.865207,0.416535,-177.45496,4.27572,5437,-110.8009,2.3429103,0,15.419515,-15.404305,-0.6847011,6000,2024-12-20 13:46:21.100,3507.3,72.272896,2.5
28853,341,Car,-0.419285,0.907855,-0.82466,0.365713,-178.61057,4.27572,5437,-119.64974,2.429635,0,16.20635,-16.201586,-0.39296904,6000,2024-12-20 13:46:21.600,3507.8,60.117924,2.5
28854,352,Car,-0.433557,0.901126,-0.82466,0.365713,-177.7065,4.27572,5437,-129.64012,1.9315494,0,16.945751,-16.932177,-0.678144,6000,2024-12-20 13:46:22.100,3508.3,55.966896,2.5
28861,363,Car,-0.438823,0.898574,-0.840949,0.263521,-177.3712,4.27572,5437,-139.93488,1.4252335,0,17.571257,-17.552765,-0.8059075,6000,2024-12-20 13:46:22.700,3508.9,70.459465,2.5
28868,373,Car,-0.435957,0.899968,-0.728675,0.212399,-177.55383,4.27572,5437,-149.60658,1.0922818,1,18.195574,-18.178993,-0.7766022,6000,2024-12-20 13:46:23.200,3509.4,67.2921,2.5
28876,384,Car,-0.417761,0.908557,-0.604489,0.337441,-178.7067,4.27572,5437,-160.80927,1.2004331,1,18.94738,-18.942554,-0.42765313,6000,2024-12-20 13:46:23.700,3509.9,68.92314,2.5
28881,394,Car,-0.413388,0.910555,-0.604489,0.337441,-178.98213,4.27572,5437,-170.79732,1.1140335,4,19.2886,-19.285557,-0.3426458,6000,2024-12-20 13:46:24.200,3510.4,53.615974,2.5
28888,405,Car,-0.410147,0.912019,-0.604489,0.337441,-179.18591,4.27572,5437,-182.17381,1.0311797,7,19.75221,-19.750217,-0.28063875,6000,2024-12-20 13:46:24.800,3511.0,57.91111,2.5
28900,415,Car,-0.41058,0.911825,-0.411689,0.506323,-179.15874,4.27572,5437,-193.1645,0.8595203,2,20.494999,-20.492788,-0.30091277,6000,2024-12-20 13:46:25.300,3511.5,62.794445,2.5
28902,425,Car,-0.413482,0.910512,-0.346463,0.653646,-178.97624,4.27572,5437,-203.98195,0.6021346,2,20.89852,-20.895184,-0.37339154,6000,2024-12-20 13:46:25.800,3512.0,63.662876,2.5
28909,435,Car,-0.426087,0.904682,-0.294164,0.678331,-178.18051,4.27572,5437,-215.4395,-0.07741898,2,21.558962,-21.548092,-0.68451506,6000,2024-12-20 13:46:26.300,3512.5,66.55696,2.5
28921,445,Car,-0.426087,0.904682,-0.294164,0.678331,-178.18051,4.27572,5437,-226.21356,-0.41963658,12,21.558962,-21.548092,-0.68451506,6000,2024-12-20 13:46:26.800,3513.0,64.83981,2.5
28924,455,Car,-0.440317,0.897842,-0.277689,0.679059,-177.27586,4.27572,5437,-237.64761,-1.2498263,0,22.066008,-22.04107,-1.0487356,6000,2024-12-20 13:46:27.300,3513.5,61.591858,2.5
28935,464,Car,-0.433492,0.901157,-0.277689,0.679059,-177.71063,4.27572,5437,-248.20886,-1.4910934,1,22.489647,-22.471695,-0.89838225,6000,2024-12-20 13:46:27.700,3513.9,61.070118,2.5
28684,24,Car,-0.7163,0.697792,-0.432106,1.404484,-157.65015,5.811138,5438,10.520833,-3.017857,1,8.880625,-8.213505,-3.376957,6000,2024-12-20 13:46:06.600,3492.8,76.04592,2.5
28695,36,Car,-0.7163,0.697792,-0.432106,1.404484,-157.65015,5.811138,5438,5.592733,-5.0440354,13,8.880625,-8.213505,-3.376957,6000,2024-12-20 13:46:07.200,3493.4,74.341866,2.5
28702,47,Car,-0.845653,0.533733,-0.590876,1.812063,-145.65804,5.811138,5438,1.2520818,-9.949684,0,9.763396,-8.061494,-5.507835,6000,2024-12-20 13:46:07.700,3493.9,79.604866,2.5
28711,61,Car,-0.941546,0.336883,-1.065982,2.124701,-133.0871,5.811138,5438,-2.6660762,-16.942535,0,10.216481,-6.9789734,-7.4612617,6000,2024-12-20 13:46:08.400,3494.6,79.29777,2.5
28720,74,Car,-0.990522,0.137354,-1.355127,2.116951,-121.29478,5.811138,5438,-5.1422977,-24.723307,0,10.904655,-5.664326,-9.318095,6000,2024-12-20 13:46:09.000,3495.2,77.64143,2.5
28725,86,Car,-0.999746,-0.022524,-1.164518,1.626004,-112.10934,5.811138,5438,-6.419496,-32.22222,0,11.418993,-4.2978263,-10.579324,6000,2024-12-20 13:46:09.700,3495.9,67.45702,2.5
28731,97,Car,-0.986387,-0.164441,-0.956995,2.198821,-103.93521,5.811138,5438,-6.759577,-40.07837,0,12.25697,-2.9517796,-11.896232,6000,2024-12-20 13:46:10.200,3496.4,62.23317,2.5
28736,108,Car,-0.966156,-0.257958,-0.933927,1.378601,-98.45107,5.811138,5438,-6.6228056,-47.59322,0,12.652205,-1.859428,-12.514823,6000,2024-12-20 13:46:10.800,3497.0,71.110115,2.5
28741,120,Car,-0.964988,-0.262294,-0.872144,0.855931,-98.19377,5.811138,5438,-7.6638336,-55.268192,8,12.73805,-1.8154444,-12.608017,6000,2024-12-20 13:46:11.300,3497.5,70.71116,2.5
28745,131,Car,-0.964988,-0.262294,-0.872144,0.855931,-98.19377,5.811138,5438,-8.662341,-62.202618,19,12.73805,-1.8154444,-12.608017,6000,2024-12-20 13:46:11.900,3498.1,67.13868,2.5
28751,143,Car,-0.964988,-0.262294,-0.872144,0.855931,-98.19377,5.811138,5438,-9.7516165,-69.76745,31,12.73805,-1.8154444,-12.608017,6000,2024-12-20 13:46:12.500,3498.7,63.100887,2.5
28706,27,Car,-0.375953,0.926639,-1.018819,1.694016,178.68323,2.961454,5439,-23.92273,4.1498485,0,19.208385,-19.203314,0.4414091,6000,2024-12-20 13:46:07.700,3493.9,67.71644,2.5
28714,41,Car,-0.401282,0.915955,-0.972651,0.698183,-179.74165,3.073411,5439,-39.022938,3.665528,0,20.365635,-20.365427,-0.09182786,6000,2024-12-20 13:46:08.400,3494.6,67.90471,2.5
28718,54,Car,-0.409642,0.912246,-1.735201,0.567938,-179.21767,3.073411,5439,-52.591263,3.3460948,0,20.61223,-20.61031,-0.28143817,6000,2024-12-20 13:46:09.000,3495.2,70.48748,2.5
28726,66,Car,-0.415309,0.90968,-1.268581,-0.205742,-178.8612,3.073411,5439,-64.83834,2.986406,0,20.506712,-20.502663,-0.407561,6000,2024-12-20 13:46:09.700,3495.9,70.408005,2.5
28729,77,Car,-0.40927,0.912413,-1.272694,-0.150208,-179.24101,3.073411,5439,-76.63149,2.95788,0,20.799994,-20.798168,-0.2755259,6000,2024-12-20 13:46:10.200,3496.4,70.23739,2.5
28737,88,Car,-0.405354,0.91416,-1.172502,-0.029898,-179.48672,3.073411,5439,-88.44603,2.9568117,2,21.031672,-21.030827,-0.18840899,6000,2024-12-20 13:46:10.800,3497.0,69.435005,2.5
28739,100,Car,-0.405983,0.913881,-1.103489,-0.133872,-179.44728,3.073411,5439,-101.31786,2.7512364,1,21.208683,-21.207697,-0.20459194,6000,2024-12-20 13:46:11.300,3497.5,63.710022,2.5
28747,111,Car,-0.403326,0.915056,-0.98872,-0.106219,-179.61374,3.073411,5439,-113.155685,2.734242,7,21.312033,-21.311548,-0.1436773,6000,2024-12-20 13:46:11.900,3498.1,66.92004,2.5
28749,123,Car,-0.403326,0.915056,-0.98872,-0.106219,-179.61374,3.073411,5439,-125.94258,2.648018,19,21.312033,-21.311548,-0.1436773,6000,2024-12-20 13:46:12.500,3498.7,63.23696,2.5
28710,27,Car,0.347963,-0.937508,-2.738464,-0.212088,-3.0372443,2.526376,5440,-131.29976,-5.6786013,3,15.701919,15.679862,-0.8319676,6000,2024-12-20 13:46:08.400,3494.6,58.269886,2.5
28721,40,Car,0.338661,-0.940909,-3.134,-0.228322,-3.6047077,2.997829,5440,-120.441605,-6.4413476,0,16.151457,16.119501,-1.0154828,6000,2024-12-20 13:46:09.000,3495.2,62.92238,2.5
28724,52,Car,0.364111,-0.931356,-3.528629,-1.003946,-2.0471094,2.997829,5440,-112.99514,-6.314414,1,14.640351,14.631008,-0.52297086,6000,2024-12-20 13:46:09.700,3495.9,62.23232,2.5
28732,63,Car,0.345475,-0.938428,-1.902584,-0.304625,-3.1891797,2.997829,5440,-105.20713,-6.997192,0,14.657155,14.634456,-0.81542075,6000,2024-12-20 13:46:10.200,3496.4,67.64969,2.5
28735,74,Car,0.336944,-0.941525,-1.750336,0.589775,-3.7092116,2.997829,5440,-96.9678,-7.665967,0,14.759214,14.728297,-0.9548141,6000,2024-12-20 13:46:10.800,3497.0,69.00799,2.5
28742,86,Car,0.377816,-0.925881,-3.358757,0.983615,-1.201564,4.342372,5440,-89.50383,-7.301752,0,13.854731,13.851684,-0.29052967,6000,2024-12-20 13:46:11.300,3497.5,68.02067,2.5
28746,97,Car,0.370615,-0.928787,-3.662345,1.334447,-1.6464376,4.996792,5440,-82.20556,-7.5804243,0,13.564073,13.558472,-0.38972026,6000,2024-12-20 13:46:11.900,3498.1,67.11695,2.5
28752,109,Car,0.391302,-0.920262,-4.590921,0.784639,-0.3644313,5.767776,5440,-75.177864,-7.427323,0,12.840259,12.839998,-0.08167024,6000,2024-12-20 13:46:12.500,3498.7,65.60839,2.5
28754,121,Car,0.389937,-0.920842,-3.989211,1.055283,-0.44943196,5.767776,5440,-68.23987,-7.4744143,0,12.359374,12.358994,-0.09694677,6000,2024-12-20 13:46:13.100,3499.3,70.52525,2.5
28758,131,Car,0.391137,-0.920333,-4.597643,0.781968,-0.3747399,5.767776,5440,-63.261253,-7.4630165,0,11.556919,11.556673,-0.07558686,6000,2024-12-20 13:46:13.600,3499.8,67.52402,2.5
28762,140,Car,0.385489,-0.922712,-4.263921,0.887175,-0.7258965,5.767776,5440,-59.42898,-7.5890303,0,10.630046,10.629192,-0.13467145,6000,2024-12-20 13:46:14.100,3500.3,68.684616,2.5
28764,150,Car,0.368531,-0.929615,-4.061475,1.075102,-1.7749393,5.767776,5440,-56.111824,-7.9444976,0,9.293026,9.288568,-0.28783828,6000,2024-12-20 13:46:14.600,3500.8,64.41703,2.5
28772,161,Car,0.414774,-0.909924,-4.277919,1.545427,1.1050858,5.823346,5440,-52.166496,-7.382759,0,8.515991,8.514407,0.16424103,6000,2024-12-20 13:46:15.100,3501.3,71.46844,2.5
28774,173,Car,0.440323,-0.897839,-3.701783,1.843584,2.7245073,6.063337,5440,-47.786026,-6.924143,0,8.049055,8.039957,0.3826014,6000,2024-12-20 13:46:15.700,3501.9,71.943474,2.5
28782,184,Car,0.432354,-0.901704,-4.327622,1.637033,2.2170134,6.485842,5440,-44.293915,-6.8646135,0,7.395517,7.3899817,0.2860921,6000,2024-12-20 13:46:16.300,3502.5,72.30854,2.5
28787,194,Car,0.430838,-0.902429,-3.84907,1.92458,2.1207306,6.485842,5440,-41.067505,-6.777373,0,7.086365,7.081512,0.26223296,6000,2024-12-20 13:46:16.800,3503.0,74.15247,2.5
28790,205,Car,0.407867,-0.913041,-3.193422,1.460399,0.67091656,6.485842,5440,-38.13441,-6.8787384,0,6.503597,6.5031514,0.07615345,6000,2024-12-20 13:46:17.300,3503.5,71.63191,2.5
28798,215,Car,0.384076,-0.923302,-3.565965,2.12374,-0.8136416,6.485842,5440,-35.56315,-7.042886,0,6.049667,6.0490575,-0.085906774,6000,2024-12-20 13:46:17.800,3504.0,74.26714,2.5
28801,224,Car,0.38952,-0.921018,-3.673954,2.062805,-0.47535136,6.485842,5440,-32.880592,-7.0403857,0,6.055509,6.0553,-0.050238624,6000,2024-12-20 13:46:18.300,3504.5,79.35651,2.5
28810,233,Car,0.395705,-0.918378,-4.631326,1.483915,-0.09004058,6.485842,5440,-30.702995,-6.9965577,0,5.702963,5.7029567,-0.00896223,6000,2024-12-20 13:46:18.700,3504.9,75.2264,2.5
28812,242,Car,0.352966,-0.935636,-4.853668,1.0635,-2.7311478,6.485842,5440,-29.408234,-7.326762,0,4.850234,4.844725,-0.23111111,6000,2024-12-20 13:46:19.200,3505.4,72.56058,2.5
28824,251,Car,0.230166,-0.973151,-4.542968,2.236176,-10.093157,6.779143,5440,-28.869925,-8.106338,0,3.82607,3.7668579,-0.6705154,6000,2024-12-20 13:46:19.600,3505.8,75.36419,2.5
28825,261,Small-Truck,0.356057,-0.934464,-4.194491,2.778188,-2.5417695,7.127315,5440,-28.028746,-7.5907745,0,3.112225,3.1091628,-0.13802,6000,2024-12-20 13:46:20.100,3506.3,78.8992,2.5
28836,272,Small-Truck,0.496235,-0.868188,-3.481902,2.479329,5.2266774,7.127315,5440,-26.636736,-6.972197,0,2.92728,2.9151094,0.26666433,6000,2024-12-20 13:46:20.600,3506.8,79.39637,2.5
28841,280,Small-Truck,0.496235,-0.868188,-3.901208,2.073362,6.9038234,7.127315,5440,-26.352474,-6.8567233,0,2.321908,2.3050716,0.2791004,6000,2024-12-20 13:46:21.100,3507.3,75.47528,2.5
28852,290,Small-Truck,0.496235,-0.868188,-3.530907,1.20907,5.606696,7.127315,5440,-25.706968,-6.81606,0,1.986834,1.9773283,0.19411206,6000,2024-12-20 13:46:21.600,3507.8,69.56339,2.5
28857,301,Small-Truck,0.496235,-0.868188,-4.354646,1.499834,-5.4368973,7.127315,5440,-25.09926,-7.2573867,1,1.692041,1.6844288,-0.1603199,6000,2024-12-20 13:46:22.100,3508.3,65.08774,2.5
28865,312,Small-Truck,0.496235,-0.868188,-4.055663,1.547583,-23.987364,7.127315,5440,-25.127537,-7.8515773,0,1.170588,1.0694908,-0.4758854,6000,2024-12-20 13:46:22.700,3508.9,64.50663,2.5
28873,322,Small-Truck,0.496235,-0.868188,-3.348195,2.274512,-20.42469,7.127315,5440,-25.045364,-7.8022676,0,0.848425,0.79508567,-0.29607978,6000,2024-12-20 13:46:23.200,3509.4,68.75835,2.5
28875,333,Small-Truck,0.496235,-0.868188,-2.266567,3.728653,-20.496561,7.127315,5440,-24.268974,-8.086779,0,1.167337,1.0934371,-0.40874457,6000,2024-12-20 13:46:23.700,3509.9,73.653946,2.5
28886,343,Small-Truck,0.496235,-0.868188,-2.765383,3.926837,-16.464096,7.127315,5440,-22.213884,-8.625251,0,2.185595,2.0959797,-0.6194291,6000,2024-12-20 13:46:24.200,3510.4,73.992424,2.5
28890,354,Small-Truck,0.496235,-0.868188,-2.90141,3.966753,-13.743553,7.127315,5440,-20.060131,-8.998737,0,2.91023,2.826906,-0.6914024,6000,2024-12-20 13:46:24.800,3511.0,71.96042,2.5
28898,364,Small-Truck,-0.012927,-0.999916,-2.690965,3.971227,-24.140675,7.127315,5440,-17.455086,-10.73207,0,3.974754,3.6271384,-1.6255884,6000,2024-12-20 13:46:25.300,3511.5,70.03668,2.5
28905,374,Small-Truck,-0.15704,-0.987592,-2.165544,3.391213,-32.435112,7.127315,5440,-14.347656,-13.37651,0,5.335007,4.502743,-2.8613997,6000,2024-12-20 13:46:25.800,3512.0,64.93975,2.5
28911,384,Small-Truck,-0.283457,-0.958985,-2.411761,2.096355,-39.86666,7.127315,5440,-12.438354,-15.858112,0,5.563196,4.269966,-3.5660262,6000,2024-12-20 13:46:26.300,3512.5,67.82221,2.5
28919,394,Small-Truck,-0.400658,-0.916228,-2.064285,1.626662,-47.019302,7.127315,5440,-11.271113,-18.216389,0,5.317337,3.625105,-3.8900754,6000,2024-12-20 13:46:26.800,3513.0,70.27499,2.5
28925,404,Small-Truck,-0.544805,-0.838563,-1.19196,1.305033,-56.41131,7.127315,5440,-10.056992,-21.659256,0,5.836635,3.2289846,-4.8620944,6000,2024-12-20 13:46:27.300,3513.5,73.214455,2.5
28933,413,Small-Truck,-0.682943,-0.730472,-0.489816,2.000212,-66.47405,7.127315,5440,-9.693493,-25.110714,0,6.245535,2.4929955,-5.726403,6000,2024-12-20 13:46:27.700,3513.9,66.03089,2.5
28939,423,Small-Truck,-0.706992,-0.707221,-0.090229,1.684888,-68.39072,7.127315,5440,-8.21386,-29.440222,3,7.147475,2.632238,-6.645128,6000,2024-12-20 13:46:28.200,3514.4,74.67532,2.5
28946,432,Small-Truck,-0.773684,-0.633571,0.230315,0.796799,-74.08589,7.127315,5440,-7.5385723,-34.404346,0,8.320959,2.281574,-8.0020485,6000,2024-12-20 13:46:28.700,3514.9,68.815735,2.5
28951,441,Small-Truck,-0.847887,-0.530178,-0.163266,1.69266,-81.38253,7.127315,5440,-7.8764105,-39.653393,1,9.199178,1.3783762,-9.095326,6000,2024-12-20 13:46:29.100,3515.3,66.240295,2.5
28958,450,Small-Truck,-0.891974,-0.452086,-0.583593,2.295314,-86.5224,7.127315,5440,-8.470435,-45.00653,1,9.924015,0.60197437,-9.905742,6000,2024-12-20 13:46:29.500,3515.7,69.29104,2.5
28963,458,Small-Truck,-0.914065,-0.405567,-0.770819,1.882167,-89.47334,7.127315,5440,-8.963038,-49.874493,0,10.520779,0.09670508,-10.520334,6000,2024-12-20 13:46:30.000,3516.2,70.10179,2.5
28970,467,Small-Truck,-0.9308,-0.365529,-0.782845,1.54537,-91.95984,7.127315,5440,-9.643315,-54.980633,4,10.75727,-0.36788708,-10.7509775,6000,2024-12-20 13:46:30.400,3516.6,53.443485,2.5
28973,474,Small-Truck,-0.9308,-0.365529,-0.782845,1.54537,-91.95984,7.127315,5440,-9.772075,-58.743484,11,10.75727,-0.36788708,-10.7509775,6000,2024-12-20 13:46:30.800,3517.0,48.974575,2.5
28980,484,Small-Truck,-0.9308,-0.365529,-0.782845,1.54537,-91.95984,7.127315,5440,-9.956017,-64.11899,21,10.75727,-0.36788708,-10.7509775,6000,2024-12-20 13:46:31.200,3517.4,45.42339,2.5
28983,491,Small-Truck,-0.9308,-0.365529,-0.782845,1.54537,-91.95984,7.127315,5440,-10.084777,-67.88184,28,10.75727,-0.36788708,-10.7509775,6000,2024-12-20 13:46:31.600,3517.8,43.061577,2.5
28760,30,Car,0.337946,-0.941165,-1.75521,-0.059528,-3.648201,1.895987,5441,-77.91175,-8.07442,0,12.354381,12.329346,-0.7861105,6000,2024-12-20 13:46:14.100,3500.3,69.04784,2.5
28768,40,Car,0.373737,-0.927535,-2.328942,-0.465765,-1.4537138,1.895987,5441,-72.97442,-7.7648253,0,11.428693,11.425015,-0.28993875,6000,2024-12-20 13:46:14.600,3500.8,72.20499,2.5
28770,51,Car,0.36805,-0.929806,-2.253047,-0.176376,-1.8045733,2.285557,5441,-67.62708,-7.9377136,0,10.796257,10.790902,-0.33997995,6000,2024-12-20 13:46:15.100,3501.3,71.00869,2.5
28778,63,Car,0.405311,-0.914179,-2.139401,-0.16291,0.51064193,2.311181,5441,-62.287495,-7.4721193,0,10.087131,10.08673,0.08989918,6000,2024-12-20 13:46:15.700,3501.9,70.53401,2.5
28780,74,Car,0.403603,-0.914934,-3.324832,-0.07863,0.40361562,3.263924,5441,-58.5309,-7.4475455,0,8.903497,8.9032755,0.062719464,6000,2024-12-20 13:46:16.300,3502.5,72.79279,2.5
28785,84,Car,0.40796,-0.913,-3.338626,0.133995,0.6767269,3.633916,5441,-55.184776,-7.385424,0,8.167784,8.167213,0.09646836,6000,2024-12-20 13:46:16.800,3503.0,70.61835,2.5
28792,95,Car,0.411231,-0.911531,-3.053406,0.190426,0.8821639,3.633916,5441,-52.411205,-7.301009,0,7.03977,7.0389357,0.10838469,6000,2024-12-20 13:46:17.300,3503.5,71.45605,2.5
28796,105,Car,0.440153,-0.897923,-2.252425,0.853902,2.7136507,3.633916,5441,-49.190342,-6.9292865,0,6.83688,6.829213,0.3236882,6000,2024-12-20 13:46:17.800,3504.0,72.98724,2.5
28805,114,Car,0.425889,-0.904775,-2.607556,0.544078,1.8069444,3.633916,5441,-47.06151,-6.9544454,0,6.198384,6.195301,0.19544682,6000,2024-12-20 13:46:18.300,3504.5,72.96653,2.5
28808,123,Car,0.423309,-0.905985,-2.80409,1.152082,1.6436877,3.956172,5441,-44.5726,-6.85602,0,5.969556,5.9670997,0.17122972,6000,2024-12-20 13:46:18.700,3504.9,70.39328,2.5
28817,132,Car,0.447376,-0.894346,-3.235,1.091326,3.1754591,4.417459,5441,-42.12726,-6.5436573,0,5.824893,5.81595,0.32266328,6000,2024-12-20 13:46:19.200,3505.4,74.19552,2.5
28821,141,Car,0.394876,-0.918734,-2.553621,0.91782,-0.14172848,4.417459,5441,-39.816208,-6.8845143,0,5.595869,5.5958514,-0.013842087,6000,2024-12-20 13:46:19.600,3505.8,77.19601,2.5
28831,151,Car,0.411673,-0.911332,-3.806916,0.873593,0.90997416,4.680509,5441,-38.15566,-6.770872,0,4.842258,4.8416476,0.076901734,6000,2024-12-20 13:46:20.100,3506.3,71.54676,2.5
28839,162,Car,0.414978,-0.909831,-4.412835,1.002631,1.1179181,5.415465,5441,-36.27499,-6.7401314,0,4.324131,4.323307,0.08436427,6000,2024-12-20 13:46:20.600,3506.8,73.2287,2.5
28846,170,Car,0.44695,-0.894559,-3.673296,0.773082,3.1481943,5.503398,5441,-35.075924,-6.4715347,0,3.974962,3.9689631,0.2182998,6000,2024-12-20 13:46:21.100,3507.3,73.85021,2.5
28850,180,Car,0.36845,-0.929648,-2.496112,0.553156,-1.7799631,5.503398,5441,-33.978287,-6.8612604,0,3.367401,3.3657765,-0.104595594,6000,2024-12-20 13:46:21.600,3507.8,73.73819,2.5
28860,191,Car,0.295728,-0.955272,-4.108504,0.751894,-6.1987967,5.503398,5441,-32.67877,-7.265007,0,3.019791,3.0021348,-0.32607242,6000,2024-12-20 13:46:22.100,3508.3,66.97432,2.5
28863,202,Car,0.340057,-0.940405,-4.305355,0.211229,-2.2641103,5.503398,5441,-31.674604,-7.1051726,1,2.527609,2.5256355,-0.099855445,6000,2024-12-20 13:46:22.700,3508.9,61.8991,2.5
28871,212,Car,0.340057,-0.940405,-3.903887,0.163997,-12.421611,5.503398,5441,-31.751795,-7.5638056,1,1.683859,1.6444421,-0.36220434,6000,2024-12-20 13:46:23.200,3509.4,68.04071,2.5
28877,223,Car,0.340057,-0.940405,-3.081008,1.129569,-1.9429893,5.503398,5441,-31.402464,-7.3143444,0,1.26193,1.261205,-0.04278583,6000,2024-12-20 13:46:23.700,3509.9,67.741585,2.5
28884,233,Car,0.340057,-0.940405,-2.518455,1.908183,14.258454,5.503398,5441,-31.517231,-6.901237,0,0.809258,0.7843289,0.19931737,6000,2024-12-20 13:46:24.200,3510.4,68.94842,2.5
28892,244,Car,0.340057,-0.940405,-2.446111,2.832723,0.31959054,5.503398,5441,-30.860117,-7.0917974,0,0.898404,0.89839065,0.0050111916,6000,2024-12-20 13:46:24.800,3511.0,76.301636,2.5
28896,254,Car,0.340057,-0.940405,-1.330548,2.054052,-0.7063061,5.503398,5441,-29.926613,-7.1186523,1,1.198775,1.1986845,-0.014777371,6000,2024-12-20 13:46:25.300,3511.5,70.82889,2.5
28907,264,Car,0.340057,-0.940405,-0.793492,2.103113,-1.0935423,5.503398,5441,-28.370886,-7.1533575,2,1.823975,1.8236434,-0.03481013,6000,2024-12-20 13:46:25.800,3512.0,61.50238,2.5
28913,274,Car,0.235042,-0.971985,-0.462624,3.461182,-9.805903,5.503398,5441,-24.749062,-8.032761,0,3.672306,3.6186547,-0.62543416,6000,2024-12-20 13:46:26.300,3512.5,66.66796,2.5
28917,284,Car,0.214977,-0.976619,-1.691283,3.106328,-10.985841,5.503398,5441,-21.55392,-8.736829,0,4.594642,4.5104423,-0.8755845,6000,2024-12-20 13:46:26.800,3513.0,70.548256,2.5
28927,294,Car,0.129692,-0.991554,-1.536849,2.62992,-15.9482,5.503398,5441,-17.429157,-10.331656,0,5.941835,5.7131367,-1.6326272,6000,2024-12-20 13:46:27.300,3513.5,69.315445,2.5
28931,303,Car,-0.00625,-0.999981,-2.145657,1.696016,-23.758116,5.503398,5441,-15.144526,-12.269113,0,5.990151,5.482512,-2.41329,6000,2024-12-20 13:46:27.700,3513.9,69.30764,2.5
28942,313,Car,-0.205693,-0.978616,-2.1206,2.002446,-35.270092,5.503398,5441,-13.098358,-15.144038,0,6.118126,4.9950776,-3.5327988,6000,2024-12-20 13:46:28.200,3514.4,65.380035,2.5
28944,322,Car,-0.321772,-0.946817,-1.93271,1.887326,-42.17012,5.503398,5441,-11.646448,-17.498756,2,6.026107,4.4662776,-4.045531,6000,2024-12-20 13:46:28.700,3514.9,65.87628,2.5
28952,331,Car,-0.564323,-0.825554,-1.388507,1.946099,-57.755318,5.503398,5441,-11.068084,-21.48702,0,6.529203,3.4835653,-5.522252,6000,2024-12-20 13:46:29.100,3515.3,60.34929,2.5
28956,340,Car,-0.671208,-0.741269,-0.203883,2.402136,-65.56034,5.503398,5441,-9.909005,-26.249693,0,7.791833,3.2237515,-7.093665,6000,2024-12-20 13:46:29.500,3515.7,59.32771,2.5
28966,348,Car,-0.732001,-0.681303,-0.056038,2.59487,-70.454414,5.503398,5441,-9.369498,-29.896349,2,8.085934,2.705203,-7.619986,6000,2024-12-20 13:46:30.000,3516.2,66.866615,2.5
28968,357,Car,-0.772855,-0.634583,0.145737,2.045033,-74.01095,5.503398,5441,-8.324735,-35.38132,0,9.341581,2.5731733,-8.980197,6000,2024-12-20 13:46:30.400,3516.6,68.75808,2.5
28974,364,Car,-0.825796,-0.563969,-0.231748,1.842792,-79.06928,5.503398,5441,-8.333701,-40.043114,0,10.209428,1.9359305,-10.0241995,6000,2024-12-20 13:46:30.800,3517.0,71.48547,2.5
28978,374,Car,-0.874389,-0.485226,-0.776536,1.71496,-84.37273,5.503398,5441,-8.717817,-46.000156,1,10.705328,1.0497291,-10.653737,6000,2024-12-20 13:46:31.200,3517.4,69.73347,2.5
