,AgeCount,Class,DirectionX,DirectionY,DistanceToBack,DistanceToFront,HeadingDeg_DERIVED,Length,ObjectId,PositionX,PositionY,PredictionCount,Speed,SpeedX,SpeedY,StaticCount,Time,TimeElapsed,TrackQuality,Width
43222,62,Car,-0.773675,0.633583,-1.162583,1.935601,-96.314964,4.379767,5696,-8.872478,-49.392345,0,12.641678,-1.3905078,-12.564972,6000,2024-12-20 13:41:10.900,3197.1,71.928375,2.5
43230,75,Car,-0.793577,0.60847,-1.29487,2.821244,-94.47895,4.379767,5696,-9.172876,-59.262566,0,13.657089,-1.0665216,-13.615382,6000,2024-12-20 13:41:11.600,3197.8,68.721725,2.5
43246,88,Car,-0.817632,0.575742,-1.685899,2.184913,-92.1516,4.433477,5696,-9.019614,-69.74376,0,14.63275,-0.5493675,-14.622433,6000,2024-12-20 13:41:12.200,3198.4,70.84743,2.5
43261,101,Car,-0.837168,0.546946,-1.4475,1.941246,-90.157776,4.433477,5696,-8.573887,-80.59587,0,15.470049,-0.042600542,-15.46999,6000,2024-12-20 13:41:12.900,3199.1,69.13847,2.5
43275,116,Car,-0.839119,0.543947,-1.614217,2.025126,-89.95276,4.433477,5696,-8.585184,-93.90823,0,16.52183,0.013622441,-16.521824,6000,2024-12-20 13:41:13.600,3199.8,71.36048,2.5
43290,129,Car,-0.843012,0.537895,-1.348492,1.807632,-89.54045,4.433477,5696,-8.386115,-105.74826,0,17.26333,0.13846149,-17.262774,6000,2024-12-20 13:41:14.300,3200.5,71.159195,2.5
43304,141,Car,-0.849517,0.527561,-1.479395,1.180869,-88.84079,4.433477,5696,-7.9294233,-116.90073,0,17.8219,0.36054763,-17.818253,6000,2024-12-20 13:41:14.800,3201.0,73.8421,2.5
43319,154,Car,-0.847686,0.530498,-1.591651,1.243611,-89.039116,4.433477,5696,-7.815756,-129.26268,0,18.285797,0.3066493,-18.283226,6000,2024-12-20 13:41:15.500,3201.7,75.69073,2.5
43330,168,Car,-0.84426,0.535933,-1.198688,0.49047,-89.40724,4.433477,5696,-7.846544,-144.024,0,19.482573,0.20155592,-19.48153,6000,2024-12-20 13:41:16.200,3202.4,74.3756,2.5
43344,180,Car,-0.846902,0.531749,-1.711943,0.426878,-89.12368,4.433477,5696,-7.565732,-156.10106,0,19.71758,0.30156144,-19.715273,6000,2024-12-20 13:41:16.800,3203.0,75.52977,2.5
43357,193,Car,-0.847963,0.530055,-1.745195,0.086336,-89.009186,4.433477,5696,-7.294578,-169.98093,0,20.335611,0.35164657,-20.332571,6000,2024-12-20 13:41:17.500,3203.7,74.77796,2.5
43370,202,Car,-0.83975,0.542973,-1.701827,-0.09334,-89.88625,4.433477,5696,-7.5990705,-179.25182,0,20.436811,0.04057289,-20.436771,6000,2024-12-20 13:41:17.900,3204.1,69.245674,2.5
43381,212,Car,-0.843042,0.537848,-1.263112,0.182588,-89.53724,4.433477,5696,-7.398744,-190.18687,0,20.918379,0.16895045,-20.917696,6000,2024-12-20 13:41:18.400,3204.6,70.85757,2.5
43396,221,Car,-0.844313,0.53585,-1.412335,0.00846,-89.401566,4.433477,5696,-7.25681,-199.89667,0,21.130423,0.22069485,-21.12927,6000,2024-12-20 13:41:18.900,3205.1,72.61557,2.5
43407,231,Car,-0.843539,0.537068,-1.420103,-0.147809,-89.48425,4.433477,5696,-7.2040915,-210.70552,0,21.332985,0.19202542,-21.33212,6000,2024-12-20 13:41:19.300,3205.5,70.6879,2.5
43418,240,Car,-0.851573,0.524237,-1.437397,-0.182752,-88.61688,4.433477,5696,-6.705914,-220.47069,0,21.438585,0.51747584,-21.432339,6000,2024-12-20 13:41:19.800,3206.0,70.33016,2.5
43428,249,Car,-0.846021,0.53315,-1.201468,-0.114555,-89.21852,4.433477,5696,-6.827554,-230.5214,0,21.699404,0.29595792,-21.697386,6000,2024-12-20 13:41:20.300,3206.5,68.842354,2.5
43436,259,Car,-0.848772,0.528759,-1.191016,-0.133653,-88.92162,4.433477,5696,-6.4842887,-241.78645,3,21.957739,0.41324788,-21.95385,6000,2024-12-20 13:41:20.700,3206.9,68.0837,2.5
43452,269,Car,-0.846998,0.531595,-1.266349,-0.36421,-89.11331,4.433477,5696,-6.359536,-252.98631,0,22.100447,0.3420034,-22.097801,6000,2024-12-20 13:41:21.200,3207.4,68.82156,2.5
43458,277,Car,-0.84718,0.531306,-1.307788,-0.38997,-89.093735,4.433477,5696,-6.212361,-261.6744,6,22.006145,0.3480622,-22.003393,6000,2024-12-20 13:41:21.700,3207.9,69.00582,2.5
43473,287,Car,-0.846003,0.533177,-1.307788,-0.38997,-89.22039,4.433477,5696,-6.1205707,-272.8146,9,22.085556,0.30050287,-22.083511,6000,2024-12-20 13:41:22.100,3208.3,59.995953,2.5
43478,301,Car,-0.846003,0.533177,-1.307788,-0.38997,-89.22039,4.433477,5696,-5.9102416,-288.273,23,22.085556,0.30050287,-22.083511,6000,2024-12-20 13:41:22.800,3209.0,55.119236,2.5
43217,20,Car,0.809885,-0.586588,-1.445351,-0.499225,87.08474,0.948848,5697,8.809639,-208.83174,2,14.682534,0.7467388,14.663532,6000,2024-12-20 13:41:10.900,3197.1,49.729916,2.5
43232,33,Car,0.833301,-0.55282,-1.70297,-0.659315,89.439316,1.043656,5697,8.605703,-199.476,0,14.515611,0.14204465,14.514915,6000,2024-12-20 13:41:11.600,3197.8,59.453728,2.5
43248,46,Car,0.857322,-0.51478,-1.881219,-0.299172,92.01723,1.582047,5697,7.6809616,-191.18765,0,13.756985,-0.48424524,13.748461,6000,2024-12-20 13:41:12.200,3198.4,72.774414,2.5
43263,59,Car,0.861441,-0.507857,-1.85428,-0.356262,92.47879,1.582047,5697,7.1858716,-182.4538,9,13.644949,-0.59013754,13.632181,6000,2024-12-20 13:41:12.900,3199.1,55.075096,2.5
43277,74,Car,0.861441,-0.507857,-1.85428,-0.356262,92.47879,1.582047,5697,6.743238,-172.22969,24,13.644949,-0.59013754,13.632181,6000,2024-12-20 13:41:13.600,3199.8,49.655476,2.5
43257,31,Car,-0.788144,0.615491,-0.714034,-0.090192,-94.98762,1.915102,5698,-5.4408464,-27.561642,0,8.217295,-0.71441495,-8.18618,6000,2024-12-20 13:41:12.900,3199.1,63.177055,2.5
43271,46,Car,-0.823215,0.56773,-0.515016,2.445968,-91.5921,3.052487,5698,-5.247959,-33.914238,0,8.405038,-0.23352484,-8.4017935,6000,2024-12-20 13:41:13.600,3199.8,72.672935,2.5
43286,59,Car,-0.824635,0.565665,-0.380814,3.501506,-91.44846,3.882319,5698,-5.4475713,-42.196636,0,10.188319,-0.2575381,-10.185064,6000,2024-12-20 13:41:14.300,3200.5,69.44891,2.5
43301,71,Car,-0.83333,0.552776,-0.63349,2.358688,-90.55763,3.894921,5698,-5.338826,-49.79444,0,11.170881,-0.10871878,-11.170352,6000,2024-12-20 13:41:14.800,3201.0,68.16397,2.5
43309,84,Car,-0.852502,0.522724,-1.107349,2.336532,-88.51513,3.894921,5698,-4.7792463,-58.737423,0,12.240697,0.3171934,-12.236587,6000,2024-12-20 13:41:15.500,3201.7,74.52816,2.5
43325,98,Car,-0.857586,0.514341,-1.270752,2.234598,-87.953415,3.894921,5698,-4.3292556,-68.81092,0,13.185942,0.47089764,-13.177531,6000,2024-12-20 13:41:16.200,3202.4,73.71523,2.5
43340,110,Car,-0.852195,0.523225,-1.215104,1.822491,-88.54879,3.894921,5698,-4.2626653,-77.97298,0,13.991402,0.35434094,-13.986914,6000,2024-12-20 13:41:16.800,3203.0,71.583435,2.5
43349,123,Car,-0.845421,0.534101,-1.367619,2.449716,-89.28296,3.894921,5698,-4.3704634,-88.596596,0,14.943793,0.18701272,-14.942623,6000,2024-12-20 13:41:17.500,3203.7,71.2482,2.5
43365,132,Car,-0.849127,0.528189,-1.344777,1.581933,-88.88317,3.894921,5698,-4.1089315,-96.00615,0,15.405563,0.30027196,-15.402637,6000,2024-12-20 13:41:17.900,3204.1,71.70051,2.5
43378,142,Car,-0.849261,0.527974,-0.980412,0.856732,-88.86867,3.894921,5698,-3.9393556,-104.59963,0,16.001923,0.3159445,-15.998804,6000,2024-12-20 13:41:18.400,3204.6,72.30455,2.5
43392,151,Car,-0.849671,0.527313,-1.150828,0.856062,-88.824066,3.894921,5698,-3.7300513,-112.52486,0,16.487114,0.33835748,-16.483643,6000,2024-12-20 13:41:18.900,3205.1,74.555756,2.5
43403,161,Car,-0.839979,0.542619,-1.216331,0.828468,-89.86214,3.894921,5698,-3.9947863,-121.41526,0,16.901165,0.040667873,-16.901115,6000,2024-12-20 13:41:19.300,3205.5,70.15418,2.5
43415,170,Car,-0.841984,0.539502,-1.012999,0.734198,-89.64976,3.894921,5698,-3.8362932,-130.22331,0,17.729063,0.108376026,-17.728733,6000,2024-12-20 13:41:19.800,3206.0,69.47673,2.5
43423,179,Car,-0.838162,0.545421,-0.970251,0.431332,-90.05347,3.894921,5698,-4.0286055,-139.22076,0,18.410675,-0.017180422,-18.410667,6000,2024-12-20 13:41:20.300,3206.5,67.52948,2.5
43438,189,Car,-0.839738,0.542992,-1.435322,0.072807,-89.887535,3.894921,5698,-3.9612978,-149.08932,0,18.853703,0.037008613,-18.853666,6000,2024-12-20 13:41:20.700,3206.9,71.63053,2.5
43446,199,Car,-0.835661,0.549246,-1.062797,0.384398,-90.31529,3.894921,5698,-4.2108397,-159.2789,0,19.372694,-0.10660578,-19.3724,6000,2024-12-20 13:41:21.200,3207.4,66.28605,2.5
43456,207,Car,-0.852123,0.523342,-1.163661,0.947869,-88.556694,3.894921,5698,-3.398183,-166.94693,0,19.331017,0.48690528,-19.324884,6000,2024-12-20 13:41:21.700,3207.9,71.98975,2.5
43466,217,Car,-0.841097,0.540884,-1.141685,0.031051,-89.743835,3.894921,5698,-3.7178335,-177.23997,0,19.742153,0.0882655,-19.741955,6000,2024-12-20 13:41:22.100,3208.3,70.61346,2.5
43475,231,Car,-0.833852,0.551988,-1.105655,0.006489,-90.503525,3.894921,5698,-4.0247693,-191.9659,1,20.328068,-0.17864518,-20.327284,6000,2024-12-20 13:41:22.800,3209.0,66.84823,2.5
43487,241,Car,-0.844419,0.535684,-1.044891,0.154417,-89.3903,3.894921,5698,-3.5599008,-202.9603,2,20.851685,0.22188675,-20.850506,6000,2024-12-20 13:41:23.400,3209.6,67.852745,2.5
43496,252,Car,-0.844285,0.535895,-0.94421,0.176463,-89.40463,3.894921,5698,-3.378627,-215.42262,0,21.512854,0.22353949,-21.511692,6000,2024-12-20 13:41:23.900,3210.1,69.046555,2.5
43510,263,Car,-0.845534,0.533922,-1.045709,0.183075,-89.27083,3.894921,5698,-3.1140327,-228.1256,0,22.112793,0.2814085,-22.111002,6000,2024-12-20 13:41:24.500,3210.7,69.27854,2.5
43524,275,Car,-0.854389,0.519634,-1.004055,0.158151,-88.307686,3.894921,5698,-2.267011,-241.80804,6,22.36576,0.6605103,-22.356007,6000,2024-12-20 13:41:25.100,3211.3,70.989365,2.5
43536,287,Car,-0.849743,0.527197,-1.004055,0.158151,-88.81629,3.894921,5698,-2.1608195,-255.98645,2,22.878578,0.47262883,-22.873695,6000,2024-12-20 13:41:25.700,3211.9,55.258167,2.5
43547,300,Car,-0.854907,0.518781,-1.004055,0.158151,-88.25049,3.894921,5698,-1.5543243,-271.1874,0,23.144917,0.7066139,-23.134129,6000,2024-12-20 13:41:26.300,3212.5,47.740383,2.5
43559,312,Car,-0.853959,0.52034,-1.004055,0.158151,-88.355064,3.894921,5698,-1.1916332,-285.48013,9,23.38222,0.6712021,-23.372583,6000,2024-12-20 13:41:26.900,3213.1,45.642727,2.5
43569,326,Car,-0.839533,0.543309,-0.95998,0.215371,-89.909164,3.894921,5698,-1.6736922,-303.29602,2,24.370192,0.038635,-24.370161,6000,2024-12-20 13:41:27.600,3213.8,56.674213,2.5
43577,340,Car,-0.841981,0.539507,-0.95998,0.215371,-89.650055,3.894921,5698,-1.4882646,-320.86057,2,24.729155,0.15103875,-24.728693,6000,2024-12-20 13:41:28.300,3214.5,55.523365,2.5
43588,354,Car,-0.841588,0.54012,-0.95998,0.215371,-89.691795,3.894921,5698,-1.4160415,-338.406,13,24.851095,0.13367882,-24.850735,6000,2024-12-20 13:41:29.000,3215.2,48.57042,2.5
43334,26,Car,0.810548,-0.585672,-1.877729,-0.543209,87.14954,1.33452,5699,12.317929,-157.63408,0,12.64246,0.62870127,12.626818,6000,2024-12-20 13:41:16.200,3202.4,66.27336,2.5
43348,38,Car,0.834061,-0.551672,-1.64058,0.032052,89.518234,1.672632,5699,11.937002,-150.65337,0,12.172498,0.102350496,12.172067,6000,2024-12-20 13:41:16.800,3203.0,68.19385,2.5
43361,51,Car,0.84653,-0.532341,-2.10462,0.287112,90.836266,2.391733,5699,11.541227,-143.2201,0,11.835893,-0.17274576,11.834633,6000,2024-12-20 13:41:17.500,3203.7,68.76332,2.5
43374,60,Car,0.836523,-0.547931,-1.881811,0.416596,89.77478,2.48009,5699,11.764325,-137.54875,0,12.117933,0.04763262,12.117839,6000,2024-12-20 13:41:17.900,3204.1,66.70166,2.5
43387,70,Car,0.836749,-0.547587,-1.464922,0.298604,89.798355,2.48009,5699,11.746833,-131.19199,0,12.283919,0.04323119,12.283843,6000,2024-12-20 13:41:18.400,3204.6,68.92155,2.5
43394,79,Car,0.845943,-0.533274,-2.170431,0.05987,90.77306,2.48009,5699,11.490928,-125.88852,0,12.120624,-0.16353238,12.11952,6000,2024-12-20 13:41:18.900,3205.1,69.25781,2.5
43411,89,Car,0.847044,-0.531523,-2.957786,-0.053514,90.89158,2.955409,5699,11.366692,-120.84308,0,11.43833,-0.17798452,11.436944,6000,2024-12-20 13:41:19.300,3205.5,60.57365,2.5
43422,98,Car,0.844866,-0.534978,-1.926336,-0.380308,90.65758,2.955409,5699,11.322792,-116.12636,0,11.164475,-0.12813127,11.163741,6000,2024-12-20 13:41:19.800,3206.0,68.14466,2.5
43426,107,Car,0.853896,-0.520444,-3.024256,-0.438881,91.63795,2.955409,5699,11.019262,-112.61567,0,10.115363,-0.2891345,10.11123,6000,2024-12-20 13:41:20.300,3206.5,69.756424,2.5
43437,117,Car,0.826865,-0.562401,-3.483936,-0.084218,88.77802,3.402642,5699,11.585115,-109.48661,0,8.80954,0.18787137,8.807536,6000,2024-12-20 13:41:20.700,3206.9,68.87474,2.5
43443,127,Car,0.846307,-0.532696,-3.028434,-0.080464,90.8122,3.543964,5699,11.217713,-106.33955,0,7.932359,-0.11244245,7.931562,6000,2024-12-20 13:41:21.200,3207.4,66.78288,2.5
43457,135,Car,0.825232,-0.564793,-2.997721,0.158914,88.61205,3.543964,5699,11.594845,-104.15749,0,7.268224,0.1760502,7.2660913,6000,2024-12-20 13:41:21.700,3207.9,71.48693,2.5
43463,145,Car,0.827157,-0.561971,-2.792938,0.483874,88.80781,3.743405,5699,11.571281,-101.85689,0,6.420835,0.13359292,6.4194455,6000,2024-12-20 13:41:22.100,3208.3,71.279076,2.5
43476,159,Car,0.854906,-0.518783,-3.012812,0.641402,91.74935,3.749817,5699,11.189279,-98.26449,0,5.832011,-0.17803468,5.829293,6000,2024-12-20 13:41:22.800,3209.0,71.30351,2.5
43488,169,Car,0.84136,-0.540476,-2.943099,0.60412,90.28397,3.841086,5699,11.275092,-96.74476,0,4.904494,-0.024308084,4.9044347,6000,2024-12-20 13:41:23.400,3209.6,70.332054,2.5
43501,180,Car,0.847888,-0.530176,-2.467494,1.040472,90.982635,3.841086,5699,11.193668,-93.997696,0,4.913512,-0.084263936,4.912789,6000,2024-12-20 13:41:23.900,3210.1,75.391106,2.5
43512,191,Car,0.840402,-0.541964,-2.268418,0.65493,90.182594,3.841086,5699,11.266024,-92.242775,0,4.350836,-0.013865777,4.3508134,6000,2024-12-20 13:41:24.500,3210.7,72.19632,2.5
43526,203,Car,0.812216,-0.583357,-2.986671,0.910662,87.313,3.924137,5699,11.613205,-89.65068,0,4.329258,0.20295432,4.3244977,6000,2024-12-20 13:41:25.100,3211.3,71.373245,2.5
43537,215,Car,0.805334,-0.592821,-1.893535,0.508275,86.64253,3.924137,5699,11.816312,-88.08047,0,3.642026,0.21329658,3.635774,6000,2024-12-20 13:41:25.700,3211.9,73.51128,2.5
43549,228,Car,0.828521,-0.559958,-2.82236,0.375079,91.78006,3.924137,5699,11.515767,-87.5856,0,2.393822,-0.07435901,2.3926668,6000,2024-12-20 13:41:26.300,3212.5,69.10796,2.5
43560,240,Car,0.828521,-0.559958,-2.890338,1.315307,93.68711,4.205924,5699,11.448889,-87.26341,0,1.650526,-0.10614178,1.6471093,6000,2024-12-20 13:41:26.900,3213.1,75.22548,2.5
43571,254,Car,0.828521,-0.559958,-1.691697,1.229579,93.79235,4.205924,5699,11.270576,-86.078995,0,1.658152,-0.10967135,1.6545217,6000,2024-12-20 13:41:27.600,3213.8,74.85809,2.5
43585,268,Car,0.828521,-0.559958,-1.853989,0.600591,83.871185,4.205924,5699,11.629622,-85.49122,0,1.265299,0.13508853,1.2580667,6000,2024-12-20 13:41:28.300,3214.5,75.17662,2.5
43590,282,Car,0.828521,-0.559958,-1.602599,0.992715,71.07819,4.205924,5699,11.875298,-85.53456,0,0.732732,0.2376083,0.693136,6000,2024-12-20 13:41:29.000,3215.2,72.86397,2.5
43599,296,Car,0.828521,-0.559958,-1.073088,2.129609,91.49096,4.205924,5699,11.56017,-84.9989,0,0.790438,-0.020566618,0.7901704,6000,2024-12-20 13:41:29.700,3215.9,74.01997,2.5
43612,311,Car,0.828521,-0.559958,-1.693811,2.481992,99.73024,4.205924,5699,11.080611,-82.556274,0,1.875891,-0.3170436,1.8489056,6000,2024-12-20 13:41:30.400,3216.6,73.17,2.5
43616,326,Car,0.835666,-0.549238,-1.627277,2.484958,89.68522,4.280033,5699,11.451022,-78.37631,0,3.519094,0.01933353,3.5190418,6000,2024-12-20 13:41:31.200,3217.4,76.182526,2.5
43629,341,Car,0.843118,-0.537728,-2.000263,2.363684,90.4709,4.5518,5699,11.348296,-73.80679,0,4.638297,-0.03812044,4.6381407,6000,2024-12-20 13:41:32.000,3218.2,73.52562,2.5
43631,361,Car,0.844104,-0.53618,-1.535128,2.947348,90.57601,4.609799,5699,11.247419,-66.02886,0,6.444934,-0.064791486,6.444609,6000,2024-12-20 13:41:32.900,3219.1,72.49406,2.5
43643,375,Car,0.839524,-0.543322,-1.171675,3.168781,90.08991,4.813479,5699,11.288926,-60.02599,0,7.386563,-0.011591868,7.3865542,6000,2024-12-20 13:41:33.700,3219.9,69.25446,2.5
43655,391,Car,0.850155,-0.526533,-1.337305,2.926919,91.228516,4.813479,5699,11.118525,-51.268883,0,9.092332,-0.19493912,9.090242,6000,2024-12-20 13:41:34.500,3220.7,64.41206,2.5
43657,406,Car,0.819493,-0.573089,-1.273745,1.745919,88.03411,4.813479,5699,11.947906,-42.94536,0,9.954829,0.34149608,9.94897,6000,2024-12-20 13:41:35.200,3221.4,69.377846,2.5
43663,421,Car,0.81256,-0.582878,-1.209832,1.266186,87.34677,4.813479,5699,12.444232,-35.37076,9,10.029164,0.46426,10.018413,6000,2024-12-20 13:41:36.000,3222.2,62.855236,2.5
43675,436,Car,0.81256,-0.582878,-1.209832,1.266186,87.34677,4.813479,5699,12.792425,-27.856953,24,10.029164,0.46426,10.018413,6000,2024-12-20 13:41:36.700,3222.9,57.63808,2.5
43332,25,Car,0.844778,-0.535117,-1.589502,0.006072,90.64815,1.616743,5700,7.1916842,-150.43672,0,8.596668,-0.09724598,8.596118,6000,2024-12-20 13:41:16.200,3202.4,69.6805,2.5
43342,37,Car,0.845303,-0.534288,-1.699415,0.111481,90.70437,1.810896,5700,7.0845194,-145.77974,0,8.217517,-0.10102024,8.216897,6000,2024-12-20 13:41:16.800,3203.0,71.94751,2.5
43358,50,Car,0.843232,-0.53755,-2.663987,0.293187,90.48301,3.230029,5700,7.088142,-141.1629,2,7.780672,-0.06559081,7.7803955,6000,2024-12-20 13:41:17.500,3203.7,58.417572,2.5
43371,59,Car,0.852284,-0.52308,-1.380405,0.048304,91.460945,3.230029,5700,6.849988,-138.13286,0,7.469163,-0.19043054,7.4667354,6000,2024-12-20 13:41:17.900,3204.1,70.532,2.5
43383,69,Car,0.832503,-0.55402,-2.183375,0.333064,89.356735,3.230029,5700,7.1966166,-134.85301,0,7.205086,0.080890074,7.2046323,6000,2024-12-20 13:41:18.400,3204.6,71.61026,2.5
43397,78,Car,0.831222,-0.55594,-1.648465,0.440779,89.224495,3.230029,5700,7.248128,-131.94609,0,7.007261,0.094841376,7.006619,6000,2024-12-20 13:41:18.900,3205.1,70.58795,2.5
43408,88,Car,0.841461,-0.540317,-2.476935,0.768963,90.29476,3.617754,5700,7.1004267,-128.71887,0,6.820369,-0.03508761,6.8202786,6000,2024-12-20 13:41:19.300,3205.5,73.14177,2.5
43419,97,Car,0.854208,-0.519932,-1.890172,0.487329,91.672325,3.617754,5700,6.874597,-125.91837,0,6.613348,-0.19299977,6.610531,6000,2024-12-20 13:41:19.800,3206.0,69.75094,2.5
43432,106,Car,0.826463,-0.56299,-1.701559,0.765253,88.737144,3.617754,5700,7.3434954,-123.70316,0,6.181255,0.13623005,6.1797533,6000,2024-12-20 13:41:20.300,3206.5,69.20668,2.5
43435,116,Car,0.863689,-0.504025,-1.634023,1.168267,92.73335,3.617754,5700,6.780505,-120.46537,0,6.296899,-0.30028608,6.289735,6000,2024-12-20 13:41:20.700,3206.9,68.212296,2.5
43449,126,Car,0.838038,-0.545612,-2.107499,0.33293,89.933525,3.617754,5700,7.0607576,-117.802155,0,5.991214,0.006951023,5.991209,6000,2024-12-20 13:41:21.200,3207.4,71.37998,2.5
43459,134,Car,0.821102,-0.570781,-1.721215,-0.127547,88.195274,3.617754,5700,7.32256,-115.892654,0,5.642883,0.17771253,5.640084,6000,2024-12-20 13:41:21.700,3207.9,71.05934,2.5
43469,144,Car,0.819143,-0.57359,-2.363357,-0.213987,87.99908,3.617754,5700,7.4108405,-114.35179,0,4.74915,0.16581926,4.746254,6000,2024-12-20 13:41:22.100,3208.3,69.82645,2.5
43480,158,Car,0.821904,-0.569626,-2.348253,0.00936,88.27581,3.617754,5700,7.485017,-112.481926,0,3.840769,0.11556191,3.83903,6000,2024-12-20 13:41:22.800,3209.0,67.96189,2.5
43495,168,Car,0.917283,-0.398236,-2.270663,0.410629,99.53208,3.617754,5700,6.5290637,-111.698906,0,3.154294,-0.52235055,3.1107428,6000,2024-12-20 13:41:23.400,3209.6,72.27199,2.5
43502,179,Car,0.906217,-0.422813,-1.660745,1.103467,93.14845,3.617754,5700,6.814601,-110.237465,0,2.982064,-0.16378468,2.9775617,6000,2024-12-20 13:41:23.900,3210.1,76.114456,2.5
43515,190,Car,0.886469,-0.462787,-0.947637,0.311042,93.770035,3.617754,5700,6.610212,-108.58404,0,2.953449,-0.19419517,2.947058,6000,2024-12-20 13:41:24.500,3210.7,71.04524,2.5
43529,202,Car,0.886469,-0.462787,-2.173025,0.485581,81.26594,3.617754,5700,7.3300977,-108.13932,0,2.151919,0.32676554,2.1269653,6000,2024-12-20 13:41:25.100,3211.3,73.38147,2.5
43541,214,Car,0.886469,-0.462787,-2.352398,0.597552,77.88712,3.617754,5700,7.5597324,-107.659744,0,1.657825,0.34787542,1.620916,6000,2024-12-20 13:41:25.700,3211.9,72.22726,2.5
43552,227,Car,0.886469,-0.462787,-1.632589,0.788476,73.40862,3.617754,5700,7.873237,-107.10594,2,1.373891,0.39230633,1.316689,6000,2024-12-20 13:41:26.300,3212.5,71.34152,2.5
43563,239,Car,0.886469,-0.462787,-1.632589,0.788476,76.17485,3.617754,5700,7.90175,-106.79185,1,1.014565,0.2424402,0.98517275,6000,2024-12-20 13:41:26.900,3213.1,69.92522,2.5
43573,253,Car,0.886469,-0.462787,-1.471305,1.013745,99.53335,3.617754,5700,7.489596,-106.73567,0,0.614637,-0.101797245,0.6061489,6000,2024-12-20 13:41:27.600,3213.8,71.588295,2.5
43583,267,Car,0.886469,-0.462787,-0.929437,0.556241,144.12794,3.617754,5700,7.2101593,-107.07614,0,0.27589,-0.22356118,0.16166522,6000,2024-12-20 13:41:28.300,3214.5,73.096054,2.5
43596,281,Car,0.886469,-0.462787,-1.047832,0.730922,99.59642,3.617754,5700,7.344863,-106.53058,8,0.39799,-0.06634792,0.39242145,6000,2024-12-20 13:41:29.000,3215.2,68.68237,2.5
43605,295,Car,0.886469,-0.462787,-1.047832,0.730922,99.59642,3.617754,5700,7.298429,-106.255905,22,0.39799,-0.06634792,0.39242145,6000,2024-12-20 13:41:29.700,3215.9,64.189476,2.5
43609,310,Car,0.886469,-0.462787,-0.726901,0.812835,106.55634,3.617754,5700,7.0088143,-105.383865,0,0.838803,-0.23902376,0.8040265,6000,2024-12-20 13:41:30.400,3216.6,73.5687,2.5
43622,325,Car,0.886469,-0.462787,-2.395551,0.812368,116.37997,3.623205,5700,6.766715,-105.17036,0,0.590912,-0.26255512,0.5293786,6000,2024-12-20 13:41:31.200,3217.4,75.346695,2.5
43626,340,Car,0.886469,-0.462787,-2.875926,1.298252,73.597336,4.220196,5700,6.9800386,-105.43757,0,0.073847,0.020853307,0.07084131,6000,2024-12-20 13:41:32.000,3218.2,67.26942,2.5
43638,360,Car,0.886469,-0.462787,-1.447956,2.780285,90.256516,4.893252,5700,6.7941446,-102.866104,0,1.508828,-0.006755148,1.5088128,6000,2024-12-20 13:41:32.900,3219.1,68.96007,2.5
43647,374,Car,0.815148,-0.579253,-0.939612,3.308065,87.60199,4.893252,5700,7.0726714,-98.23134,0,3.730253,0.15607755,3.7269866,6000,2024-12-20 13:41:33.700,3219.9,71.355385,2.5
43650,390,Car,0.865246,-0.501348,-1.982646,2.829531,92.91081,5.229142,5700,6.5169535,-92.229576,0,5.549614,-0.28181684,5.5424533,6000,2024-12-20 13:41:34.500,3220.7,67.415886,2.5
43660,405,Car,0.859335,-0.511413,-1.633145,2.515019,92.24202,5.229142,5700,6.3433247,-85.18886,0,7.260943,-0.28405288,7.255385,6000,2024-12-20 13:41:35.200,3221.4,72.11415,2.5
43669,420,Car,0.864301,-0.502974,-1.424102,2.661477,92.803024,5.229142,5700,5.9525576,-77.70782,0,8.551677,-0.41819775,8.541445,6000,2024-12-20 13:41:36.000,3222.2,72.211426,2.5
43671,435,Car,0.842851,-0.538147,-1.684855,2.368922,90.442444,5.229142,5700,6.2044644,-68.89299,0,10.01516,-0.07733702,10.014861,6000,2024-12-20 13:41:36.700,3222.9,69.66009,2.5
43679,453,Car,0.848437,-0.529296,-2.080725,2.223767,91.04211,5.229142,5700,5.9071503,-58.07402,0,11.063501,-0.20121452,11.061671,6000,2024-12-20 13:41:37.600,3223.8,72.893616,2.5
43683,465,Car,0.85253,-0.522678,-2.341758,2.284101,91.48792,5.229142,5700,5.5833817,-49.764145,0,12.138554,-0.31519264,12.13446,6000,2024-12-20 13:41:38.200,3224.4,71.515274,2.5
43688,479,Car,0.843794,-0.536667,-1.729978,2.181404,90.542946,5.229142,5700,5.7153707,-40.434986,0,12.692513,-0.12027429,12.691943,6000,2024-12-20 13:41:38.900,3225.1,64.23861,2.5
43693,492,Car,0.868847,-0.49508,-1.684667,1.785725,93.32495,5.229142,5700,4.6377006,-32.852673,3,12.318446,-0.71445435,12.297709,6000,2024-12-20 13:41:39.500,3225.7,58.689793,2.5
43701,507,Car,0.868847,-0.49508,-1.684667,1.785725,93.32495,5.229142,5700,4.1018686,-23.629389,18,12.318446,-0.71445435,12.297709,6000,2024-12-20 13:41:40.300,3226.5,54.65022,2.5
43471,30,Car,0.804631,-0.593775,-1.409888,-0.110073,90.346695,2.770514,5701,7.2195935,-29.937775,0,2.759665,-0.016698636,2.7596142,6000,2024-12-20 13:41:22.100,3208.3,72.52796,2.5
