dataset,ref_sensor,clamp_mode,subscription_level,scope,range_compatible_fraction,topic_hierarchy_depth_h,n_sensor_types,avg_n_tau,trial,seed,normalized_mae,kl_divergence,release_rate,eps_count_spent,dp_count_releases,epsilon,w,P,P_max,rho_split
pune,pm10,static,4,air_quality/pune/PMPML_Bus_Depot_Deccan_15/pm10,1.0,4,5,0.988300672711319,4,4077,0.2337833600437748,0.2155629629013111,0.4706054401871892,42.73750000000116,3419,1.0,8,6,,0.1
pune,pm10,static,4,air_quality/pune/PMPML_Bus_Depot_Deccan_15/pm10,1.0,4,5,0.988300672711319,5,5077,0.2344494034358699,0.16479433466294,0.4755776542848786,42.73750000000116,3419,1.0,8,6,,0.1
pune,pm10,static,4,air_quality/pune/Pune_Railway_Station_28/pm10,1.0,4,5,0.981029810298103,0,77,0.2598488082624056,0.1597586378852458,0.4670280036133695,41.51250000000088,3321,1.0,8,6,,0.1
pune,pm10,static,4,air_quality/pune/Pune_Railway_Station_28/pm10,1.0,4,5,0.981029810298103,1,1077,0.2649830885065893,0.2000263158338398,0.4847937368262571,41.51250000000088,3321,1.0,8,6,,0.1
pune,pm10,static,4,air_quality/pune/Pune_Railway_Station_28/pm10,1.0,4,5,0.981029810298103,2,2077,0.269286399916176,0.0502287489377267,0.4613068352905751,41.51250000000088,3321,1.0,8,6,,0.1
pune,pm10,static,4,air_quality/pune/Pune_Railway_Station_28/pm10,1.0,4,5,0.981029810298103,3,3077,0.2623792892742788,0.1580970294986533,0.4796747967479675,41.51250000000088,3321,1.0,8,6,,0.1
pune,pm10,static,4,air_quality/pune/Pune_Railway_Station_28/pm10,1.0,4,5,0.981029810298103,4,4077,0.2351152140770773,0.2152318070498757,0.4733514001806684,41.51250000000088,3321,1.0,8,6,,0.1
pune,pm10,static,4,air_quality/pune/Pune_Railway_Station_28/pm10,1.0,4,5,0.981029810298103,5,5077,0.2360263886958343,0.1644075785690762,0.4760614272809395,41.51250000000088,3321,1.0,8,6,,0.1
pune,pm10,static,4,air_quality/pune/Rajashri_Shahu_Bus_stand_19/pm10,1.0,4,5,0.9985855728429984,0,77,0.2598886486508553,0.1601537848599809,0.4687411598302687,44.187500000001485,3535,1.0,8,6,,0.1
pune,pm10,static,4,air_quality/pune/Rajashri_Shahu_Bus_stand_19/pm10,1.0,4,5,0.9985855728429984,1,1077,0.2690087517790238,0.2019369908847046,0.484016973125884,44.187500000001485,3535,1.0,8,6,,0.1
pune,pm10,static,4,air_quality/pune/Rajashri_Shahu_Bus_stand_19/pm10,1.0,4,5,0.9985855728429984,2,2077,0.2642835913850399,0.0365566194240484,0.4633663366336634,44.187500000001485,3535,1.0,8,6,,0.1
pune,pm10,static,4,air_quality/pune/Rajashri_Shahu_Bus_stand_19/pm10,1.0,4,5,0.9985855728429984,3,3077,0.256087412296293,0.1549781184976947,0.4783592644978783,44.187500000001485,3535,1.0,8,6,,0.1
pune,pm10,static,4,air_quality/pune/Rajashri_Shahu_Bus_stand_19/pm10,1.0,4,5,0.9985855728429984,4,4077,0.2307972186117863,0.4027218695795918,0.4684582743988684,44.187500000001485,3535,1.0,8,6,,0.1
pune,pm10,static,4,air_quality/pune/Rajashri_Shahu_Bus_stand_19/pm10,1.0,4,5,0.9985855728429984,5,5077,0.2376394135198105,0.1702105931139703,0.4743988684582744,44.187500000001485,3535,1.0,8,6,,0.1
pune,pm2,static,1,air_quality,0.8,4,5,7.840303115352231,0,77,0.2461665227507629,0.2082579029167582,0.5021049677238283,44.537500000001565,3563,1.0,8,6,,0.1
pune,pm2,static,1,air_quality,0.8,4,5,7.840303115352231,1,1077,0.2675113884258623,0.2335896437544834,0.5239966320516418,44.537500000001565,3563,1.0,8,6,,0.1
pune,pm2,static,1,air_quality,0.8,4,5,7.840303115352231,2,2077,0.2712938569681773,0.144671018452976,0.5133314622509122,44.537500000001565,3563,1.0,8,6,,0.1
pune,pm2,static,1,air_quality,0.8,4,5,7.840303115352231,3,3077,0.2596658848363942,0.2948281772599658,0.518664047151277,44.537500000001565,3563,1.0,8,6,,0.1
pune,pm2,static,1,air_quality,0.8,4,5,7.840303115352231,4,4077,0.2538349790598235,0.2218475234954738,0.5147347740667977,44.537500000001565,3563,1.0,8,6,,0.1
pune,pm2,static,1,air_quality,0.8,4,5,7.840303115352231,5,5077,0.2550528604848831,0.1383636706736393,0.5127701375245579,44.537500000001565,3563,1.0,8,6,,0.1
pune,pm2,static,2,air_quality/pune,0.8,4,5,7.840303115352231,0,77,0.2461665227507629,0.2082579029167582,0.5021049677238283,44.537500000001565,3563,1.0,8,6,,0.1
pune,pm2,static,2,air_quality/pune,0.8,4,5,7.840303115352231,1,1077,0.2675113884258623,0.2335896437544834,0.5239966320516418,44.537500000001565,3563,1.0,8,6,,0.1
pune,pm2,static,2,air_quality/pune,0.8,4,5,7.840303115352231,2,2077,0.2712938569681773,0.144671018452976,0.5133314622509122,44.537500000001565,3563,1.0,8,6,,0.1
pune,pm2,static,2,air_quality/pune,0.8,4,5,7.840303115352231,3,3077,0.2596658848363942,0.2948281772599658,0.518664047151277,44.537500000001565,3563,1.0,8,6,,0.1
pune,pm2,static,2,air_quality/pune,0.8,4,5,7.840303115352231,4,4077,0.2538349790598235,0.2218475234954738,0.5147347740667977,44.537500000001565,3563,1.0,8,6,,0.1
pune,pm2,static,2,air_quality/pune,0.8,4,5,7.840303115352231,5,5077,0.2550528604848831,0.1383636706736393,0.5127701375245579,44.537500000001565,3563,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/BopadiSquare_65,0.8,4,5,0.6998368678629691,0,77,0.2680525200230565,0.2276603171051995,0.4812398042414356,22.98749999999923,1839,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/BopadiSquare_65,0.8,4,5,0.6998368678629691,1,1077,0.2819099906139386,0.1853743136909047,0.4893964110929853,22.98749999999923,1839,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/BopadiSquare_65,0.8,4,5,0.6998368678629691,2,2077,0.2454833648271331,0.291923429846287,0.466557911908646,22.98749999999923,1839,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/BopadiSquare_65,0.8,4,5,0.6998368678629691,3,3077,0.2751512862056043,0.0925009920847847,0.4730831973898858,22.98749999999923,1839,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/BopadiSquare_65,0.8,4,5,0.6998368678629691,4,4077,0.2314042188699534,0.2310126570610107,0.4632952691680261,22.98749999999923,1839,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/BopadiSquare_65,0.8,4,5,0.6998368678629691,5,5077,0.224888676196003,0.2592043228768439,0.478520935290919,22.98749999999923,1839,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Chitale_Bandhu_Corner_41,0.8,4,5,0.9674317617866004,0,77,0.2571528178200561,0.1542045452315985,0.4683622828784119,40.3000000000006,3224,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Chitale_Bandhu_Corner_41,0.8,4,5,0.9674317617866004,1,1077,0.2691638229371016,0.202529527279368,0.4872828784119106,40.3000000000006,3224,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Chitale_Bandhu_Corner_41,0.8,4,5,0.9674317617866004,2,2077,0.2749076061886468,0.3981860547209021,0.462468982630273,40.3000000000006,3224,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Chitale_Bandhu_Corner_41,0.8,4,5,0.9674317617866004,3,3077,0.2680421615959905,0.1602972587915483,0.4807692307692308,40.3000000000006,3224,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Chitale_Bandhu_Corner_41,0.8,4,5,0.9674317617866004,4,4077,0.2408477719137771,0.2120015158680886,0.4727047146401985,40.3000000000006,3224,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Chitale_Bandhu_Corner_41,0.8,4,5,0.9674317617866004,5,5077,0.236254406997212,0.1657954547566114,0.4748759305210918,40.3000000000006,3224,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Dr_Baba_Saheb_Ambedkar_Sethu_Junction_60,0.8,4,5,0.0910041841004184,0,77,0.2757959536390179,0.2158526138205156,0.4644351464435146,11.949999999999855,956,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Dr_Baba_Saheb_Ambedkar_Sethu_Junction_60,0.8,4,5,0.0910041841004184,1,1077,0.2663367677409106,0.159109454874683,0.4864016736401673,11.949999999999855,956,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Dr_Baba_Saheb_Ambedkar_Sethu_Junction_60,0.8,4,5,0.0910041841004184,2,2077,0.2209262905646373,0.3764936035589399,0.4665271966527197,11.949999999999855,956,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Dr_Baba_Saheb_Ambedkar_Sethu_Junction_60,0.8,4,5,0.0910041841004184,3,3077,0.32129682442824,0.2660047656100937,0.4811715481171548,11.949999999999855,956,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Dr_Baba_Saheb_Ambedkar_Sethu_Junction_60,0.8,4,5,0.0910041841004184,4,4077,0.2219293867203493,0.4866537741882361,0.4665271966527197,11.949999999999855,956,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Dr_Baba_Saheb_Ambedkar_Sethu_Junction_60,0.8,4,5,0.0910041841004184,5,5077,0.22207920335363,0.0723331323063084,0.4874476987447699,11.949999999999855,956,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Goodluck_Square_Cafe_23,0.8,4,5,0.9988690981057392,0,77,0.2631339033421199,0.1600552318076347,0.469041560644614,44.21250000000149,3537,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Goodluck_Square_Cafe_23,0.8,4,5,0.9988690981057392,1,1077,0.2734520798544876,0.2024855041666804,0.4845914616906983,44.21250000000149,3537,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Goodluck_Square_Cafe_23,0.8,4,5,0.9988690981057392,2,2077,0.2675494936642769,0.2813034413717086,0.4633870511733107,44.21250000000149,3537,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Goodluck_Square_Cafe_23,0.8,4,5,0.9988690981057392,3,3077,0.2587618056272587,0.15488298499134,0.4783715012722646,44.21250000000149,3537,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Goodluck_Square_Cafe_23,0.8,4,5,0.9988690981057392,4,4077,0.2345714150065684,0.1004348274503003,0.4681933842239186,44.21250000000149,3537,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Goodluck_Square_Cafe_23,0.8,4,5,0.9988690981057392,5,5077,0.2403684423060028,0.1707770893284859,0.4744133446423523,44.21250000000149,3537,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Hadapsar_Gadital_01,0.8,4,5,0.9886064855390008,0,77,0.2625568330718382,0.1505635706625083,0.4703476482617587,42.78750000000117,3423,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Hadapsar_Gadital_01,0.8,4,5,0.9886064855390008,1,1077,0.2703303101224217,0.2022263537067718,0.4861232836692959,42.78750000000117,3423,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Hadapsar_Gadital_01,0.8,4,5,0.9886064855390008,2,2077,0.2689847277817798,0.0622151179750558,0.4618755477651183,42.78750000000117,3423,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Hadapsar_Gadital_01,0.8,4,5,0.9886064855390008,3,3077,0.260557192807561,0.1564015381060339,0.4782354659655273,42.78750000000117,3423,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Hadapsar_Gadital_01,0.8,4,5,0.9886064855390008,4,4077,0.2367539000326556,0.111479925495939,0.4709319310546304,42.78750000000117,3423,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Hadapsar_Gadital_01,0.8,4,5,0.9886064855390008,5,5077,0.2359018403985906,0.1645843432495902,0.4756061933976044,42.78750000000117,3423,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Karve_Statue_Square_5,0.8,4,5,0.9582389122693428,0,77,0.2574914165416258,0.1535138180262038,0.4687601165425704,38.61250000000022,3089,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Karve_Statue_Square_5,0.8,4,5,0.9582389122693428,1,1077,0.2692198396774078,0.1973509068511445,0.486565231466494,38.61250000000022,3089,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Karve_Statue_Square_5,0.8,4,5,0.9582389122693428,2,2077,0.2786003347415451,0.2587669055815313,0.4622855292975072,38.61250000000022,3089,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Karve_Statue_Square_5,0.8,4,5,0.9582389122693428,3,3077,0.2721930609458122,0.6049042031603681,0.4810618323081903,38.61250000000022,3089,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Karve_Statue_Square_5,0.8,4,5,0.9582389122693428,4,4077,0.2409516245617014,0.1091878046880063,0.4729685982518614,38.61250000000022,3089,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Karve_Statue_Square_5,0.8,4,5,0.9582389122693428,5,5077,0.2371335555423132,0.162254565022514,0.4729685982518614,38.61250000000022,3089,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Lullanagar_Square_14,0.8,4,5,0.9915377881529034,0,77,0.2626266849078474,0.1503732753027591,0.4703822585351619,42.83750000000118,3427,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Lullanagar_Square_14,0.8,4,5,0.9915377881529034,1,1077,0.2704433059394757,0.2019636491563582,0.4864312810037934,42.83750000000118,3427,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Lullanagar_Square_14,0.8,4,5,0.9915377881529034,2,2077,0.2690344048933594,0.1687332884444132,0.4616282462795448,42.83750000000118,3427,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Lullanagar_Square_14,0.8,4,5,0.9915377881529034,3,3077,0.2605611407710087,0.1565448135808131,0.4785526699737379,42.83750000000118,3427,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Lullanagar_Square_14,0.8,4,5,0.9915377881529034,4,4077,0.236969277931702,0.1119480311913325,0.4706740589436825,42.83750000000118,3427,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Lullanagar_Square_14,0.8,4,5,0.9915377881529034,5,5077,0.236519644064873,0.167474035091801,0.4759264662970528,42.83750000000118,3427,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/PMPML_Bus_Depot_Deccan_15,0.8,4,5,0.988300672711319,0,77,0.2622546764016882,0.1626540033212407,0.4694355074583211,42.73750000000116,3419,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/PMPML_Bus_Depot_Deccan_15,0.8,4,5,0.988300672711319,1,1077,0.2703212894992494,0.202491444788875,0.4861070488446914,42.73750000000116,3419,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/PMPML_Bus_Depot_Deccan_15,0.8,4,5,0.988300672711319,2,2077,0.2683873765827361,0.1099968097850461,0.4615384615384615,42.73750000000116,3419,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/PMPML_Bus_Depot_Deccan_15,0.8,4,5,0.988300672711319,3,3077,0.2601513202283288,0.155915652006835,0.4779175197426148,42.73750000000116,3419,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/PMPML_Bus_Depot_Deccan_15,0.8,4,5,0.988300672711319,4,4077,0.2361366574750502,0.2155629629013111,0.4706054401871892,42.73750000000116,3419,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/PMPML_Bus_Depot_Deccan_15,0.8,4,5,0.988300672711319,5,5077,0.2356833569568034,0.16479433466294,0.4755776542848786,42.73750000000116,3419,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Pune_Railway_Station_28,0.8,4,5,0.981029810298103,0,77,0.2617412933087134,0.1597586378852458,0.4670280036133695,41.51250000000088,3321,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Pune_Railway_Station_28,0.8,4,5,0.981029810298103,1,1077,0.2667449386337086,0.2000263158338398,0.4847937368262571,41.51250000000088,3321,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Pune_Railway_Station_28,0.8,4,5,0.981029810298103,2,2077,0.2715770381447925,0.1254498621777585,0.4613068352905751,41.51250000000088,3321,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Pune_Railway_Station_28,0.8,4,5,0.981029810298103,3,3077,0.2641871760889011,0.1580970294986533,0.4796747967479675,41.51250000000088,3321,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Pune_Railway_Station_28,0.8,4,5,0.981029810298103,4,4077,0.2375029581587524,0.2152286231141957,0.4733514001806684,41.51250000000088,3321,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Pune_Railway_Station_28,0.8,4,5,0.981029810298103,5,5077,0.2374727254779244,0.165118926726136,0.4760614272809395,41.51250000000088,3321,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Rajashri_Shahu_Bus_stand_19,0.8,4,5,0.9985855728429984,0,77,0.2618629085071334,0.1601537848599809,0.4687411598302687,44.187500000001485,3535,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Rajashri_Shahu_Bus_stand_19,0.8,4,5,0.9985855728429984,1,1077,0.2708729771362576,0.2019369908847046,0.484016973125884,44.187500000001485,3535,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Rajashri_Shahu_Bus_stand_19,0.8,4,5,0.9985855728429984,2,2077,0.2666515986977184,0.0458837818074343,0.4633663366336634,44.187500000001485,3535,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Rajashri_Shahu_Bus_stand_19,0.8,4,5,0.9985855728429984,3,3077,0.2577694021647773,0.1549781184976947,0.4783592644978783,44.187500000001485,3535,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Rajashri_Shahu_Bus_stand_19,0.8,4,5,0.9985855728429984,4,4077,0.2333449803242344,0.1029344584023683,0.4684582743988684,44.187500000001485,3535,1.0,8,6,,0.1
pune,pm2,static,3,air_quality/pune/Rajashri_Shahu_Bus_stand_19,0.8,4,5,0.9985855728429984,5,5077,0.2391398677808127,0.1708827891429809,0.4743988684582744,44.187500000001485,3535,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/BopadiSquare_65/pm2,0.8,4,5,0.6998368678629691,0,77,0.2680525200230565,0.2276603171051995,0.4812398042414356,22.98749999999923,1839,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/BopadiSquare_65/pm2,0.8,4,5,0.6998368678629691,1,1077,0.2819099906139386,0.1853743136909047,0.4893964110929853,22.98749999999923,1839,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/BopadiSquare_65/pm2,0.8,4,5,0.6998368678629691,2,2077,0.2454833648271331,0.291923429846287,0.466557911908646,22.98749999999923,1839,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/BopadiSquare_65/pm2,0.8,4,5,0.6998368678629691,3,3077,0.2751512862056043,0.0925009920847847,0.4730831973898858,22.98749999999923,1839,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/BopadiSquare_65/pm2,0.8,4,5,0.6998368678629691,4,4077,0.2314042188699534,0.2310126570610107,0.4632952691680261,22.98749999999923,1839,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/BopadiSquare_65/pm2,0.8,4,5,0.6998368678629691,5,5077,0.224888676196003,0.2592043228768439,0.478520935290919,22.98749999999923,1839,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Chitale_Bandhu_Corner_41/pm2,0.8,4,5,0.9674317617866004,0,77,0.2571528178200561,0.1542045452315985,0.4683622828784119,40.3000000000006,3224,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Chitale_Bandhu_Corner_41/pm2,0.8,4,5,0.9674317617866004,1,1077,0.2691638229371016,0.202529527279368,0.4872828784119106,40.3000000000006,3224,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Chitale_Bandhu_Corner_41/pm2,0.8,4,5,0.9674317617866004,2,2077,0.2749076061886468,0.3981860547209021,0.462468982630273,40.3000000000006,3224,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Chitale_Bandhu_Corner_41/pm2,0.8,4,5,0.9674317617866004,3,3077,0.2680421615959905,0.1602972587915483,0.4807692307692308,40.3000000000006,3224,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Chitale_Bandhu_Corner_41/pm2,0.8,4,5,0.9674317617866004,4,4077,0.2408477719137771,0.2120015158680886,0.4727047146401985,40.3000000000006,3224,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Chitale_Bandhu_Corner_41/pm2,0.8,4,5,0.9674317617866004,5,5077,0.236254406997212,0.1657954547566114,0.4748759305210918,40.3000000000006,3224,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Dr_Baba_Saheb_Ambedkar_Sethu_Junction_60/pm2,0.8,4,5,0.0910041841004184,0,77,0.2757959536390179,0.2158526138205156,0.4644351464435146,11.949999999999855,956,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Dr_Baba_Saheb_Ambedkar_Sethu_Junction_60/pm2,0.8,4,5,0.0910041841004184,1,1077,0.2663367677409106,0.159109454874683,0.4864016736401673,11.949999999999855,956,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Dr_Baba_Saheb_Ambedkar_Sethu_Junction_60/pm2,0.8,4,5,0.0910041841004184,2,2077,0.2209262905646373,0.3764936035589399,0.4665271966527197,11.949999999999855,956,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Dr_Baba_Saheb_Ambedkar_Sethu_Junction_60/pm2,0.8,4,5,0.0910041841004184,3,3077,0.32129682442824,0.2660047656100937,0.4811715481171548,11.949999999999855,956,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Dr_Baba_Saheb_Ambedkar_Sethu_Junction_60/pm2,0.8,4,5,0.0910041841004184,4,4077,0.2219293867203493,0.4866537741882361,0.4665271966527197,11.949999999999855,956,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Dr_Baba_Saheb_Ambedkar_Sethu_Junction_60/pm2,0.8,4,5,0.0910041841004184,5,5077,0.22207920335363,0.0723331323063084,0.4874476987447699,11.949999999999855,956,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Goodluck_Square_Cafe_23/pm2,0.8,4,5,0.9988690981057392,0,77,0.2631339033421199,0.1600552318076347,0.469041560644614,44.21250000000149,3537,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Goodluck_Square_Cafe_23/pm2,0.8,4,5,0.9988690981057392,1,1077,0.2734520798544876,0.2024855041666804,0.4845914616906983,44.21250000000149,3537,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Goodluck_Square_Cafe_23/pm2,0.8,4,5,0.9988690981057392,2,2077,0.2675494936642769,0.2813034413717086,0.4633870511733107,44.21250000000149,3537,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Goodluck_Square_Cafe_23/pm2,0.8,4,5,0.9988690981057392,3,3077,0.2587618056272587,0.15488298499134,0.4783715012722646,44.21250000000149,3537,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Goodluck_Square_Cafe_23/pm2,0.8,4,5,0.9988690981057392,4,4077,0.2345714150065684,0.1004348274503003,0.4681933842239186,44.21250000000149,3537,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Goodluck_Square_Cafe_23/pm2,0.8,4,5,0.9988690981057392,5,5077,0.2403684423060028,0.1707770893284859,0.4744133446423523,44.21250000000149,3537,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Hadapsar_Gadital_01/pm2,0.8,4,5,0.9886064855390008,0,77,0.2625568330718382,0.1505635706625083,0.4703476482617587,42.78750000000117,3423,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Hadapsar_Gadital_01/pm2,0.8,4,5,0.9886064855390008,1,1077,0.2703303101224217,0.2022263537067718,0.4861232836692959,42.78750000000117,3423,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Hadapsar_Gadital_01/pm2,0.8,4,5,0.9886064855390008,2,2077,0.2689847277817798,0.0622151179750558,0.4618755477651183,42.78750000000117,3423,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Hadapsar_Gadital_01/pm2,0.8,4,5,0.9886064855390008,3,3077,0.260557192807561,0.1564015381060339,0.4782354659655273,42.78750000000117,3423,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Hadapsar_Gadital_01/pm2,0.8,4,5,0.9886064855390008,4,4077,0.2367539000326556,0.111479925495939,0.4709319310546304,42.78750000000117,3423,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Hadapsar_Gadital_01/pm2,0.8,4,5,0.9886064855390008,5,5077,0.2359018403985906,0.1645843432495902,0.4756061933976044,42.78750000000117,3423,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Karve_Statue_Square_5/pm2,0.8,4,5,0.9582389122693428,0,77,0.2574914165416258,0.1535138180262038,0.4687601165425704,38.61250000000022,3089,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Karve_Statue_Square_5/pm2,0.8,4,5,0.9582389122693428,1,1077,0.2692198396774078,0.1973509068511445,0.486565231466494,38.61250000000022,3089,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Karve_Statue_Square_5/pm2,0.8,4,5,0.9582389122693428,2,2077,0.2786003347415451,0.2587669055815313,0.4622855292975072,38.61250000000022,3089,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Karve_Statue_Square_5/pm2,0.8,4,5,0.9582389122693428,3,3077,0.2721930609458122,0.6049042031603681,0.4810618323081903,38.61250000000022,3089,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Karve_Statue_Square_5/pm2,0.8,4,5,0.9582389122693428,4,4077,0.2409516245617014,0.1091878046880063,0.4729685982518614,38.61250000000022,3089,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Karve_Statue_Square_5/pm2,0.8,4,5,0.9582389122693428,5,5077,0.2371335555423132,0.162254565022514,0.4729685982518614,38.61250000000022,3089,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Lullanagar_Square_14/pm2,0.8,4,5,0.9915377881529034,0,77,0.2626266849078474,0.1503732753027591,0.4703822585351619,42.83750000000118,3427,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Lullanagar_Square_14/pm2,0.8,4,5,0.9915377881529034,1,1077,0.2704433059394757,0.2019636491563582,0.4864312810037934,42.83750000000118,3427,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Lullanagar_Square_14/pm2,0.8,4,5,0.9915377881529034,2,2077,0.2690344048933594,0.1687332884444132,0.4616282462795448,42.83750000000118,3427,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Lullanagar_Square_14/pm2,0.8,4,5,0.9915377881529034,3,3077,0.2605611407710087,0.1565448135808131,0.4785526699737379,42.83750000000118,3427,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Lullanagar_Square_14/pm2,0.8,4,5,0.9915377881529034,4,4077,0.236969277931702,0.1119480311913325,0.4706740589436825,42.83750000000118,3427,1.0,8,6,,0.1
pune,pm2,static,4,air_quality/pune/Lullanagar_Square_14/pm2,0.8,4,5,0.9915377881529034,5,5077,0.236519644064873,0.167474035091801,0.4759264662970528,42.83750000000118,3427,1.0,8,6,,0.1
