dataset,sensor,clamp_mode,subscription_level,scope,approach,epsilon,w,P,payload_bound,trial,seed,normalized_mae,mae,kl_divergence,release_rate,attribution_advantage,eps_count_spent,compute_ms_per_element,noise_scale,strategy,P_min,P_max
wearable,heart_rate,static,3,health/hospital02/Device_1,ldp,1.0,8,4,190.0,3,3077,7.557268069056953,1435.880933120821,0.644195615447642,1.0,1.0,0.0,0.0380671893556912,1520.0,,,
wearable,heart_rate,static,3,health/hospital02/Device_1,ldp,1.0,8,4,190.0,4,4077,5.753204955942154,1093.1089416290092,0.731128169937874,1.0,1.0,0.0,0.0381326657675561,1520.0,,,
wearable,heart_rate,static,3,health/hospital02/Device_1,ldp,1.0,8,4,190.0,5,5077,6.90357967875358,1311.6801389631803,0.5675801240254091,1.0,1.0,0.0,0.0393207717154707,1520.0,,,
wearable,heart_rate,static,3,health/hospital02/Device_1,per_type_wevent,1.0,8,4,190.0,0,77,8.254295104375782,1568.3160698313984,1.0179636492528303,0.9523809523809524,1.0,0.0,0.1690999316495089,,,,
wearable,heart_rate,static,3,health/hospital02/Device_1,per_type_wevent,1.0,8,4,190.0,1,1077,8.376404239393198,1591.5168054847077,0.9172304160274272,0.9523809523809524,1.0,0.0,0.185873457008884,,,,
wearable,heart_rate,static,3,health/hospital02/Device_1,per_type_wevent,1.0,8,4,190.0,2,2077,8.572291042604174,1628.735298094793,0.7183637876819171,0.9523809523809524,1.0,0.0,0.2297996476824794,,,,
wearable,heart_rate,static,3,health/hospital02/Device_1,per_type_wevent,1.0,8,4,190.0,3,3077,10.631696709520655,2020.0223748089245,0.5945003833958404,0.9523809523809524,1.0,0.0,0.169760390140471,,,,
wearable,heart_rate,static,3,health/hospital02/Device_1,per_type_wevent,1.0,8,4,190.0,4,4077,7.726015549062881,1467.9429543219474,0.8442317936983624,0.9523809523809524,1.0,0.0,0.1699615713386308,,,,
wearable,heart_rate,static,3,health/hospital02/Device_1,per_type_wevent,1.0,8,4,190.0,5,5077,8.675646246634313,1648.3727868605197,0.697803070944931,0.9523809523809524,1.0,0.0,0.1691543896283422,,,,
wearable,heart_rate,static,3,health/hospital02/Device_1,ours,1.0,8,4,190.0,0,77,0.9184336539868662,174.50239425750456,0.3838020437114802,0.3619047619047619,0.0758186535516251,5.249999999999989,0.1692039537287893,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital02/Device_1,ours,1.0,8,4,190.0,1,1077,0.7628039066681706,144.9327422669524,0.1746972916934257,0.4285714285714285,0.0641190390232142,5.249999999999989,0.1734978297636622,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital02/Device_1,ours,1.0,8,4,190.0,2,2077,0.7508495109613944,142.66140708266494,0.1545702261019806,0.4380952380952381,0.0638401535071632,5.249999999999989,0.1720173240062736,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital02/Device_1,ours,1.0,8,4,190.0,3,3077,1.9326755100801931,367.2083469152368,0.1061088675898852,0.4571428571428571,0.0748451544121484,5.249999999999989,0.1759254750573919,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital02/Device_1,ours,1.0,8,4,190.0,4,4077,0.5949343014750607,113.03751728026153,0.2985688715777885,0.4476190476190476,0.067921195551329,5.249999999999989,0.1962989723930756,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital02/Device_1,ours,1.0,8,4,190.0,5,5077,0.8724231034172751,165.76038964928227,0.1609481827795446,0.5047619047619047,0.0766538409452736,5.249999999999989,0.2003604657061043,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital01/Device_10,classic,1.0,8,4,190.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,classic,1.0,8,4,190.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,classic,1.0,8,4,190.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,classic,1.0,8,4,190.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,classic,1.0,8,4,190.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,classic,1.0,8,4,190.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,ldp,1.0,8,4,190.0,0,77,8.145694618467967,1547.6819775089136,0.8582323299378365,1.0,1.0,0.0,0.0366712495004041,1520.0,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,ldp,1.0,8,4,190.0,1,1077,7.920339681800487,1504.8645395420926,0.7178639443242909,1.0,1.0,0.0,0.0369010869270333,1520.0,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,ldp,1.0,8,4,190.0,2,2077,8.057121259965845,1530.8530393935105,0.789658195903441,1.0,1.0,0.0,0.03662398040223,1520.0,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,ldp,1.0,8,4,190.0,3,3077,7.554562882808593,1435.3669477336327,0.634194126808649,1.0,1.0,0.0,0.0363249519768242,1520.0,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,ldp,1.0,8,4,190.0,4,4077,5.802517823487703,1102.4783864626636,0.7427969200341427,1.0,1.0,0.0,0.0505574616209532,1520.0,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,ldp,1.0,8,4,190.0,5,5077,6.972914876147512,1324.8538264680274,0.7016054022765017,1.0,1.0,0.0,0.0377565962620652,1520.0,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,per_type_wevent,1.0,8,4,190.0,0,77,8.031303799149363,1525.947721838379,0.9808350964457004,0.9519230769230768,1.0,0.0,0.1684988942892792,,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,per_type_wevent,1.0,8,4,190.0,1,1077,8.320355733236957,1580.8675893150216,0.9363604900243808,0.9519230769230768,1.0,0.0,0.168242970875536,,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,per_type_wevent,1.0,8,4,190.0,2,2077,7.872369682976589,1495.750239765552,0.7527517699021726,0.9519230769230768,1.0,0.0,0.1696771068964153,,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,per_type_wevent,1.0,8,4,190.0,3,3077,8.699529999545263,1652.9106999136,0.743939682685482,0.9519230769230768,1.0,0.0,0.1705999513013431,,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,per_type_wevent,1.0,8,4,190.0,4,4077,8.726413701054524,1658.0186032003594,0.8083452745147126,0.9519230769230768,1.0,0.0,0.1698972706575519,,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,per_type_wevent,1.0,8,4,190.0,5,5077,8.013588721285554,1522.5818570442557,0.6877028443686913,0.9519230769230768,1.0,0.0,0.1689557684585452,,,,
wearable,heart_rate,static,3,health/hospital01/Device_10,ours,1.0,8,4,190.0,0,77,0.9255229143221834,175.84935372121484,0.5057111086450766,0.3653846153846153,0.0758186535516251,5.1999999999999895,0.1792834417966123,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital01/Device_10,ours,1.0,8,4,190.0,1,1077,0.7818984735239563,148.56070996955168,0.1862042156781249,0.4326923076923077,0.0642873891915644,5.1999999999999895,0.2141251528743081,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital01/Device_10,ours,1.0,8,4,190.0,2,2077,0.7588824289159545,144.18766149403135,0.2758079394006387,0.4326923076923077,0.0637854053192291,5.1999999999999895,0.171623633762535,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital01/Device_10,ours,1.0,8,4,190.0,3,3077,1.9522800638699451,370.9332121352896,0.107190853457281,0.4519230769230769,0.0758297017704616,5.1999999999999895,0.2086188760586083,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital01/Device_10,ours,1.0,8,4,190.0,4,4077,0.6111234317348431,116.1134520296202,0.3672532948978703,0.4423076923076923,0.0675861490778072,5.1999999999999895,0.1701243096389449,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital01/Device_10,ours,1.0,8,4,190.0,5,5077,0.87997582431915,167.1954066206385,0.0885853620881552,0.5096153846153846,0.0775972371716887,5.1999999999999895,0.1704734906804962,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital03/Device_2,classic,1.0,8,4,190.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,classic,1.0,8,4,190.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,classic,1.0,8,4,190.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,classic,1.0,8,4,190.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,classic,1.0,8,4,190.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,classic,1.0,8,4,190.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,ldp,1.0,8,4,190.0,0,77,8.145694618467967,1547.6819775089136,0.5208266528084444,1.0,1.0,0.0,0.0361528946086764,1520.0,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,ldp,1.0,8,4,190.0,1,1077,7.920339681800487,1504.8645395420926,0.8094116429814792,1.0,1.0,0.0,0.0379427130190798,1520.0,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,ldp,1.0,8,4,190.0,2,2077,8.057121259965845,1530.8530393935105,0.7662823080836357,1.0,1.0,0.0,0.0363575370731548,1520.0,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,ldp,1.0,8,4,190.0,3,3077,7.554562882808593,1435.3669477336327,0.6155674325680509,1.0,1.0,0.0,0.0364536155337611,1520.0,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,ldp,1.0,8,4,190.0,4,4077,5.802517823487703,1102.4783864626636,0.8129922203753178,1.0,1.0,0.0,0.0363853939164143,1520.0,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,ldp,1.0,8,4,190.0,5,5077,6.972914876147512,1324.8538264680274,0.6246607300886722,1.0,1.0,0.0,0.0365663369078762,1520.0,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,per_type_wevent,1.0,8,4,190.0,0,77,8.024218778906448,1524.6015679922252,0.9250772406606796,0.9519230769230768,1.0,0.0,0.1695554237812757,,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,per_type_wevent,1.0,8,4,190.0,1,1077,8.313270712994042,1579.5214354688678,0.9358722024665888,0.9519230769230768,1.0,0.0,0.168759481032164,,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,per_type_wevent,1.0,8,4,190.0,2,2077,7.865284662733674,1494.404085919398,0.7301620122982448,0.9519230769230768,1.0,0.0,0.1684515669834441,,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,per_type_wevent,1.0,8,4,190.0,3,3077,8.70661501978818,1654.256853759754,0.7010169158316387,0.9519230769230768,1.0,0.0,0.1768271725338239,,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,per_type_wevent,1.0,8,4,190.0,4,4077,8.719328680811609,1656.6724493542056,0.8091553024794964,0.9519230769230768,1.0,0.0,0.2108356431842996,,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,per_type_wevent,1.0,8,4,190.0,5,5077,8.00650370104264,1521.2357031981014,0.6877028443686913,0.9519230769230768,1.0,0.0,0.1678877228047125,,,,
wearable,heart_rate,static,3,health/hospital03/Device_2,ours,1.0,8,4,190.0,0,77,0.8828623450203587,167.74384555386814,0.5507975982831634,0.3653846153846153,0.0758186535516251,5.1999999999999895,0.1695005205244972,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital03/Device_2,ours,1.0,8,4,190.0,1,1077,0.7988174235639065,151.77531047714223,0.2237849135426535,0.4326923076923077,0.0642873891915644,5.1999999999999895,0.1696034630115788,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital03/Device_2,ours,1.0,8,4,190.0,2,2077,0.7861795823625366,149.37412064888196,0.3588423145519362,0.4326923076923077,0.0637854053192291,5.1999999999999895,0.1722218473262798,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital03/Device_2,ours,1.0,8,4,190.0,3,3077,1.9510039382775697,370.69074827273823,0.2040551451644853,0.4519230769230769,0.0758297017704616,5.1999999999999895,0.202156269761662,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital03/Device_2,ours,1.0,8,4,190.0,4,4077,0.6169624927963681,117.22287363130992,0.3875848187066872,0.4423076923076923,0.0675861490778072,5.1999999999999895,0.1722685768842124,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital03/Device_2,ours,1.0,8,4,190.0,5,5077,0.8691253827470368,165.13382272193698,0.2342341342628004,0.5096153846153846,0.0775972371716887,5.1999999999999895,0.1710418168491182,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital04/Device_3,classic,1.0,8,4,190.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,classic,1.0,8,4,190.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,classic,1.0,8,4,190.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,classic,1.0,8,4,190.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,classic,1.0,8,4,190.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,classic,1.0,8,4,190.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,ldp,1.0,8,4,190.0,0,77,7.922260973197193,1505.2295849074667,0.3789277403705933,1.0,1.0,0.0,0.0460660512730175,1520.0,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,ldp,1.0,8,4,190.0,1,1077,8.099384700952106,1538.8830931809,0.7104512328206135,1.0,1.0,0.0,0.0354823376033075,1520.0,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,ldp,1.0,8,4,190.0,2,2077,7.89970868317787,1500.9446498037953,0.7145721853483812,1.0,1.0,0.0,0.0351770633679567,1520.0,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,ldp,1.0,8,4,190.0,3,3077,7.441925695918639,1413.9658822245417,0.6210398428351718,1.0,1.0,0.0,0.0363477049585507,1520.0,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,ldp,1.0,8,4,190.0,4,4077,5.952569456452176,1130.9881967259134,0.7187985333432465,1.0,1.0,0.0,0.0352202558281774,1520.0,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,ldp,1.0,8,4,190.0,5,5077,6.680028477298148,1269.205410686648,0.7603045211544185,1.0,1.0,0.0,0.0467038979487759,1520.0,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,per_type_wevent,1.0,8,4,190.0,0,77,7.415969952237136,1409.0342909250558,1.0702824854581858,0.9183673469387756,1.0,0.0,0.167715367956125,,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,per_type_wevent,1.0,8,4,190.0,1,1077,8.027395143579811,1525.205077280164,0.8944917596599429,0.9183673469387756,1.0,0.0,0.1743753364651787,,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,per_type_wevent,1.0,8,4,190.0,2,2077,8.424958428557794,1600.742101425981,0.7479059741505621,0.9183673469387756,1.0,0.0,0.1679763687318381,,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,per_type_wevent,1.0,8,4,190.0,3,3077,8.157014710240889,1549.832794945769,0.6473974933351908,0.9183673469387756,1.0,0.0,0.1688194484925087,,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,per_type_wevent,1.0,8,4,190.0,4,4077,6.780514738601164,1288.2978003342212,0.8368280671934775,0.9183673469387756,1.0,0.0,0.1662051856365739,,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,per_type_wevent,1.0,8,4,190.0,5,5077,10.346658035718304,1965.8650267864775,0.7509737345989724,0.9183673469387756,1.0,0.0,0.1764017043217104,,,,
wearable,heart_rate,static,3,health/hospital04/Device_3,ours,1.0,8,4,190.0,0,77,0.9048223715640856,171.91625059717626,0.4510520810120922,0.3571428571428571,0.0701832042030621,4.899999999999991,0.2123796528357328,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital04/Device_3,ours,1.0,8,4,190.0,1,1077,0.8039153182362515,152.7439104648878,0.2808075135808155,0.4285714285714285,0.0637989416616598,4.899999999999991,0.1969570008923812,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital04/Device_3,ours,1.0,8,4,190.0,2,2077,0.7370775670630654,140.04473774198243,0.1169550471477136,0.4285714285714285,0.0647772185945143,4.899999999999991,0.1697009690676112,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital04/Device_3,ours,1.0,8,4,190.0,3,3077,2.031799149396269,386.0418383852911,0.114178102657956,0.4489795918367347,0.0744923992064362,4.899999999999991,0.1689349277401153,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital04/Device_3,ours,1.0,8,4,190.0,4,4077,0.5592667189616416,106.26067660271192,0.338374386965523,0.4489795918367347,0.0697077633412823,4.899999999999991,0.1688986845618608,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital04/Device_3,ours,1.0,8,4,190.0,5,5077,0.9165761885401392,174.14947582262644,0.1847481250589228,0.5102040816326531,0.0743678811120583,4.899999999999991,0.1841820087473915,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital05/Device_4,classic,1.0,8,4,190.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,classic,1.0,8,4,190.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,classic,1.0,8,4,190.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,classic,1.0,8,4,190.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,classic,1.0,8,4,190.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,classic,1.0,8,4,190.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,ldp,1.0,8,4,190.0,0,77,7.985442526205589,1517.234079979062,0.6060110752342427,1.0,1.0,0.0,0.0358587914690522,1520.0,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,ldp,1.0,8,4,190.0,1,1077,7.912542007736517,1503.3829814699384,0.7433019171840932,1.0,1.0,0.0,0.0362375654317069,1520.0,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,ldp,1.0,8,4,190.0,2,2077,8.145828369950284,1547.7073902905538,0.7464917962323356,1.0,1.0,0.0,0.0361114334647018,1520.0,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,ldp,1.0,8,4,190.0,3,3077,7.295374258161042,1386.121109050598,0.5928463719541278,1.0,1.0,0.0,0.0426415561486293,1520.0,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,ldp,1.0,8,4,190.0,4,4077,5.919578327149986,1124.7198821584973,0.7697708630513156,1.0,1.0,0.0,0.0360705958919064,1520.0,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,ldp,1.0,8,4,190.0,5,5077,6.610228920580563,1255.943494910307,0.6967930774908916,1.0,1.0,0.0,0.0358487313410433,1520.0,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,per_type_wevent,1.0,8,4,190.0,0,77,8.081225275251121,1535.4328022977131,1.027502093165459,0.9405940594059404,1.0,0.0,0.1685178497492677,,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,per_type_wevent,1.0,8,4,190.0,1,1077,8.16516409044377,1551.3811771843164,0.9476925852407696,0.9405940594059404,1.0,0.0,0.2096889812573052,,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,per_type_wevent,1.0,8,4,190.0,2,2077,8.131738071966522,1545.0302336736393,0.7555510578663345,0.9405940594059404,1.0,0.0,0.1708405843871359,,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,per_type_wevent,1.0,8,4,190.0,3,3077,7.96804109060186,1513.9278072143534,0.7231922751584083,0.9405940594059404,1.0,0.0,0.1676108222454786,,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,per_type_wevent,1.0,8,4,190.0,4,4077,7.398461260456532,1405.707639486741,0.7198683520973037,0.9405940594059404,1.0,0.0,0.1682003655719875,,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,per_type_wevent,1.0,8,4,190.0,5,5077,8.53450717718746,1621.5563636656177,0.7342535333885996,0.9405940594059404,1.0,0.0,0.1747591102883072,,,,
wearable,heart_rate,static,3,health/hospital05/Device_4,ours,1.0,8,4,190.0,0,77,0.936535430125002,177.94173172375037,0.5670418830379613,0.3663366336633663,0.0758297543122657,5.04999999999999,0.1697986349832303,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital05/Device_4,ours,1.0,8,4,190.0,1,1077,0.7613988770737014,144.66578664400325,0.2027613725729879,0.4356435643564356,0.0647326691502167,5.04999999999999,0.1912078898547604,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital05/Device_4,ours,1.0,8,4,190.0,2,2077,0.7254195972455378,137.8297234766522,0.189991359603916,0.4257425742574257,0.0633027164498424,5.04999999999999,0.1693391287238291,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital05/Device_4,ours,1.0,8,4,190.0,3,3077,1.96538303291043,373.4227762529817,0.1208895771355015,0.4455445544554455,0.0726405316362857,5.04999999999999,0.1725693450005042,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital05/Device_4,ours,1.0,8,4,190.0,4,4077,0.587923057180955,111.70538086438144,0.2438179594370094,0.4554455445544554,0.0675936218004089,5.04999999999999,0.1698001195667403,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital05/Device_4,ours,1.0,8,4,190.0,5,5077,0.8987014232537929,170.75327041822064,0.1133695420168917,0.504950495049505,0.0776772350562604,5.04999999999999,0.1898005046872514,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital01/Device_5,classic,1.0,8,4,190.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,classic,1.0,8,4,190.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,classic,1.0,8,4,190.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,classic,1.0,8,4,190.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,classic,1.0,8,4,190.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,classic,1.0,8,4,190.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,ldp,1.0,8,4,190.0,0,77,8.075008023420876,1534.2515244499664,0.7999561055107228,1.0,1.0,0.0,0.036078878625665,1520.0,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,ldp,1.0,8,4,190.0,1,1077,7.902658904696339,1501.5051918923043,0.7600202580676052,1.0,1.0,0.0,0.0362170284684255,1520.0,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,ldp,1.0,8,4,190.0,2,2077,8.086064815249117,1536.352314897332,0.7643255931140565,1.0,1.0,0.0,0.0360654623089533,1520.0,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,ldp,1.0,8,4,190.0,3,3077,7.530667613857876,1430.8268466329964,0.6545042457350585,1.0,1.0,0.0,0.0358674244709172,1520.0,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,ldp,1.0,8,4,190.0,4,4077,5.71257150450177,1085.3885858553365,0.719024515878359,1.0,1.0,0.0,0.0482223387631886,1520.0,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,ldp,1.0,8,4,190.0,5,5077,7.010883877458917,1332.0679367171942,0.7542439682782877,1.0,1.0,0.0,0.0428943587291353,1520.0,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,per_type_wevent,1.0,8,4,190.0,0,77,7.445908233339244,1414.7225643344564,0.9730803383527518,0.9528301886792452,1.0,0.0,0.167287479787362,,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,per_type_wevent,1.0,8,4,190.0,1,1077,8.360801243735088,1588.5522363096666,0.90301302041054,0.9528301886792452,1.0,0.0,0.1682908502670954,,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,per_type_wevent,1.0,8,4,190.0,2,2077,8.110746913847956,1541.0419136311118,0.7291224966434164,0.9528301886792452,1.0,0.0,0.1697518208222288,,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,per_type_wevent,1.0,8,4,190.0,3,3077,9.349896321052658,1776.4803010000048,0.6046659313394266,0.9528301886792452,1.0,0.0,0.1734890096451876,,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,per_type_wevent,1.0,8,4,190.0,4,4077,7.357503149307586,1397.9255983684411,0.7828202039177504,0.9528301886792452,1.0,0.0,0.1683857748812099,,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,per_type_wevent,1.0,8,4,190.0,5,5077,9.615854274638515,1827.0123121813183,0.7075315359391802,0.9528301886792452,1.0,0.0,0.186995130893335,,,,
wearable,heart_rate,static,3,health/hospital01/Device_5,ours,1.0,8,4,190.0,0,77,0.939396215431869,178.4852809320551,0.6208871494033289,0.3584905660377358,0.0758186535516251,5.299999999999989,0.2123754436396203,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital01/Device_5,ours,1.0,8,4,190.0,1,1077,0.7264677612699684,138.02887464129398,0.1942924367651574,0.4245283018867924,0.063950688854864,5.299999999999989,0.1863563116991295,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital01/Device_5,ours,1.0,8,4,190.0,2,2077,0.7388762328942178,140.38648424990137,0.2796025589154919,0.4433962264150943,0.0655213660465245,5.299999999999989,0.1709574706114406,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital01/Device_5,ours,1.0,8,4,190.0,3,3077,1.937502072690866,368.1253938112645,0.1148130539859385,0.4622641509433962,0.0747384569185468,5.299999999999989,0.1689593487788202,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital01/Device_5,ours,1.0,8,4,190.0,4,4077,0.5470532585964852,103.9401191333322,0.3417319945892469,0.4528301886792453,0.0716535877980058,5.299999999999989,0.1696062160058404,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital01/Device_5,ours,1.0,8,4,190.0,5,5077,0.9066581099296864,172.26504088664043,0.1362183659391848,0.5094339622641509,0.0763917327796204,5.299999999999989,0.1708691135786895,,p_gated_uniform,4.0,
wearable,heart_rate,static,3,health/hospital02/Device_6,classic,1.0,8,4,190.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
