dataset,sensor,clamp_mode,subscription_level,scope,approach,normalized_mae_mean,normalized_mae_std,mae_mean,mae_std,kl_divergence_mean,kl_divergence_std,release_rate_mean,release_rate_std,attribution_advantage_mean,attribution_advantage_std,eps_count_spent_mean,eps_count_spent_std,compute_ms_per_element_mean,compute_ms_per_element_std,eps_count_spent_mean.1,eps_count_spent_std.1,n_trials
manufacturing,temperature,static,5,factory/line1/sorting/machine0/temperature,per_type_wevent,8.00697322198054,0.3484064544523015,1601.394644396108,69.68129089046039,0.8857958637961593,0.1042906957674889,1.0,0.0,1.0,0.0,0.0,0.0,0.1706704378593713,0.0182664067182186,0.0,0.0,6
manufacturing,temperature,static,5,factory/line1/sorting/machine4/temperature,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,temperature,static,5,factory/line1/sorting/machine4/temperature,ldp,7.9366582399590415,0.2647990653189872,1587.3316479918085,52.95981306379738,0.7836124674839097,0.0877928919128004,1.0,0.0,1.0,0.0,0.0,0.0,0.0325899716311444,0.0001358303623668,0.0,0.0,6
manufacturing,temperature,static,5,factory/line1/sorting/machine4/temperature,ours,0.4695898765845283,0.0286001822323799,93.91797531690564,5.720036446475984,0.9656673294476616,1.1645309053116717,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1659827573845783,0.0020153774342168,12.499999999999824,0.0,6
manufacturing,temperature,static,5,factory/line1/sorting/machine4/temperature,per_type_wevent,8.00697322198054,0.3484064544523015,1601.394644396108,69.68129089046039,0.8851189479080851,0.1058542758308805,1.0,0.0,1.0,0.0,0.0,0.0,0.1713040175382048,0.0180321649413507,0.0,0.0,6
manufacturing,temperature,static,5,factory/line1/sorting/machine8/temperature,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,temperature,static,5,factory/line1/sorting/machine8/temperature,ldp,7.9366582399590415,0.2647990653189872,1587.3316479918085,52.95981306379738,0.7828222000267419,0.0870482276420872,1.0,0.0,1.0,0.0,0.0,0.0,0.0324916236956293,0.0002115940303607,0.0,0.0,6
manufacturing,temperature,static,5,factory/line1/sorting/machine8/temperature,ours,0.4692257968982041,0.0286492046662998,93.84515937964083,5.729840933259981,0.965510806896678,1.1647097632347232,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1659599653212353,0.0022366353505344,12.499999999999824,0.0,6
manufacturing,temperature,static,5,factory/line1/sorting/machine8/temperature,per_type_wevent,8.00697322198054,0.3484064544523015,1601.394644396108,69.68129089046039,0.8847333616078122,0.1062259598637923,1.0,0.0,1.0,0.0,0.0,0.0,0.1745012048243855,0.0169165635392441,0.0,0.0,6
manufacturing,temperature,static,5,factory/line1/warehouse/machine2/temperature,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,temperature,static,5,factory/line1/warehouse/machine2/temperature,ldp,7.9366582399590415,0.2647990653189871,1587.3316479918085,52.95981306379736,0.7829242867975107,0.0884493682970212,1.0,0.0,1.0,0.0,0.0,0.0,0.0325954103609547,0.0006042133616862,0.0,0.0,6
manufacturing,temperature,static,5,factory/line1/warehouse/machine2/temperature,ours,0.4692504205501739,0.0285284389306558,93.8500841100348,5.705687786131175,0.9655072845485464,1.1647048297901086,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1654772089483837,0.0005668341346217,12.499999999999824,0.0,6
manufacturing,temperature,static,5,factory/line1/warehouse/machine2/temperature,per_type_wevent,8.00697322198054,0.3484064544523015,1601.394644396108,69.68129089046039,0.8839034956381013,0.106096965613225,1.0,0.0,1.0,0.0,0.0,0.0,0.1735177600445846,0.018140415268919,0.0,0.0,6
manufacturing,temperature,static,5,factory/line1/warehouse/machine6/temperature,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,temperature,static,5,factory/line1/warehouse/machine6/temperature,ldp,7.9366582399590415,0.2647990653189872,1587.3316479918085,52.95981306379738,0.7839416449588451,0.087261901838881,1.0,0.0,1.0,0.0,0.0,0.0,0.0345784004312008,0.0046623481899191,0.0,0.0,6
manufacturing,temperature,static,5,factory/line1/warehouse/machine6/temperature,ours,0.4691958094672763,0.0285860992386087,93.83916189345526,5.717219847721747,0.960864939153808,1.156105221352845,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1678710080062349,0.0035011197313878,12.499999999999824,0.0,6
manufacturing,temperature,static,5,factory/line1/warehouse/machine6/temperature,per_type_wevent,8.00697322198054,0.3484064544523015,1601.394644396108,69.68129089046039,0.883690088881749,0.1035459520907332,1.0,0.0,1.0,0.0,0.0,0.0,0.1721657813371469,0.0176892335120227,0.0,0.0,6
manufacturing,vibration,static,1,factory,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,1,factory,ldp,2.815507959958517,0.049256441189314,2.815507959958517,0.049256441189314,1.3865402409286018,0.0830587758044414,1.0,0.0,1.0,0.0,0.0,0.0,0.0509561743820086,0.0070857118321877,0.0,0.0,6
manufacturing,vibration,static,1,factory,ours,0.2708306719953941,0.029109061885148,0.2708306719953941,0.029109061885148,0.2354611408452536,0.0529199409081441,0.5246666666666667,0.0110211917080988,0.0275208585422121,0.001179065303984,12.499999999999824,0.0,0.1666751474840566,0.0014764198787639,12.499999999999824,0.0,6
manufacturing,vibration,static,1,factory,per_type_wevent,0.800697322198054,0.0348406454452301,0.800697322198054,0.0348406454452301,0.8853121024192525,0.1073982263269511,1.0,0.0,0.1,0.0,0.0,0.0,0.1705039449734613,0.0183497130972434,0.0,0.0,6
manufacturing,vibration,static,2,factory/line1,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,2,factory/line1,ldp,2.815507959958517,0.049256441189314,2.815507959958517,0.049256441189314,1.3865402409286018,0.0830587758044414,1.0,0.0,1.0,0.0,0.0,0.0,0.0476733515194306,0.0005456621447308,0.0,0.0,6
manufacturing,vibration,static,2,factory/line1,ours,0.2708306719953941,0.029109061885148,0.2708306719953941,0.029109061885148,0.2354611408452536,0.0529199409081441,0.5246666666666667,0.0110211917080988,0.0275208585422121,0.001179065303984,12.499999999999824,0.0,0.1660247817635536,0.0012229112560479,12.499999999999824,0.0,6
manufacturing,vibration,static,2,factory/line1,per_type_wevent,0.800697322198054,0.0348406454452301,0.800697322198054,0.0348406454452301,0.8853121024192525,0.1073982263269511,1.0,0.0,0.1,0.0,0.0,0.0,0.1706271501413236,0.0182758930598368,0.0,0.0,6
manufacturing,vibration,static,3,factory/line1/processing,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,3,factory/line1/processing,ldp,4.926133564002771,0.2328074449378706,4.926133564002771,0.2328074449378706,1.1032889956441196,0.1050204201367252,1.0,0.0,1.0,0.0,0.0,0.0,0.0359643993045513,0.0002124166333786,0.0,0.0,6
manufacturing,vibration,static,3,factory/line1/processing,ours,0.2698900682670311,0.0425954399871437,0.2698900682670311,0.0425954399871437,0.2651728521583705,0.0508418528068079,0.486,0.0109178752511649,0.0276051880351795,0.0012275417851297,12.499999999999824,0.0,0.1662564694803829,0.0019712795433654,12.499999999999824,0.0,6
manufacturing,vibration,static,3,factory/line1/processing,per_type_wevent,2.668991073993513,0.1161354848174338,2.668991073993513,0.1161354848174338,0.8855446289594514,0.1061293026993078,1.0,0.0,0.3333333333333332,0.0,0.0,0.0,0.1712858929919699,0.0181498390810268,0.0,0.0,6
manufacturing,vibration,static,3,factory/line1/robotics,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,3,factory/line1/robotics,ldp,5.855250576415394,0.2239477470233243,5.855250576415394,0.2239477470233243,1.028800407503298,0.1544618802330523,1.0,0.0,1.0,0.0,0.0,0.0,0.0339709208346903,0.0001681812710421,0.0,0.0,6
manufacturing,vibration,static,3,factory/line1/robotics,ours,0.257492750272933,0.0303175185865383,0.257492750272933,0.0303175185865383,0.2528605532130115,0.1272487942117903,0.4813333333333333,0.0096263527187957,0.0277587054042373,0.0012864651506549,12.499999999999824,0.0,0.1669453271121407,0.0015593490594431,12.499999999999824,0.0,6
manufacturing,vibration,static,3,factory/line1/robotics,per_type_wevent,4.00348661099027,0.1742032272261509,4.00348661099027,0.1742032272261509,0.8847208859018473,0.1060885966649383,1.0,0.0,0.5,0.0,0.0,0.0,0.1707240653922781,0.0180533070389654,0.0,0.0,6
manufacturing,vibration,static,3,factory/line1/sorting,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,3,factory/line1/sorting,ldp,4.926133564002771,0.2328074449378706,4.926133564002771,0.2328074449378706,1.104988549231633,0.1069612811555846,1.0,0.0,1.0,0.0,0.0,0.0,0.0381602086514855,0.0054497342802196,0.0,0.0,6
manufacturing,vibration,static,3,factory/line1/sorting,ours,0.2702994876996895,0.0426147863906874,0.2702994876996895,0.0426147863906874,0.2645091362612798,0.0509175704596065,0.486,0.0109178752511649,0.0276051880351795,0.0012275417851297,12.499999999999824,0.0,0.176302021020092,0.0185462414824626,12.499999999999824,0.0,6
manufacturing,vibration,static,3,factory/line1/sorting,per_type_wevent,2.668991073993513,0.1161354848174338,2.668991073993513,0.1161354848174338,0.8825379497308553,0.1042215078287353,1.0,0.0,0.3333333333333332,0.0,0.0,0.0,0.1636880356430386,0.0011467227475866,0.0,0.0,6
manufacturing,vibration,static,3,factory/line1/warehouse,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,3,factory/line1/warehouse,ldp,5.855250576415396,0.2239477470233247,5.855250576415396,0.2239477470233247,1.029096481157669,0.1565476967280259,1.0,0.0,1.0,0.0,0.0,0.0,0.033906898383672,0.000187008885631,0.0,0.0,6
manufacturing,vibration,static,3,factory/line1/warehouse,ours,0.2576147206339409,0.0303784855808212,0.2576147206339409,0.0303784855808212,0.2517087521914772,0.1241198118107591,0.4813333333333333,0.0096263527187957,0.0277587054042373,0.0012864651506549,12.499999999999824,0.0,0.1664288988492141,0.0014897406596936,12.499999999999824,0.0,6
manufacturing,vibration,static,3,factory/line1/warehouse,per_type_wevent,4.00348661099027,0.1742032272261509,4.00348661099027,0.1742032272261509,0.8837994569293511,0.1048363277503397,1.0,0.0,0.5,0.0,0.0,0.0,0.1704878238184998,0.0182046881152007,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/processing/machine1,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/processing/machine1,ldp,7.9366582399590415,0.2647990653189874,7.9366582399590415,0.2647990653189874,0.7832778115169271,0.0882243985836649,1.0,0.0,1.0,0.0,0.0,0.0,0.0323792566390087,0.0001647798666058,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/processing/machine1,ours,0.2629201990643648,0.0332550898284392,0.2629201990643648,0.0332550898284392,0.2027433748181673,0.0654254768506515,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1662435381440445,0.0019547284984657,12.499999999999824,0.0,6
manufacturing,vibration,static,4,factory/line1/processing/machine1,per_type_wevent,8.00697322198054,0.3484064544523018,8.00697322198054,0.3484064544523018,0.8850818239737545,0.1054656066362461,1.0,0.0,1.0,0.0,0.0,0.0,0.171181618158395,0.0179111319508795,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/processing/machine5,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/processing/machine5,ldp,7.9366582399590415,0.2647990653189874,7.9366582399590415,0.2647990653189874,0.782785471468204,0.086637404537888,1.0,0.0,1.0,0.0,0.0,0.0,0.0327428278202811,0.0004432034236175,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/processing/machine5,ours,0.2637749473483476,0.0331034729657035,0.2637749473483476,0.0331034729657035,0.2008126525746658,0.0638137112729226,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1660884594311937,0.002325750117556,12.499999999999824,0.0,6
manufacturing,vibration,static,4,factory/line1/processing/machine5,per_type_wevent,8.00697322198054,0.3484064544523018,8.00697322198054,0.3484064544523018,0.8854367540134755,0.1047828606923401,1.0,0.0,1.0,0.0,0.0,0.0,0.1707333984862392,0.0181621561638469,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/processing/machine9,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/processing/machine9,ldp,7.9366582399590415,0.2647990653189874,7.9366582399590415,0.2647990653189874,0.7852332141013648,0.0847239428211039,1.0,0.0,1.0,0.0,0.0,0.0,0.0344244695734232,0.0045356470108781,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/processing/machine9,ours,0.2631212277185507,0.0328932929863474,0.2631212277185507,0.0328932929863474,0.2008056946700887,0.0638116410440105,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1655581558200841,0.0008994367407221,12.499999999999824,0.0,6
manufacturing,vibration,static,4,factory/line1/processing/machine9,per_type_wevent,8.00697322198054,0.3484064544523018,8.00697322198054,0.3484064544523018,0.8847110312963501,0.1059631879226643,1.0,0.0,1.0,0.0,0.0,0.0,0.1733015668578446,0.0180452567530423,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/robotics/machine3,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/robotics/machine3,ldp,7.9366582399590415,0.2647990653189874,7.9366582399590415,0.2647990653189874,0.782887974770219,0.0880570478296777,1.0,0.0,1.0,0.0,0.0,0.0,0.0343802842932442,0.0046690845977669,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/robotics/machine3,ours,0.2630327895018596,0.0330623652244398,0.2630327895018596,0.0330623652244398,0.2012162438137811,0.0637187430423875,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1657523381679008,0.0005905631247504,12.499999999999824,0.0,6
manufacturing,vibration,static,4,factory/line1/robotics/machine3,per_type_wevent,8.00697322198054,0.3484064544523018,8.00697322198054,0.3484064544523018,0.8849370955062766,0.1037623802878526,1.0,0.0,1.0,0.0,0.0,0.0,0.1704783509485423,0.018137544432578,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/robotics/machine7,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/robotics/machine7,ldp,7.9366582399590415,0.2647990653189874,7.9366582399590415,0.2647990653189874,0.786218109540103,0.0882059056266947,1.0,0.0,1.0,0.0,0.0,0.0,0.0325619756476953,0.000538063750031,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/robotics/machine7,ours,0.263243968438308,0.0333614875468138,0.263243968438308,0.0333614875468138,0.2008056946700887,0.0638116410440105,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1660481432142357,0.0007221947028605,12.499999999999824,0.0,6
manufacturing,vibration,static,4,factory/line1/robotics/machine7,per_type_wevent,8.00697322198054,0.3484064544523018,8.00697322198054,0.3484064544523018,0.8854205539740815,0.1086050944923069,1.0,0.0,1.0,0.0,0.0,0.0,0.1710319509729743,0.0188044922356503,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/sorting/machine0,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/sorting/machine0,ldp,7.9366582399590415,0.2647990653189874,7.9366582399590415,0.2647990653189874,0.784353680161593,0.0826427266721951,1.0,0.0,1.0,0.0,0.0,0.0,0.0344387540050471,0.0048283240212695,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/sorting/machine0,ours,0.2632573650921949,0.0330586336306197,0.2632573650921949,0.0330586336306197,0.2001505951112046,0.0628991466823662,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1662683079872901,0.0020962153085569,12.499999999999824,0.0,6
manufacturing,vibration,static,4,factory/line1/sorting/machine0,per_type_wevent,8.00697322198054,0.3484064544523018,8.00697322198054,0.3484064544523018,0.8845147360405158,0.1036573760209803,1.0,0.0,1.0,0.0,0.0,0.0,0.1703810036415234,0.01839081244116,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/sorting/machine4,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/sorting/machine4,ldp,7.9366582399590415,0.2647990653189874,7.9366582399590415,0.2647990653189874,0.7834359352270152,0.0905759325841569,1.0,0.0,1.0,0.0,0.0,0.0,0.0326327301639442,0.0003612043569994,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/sorting/machine4,ours,0.263236438424836,0.0333895950005655,0.263236438424836,0.0333895950005655,0.2020375622143148,0.0637478641849375,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1653125497202078,0.0005125833317136,12.499999999999824,0.0,6
manufacturing,vibration,static,4,factory/line1/sorting/machine4,per_type_wevent,8.00697322198054,0.3484064544523018,8.00697322198054,0.3484064544523018,0.8824958093361511,0.1084756540752236,1.0,0.0,1.0,0.0,0.0,0.0,0.1709695613632599,0.018080656474013,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/sorting/machine8,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/sorting/machine8,ldp,7.9366582399590415,0.2647990653189874,7.9366582399590415,0.2647990653189874,0.784300003378713,0.087020357766775,1.0,0.0,1.0,0.0,0.0,0.0,0.0326421821955591,0.0004402593082313,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/sorting/machine8,ours,0.2639692970111489,0.0331049483149141,0.2639692970111489,0.0331049483149141,0.2018552522148556,0.0641573622733323,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1656834413685525,0.0008018041763915,12.499999999999824,0.0,6
manufacturing,vibration,static,4,factory/line1/sorting/machine8,per_type_wevent,8.00697322198054,0.3484064544523018,8.00697322198054,0.3484064544523018,0.8829106632643197,0.1038678423887867,1.0,0.0,1.0,0.0,0.0,0.0,0.1722468748921528,0.0181826979749647,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/warehouse/machine2,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/warehouse/machine2,ldp,7.9366582399590415,0.2647990653189874,7.9366582399590415,0.2647990653189874,0.7843763175256896,0.0881947341924824,1.0,0.0,1.0,0.0,0.0,0.0,0.0324038892673949,8.449985290428975e-05,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/warehouse/machine2,ours,0.2633260391102133,0.0331444704159505,0.2633260391102133,0.0331444704159505,0.2003549399950403,0.0629654352768674,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.165580938803032,0.0010275107551139,12.499999999999824,0.0,6
manufacturing,vibration,static,4,factory/line1/warehouse/machine2,per_type_wevent,8.00697322198054,0.3484064544523018,8.00697322198054,0.3484064544523018,0.8862573045267351,0.104957457978138,1.0,0.0,1.0,0.0,0.0,0.0,0.1709040896579002,0.0181823408193242,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/warehouse/machine6,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/warehouse/machine6,ldp,7.9366582399590415,0.2647990653189874,7.9366582399590415,0.2647990653189874,0.783242404507309,0.0877701169063879,1.0,0.0,1.0,0.0,0.0,0.0,0.0345304768222073,0.0046817359288002,0.0,0.0,6
manufacturing,vibration,static,4,factory/line1/warehouse/machine6,ours,0.2633541099014106,0.0336370456657669,0.2633541099014106,0.0336370456657669,0.2022793026238435,0.0645264611358369,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1654177043043697,0.0006664614375743,12.499999999999824,0.0,6
manufacturing,vibration,static,4,factory/line1/warehouse/machine6,per_type_wevent,8.00697322198054,0.3484064544523018,8.00697322198054,0.3484064544523018,0.8837908194535625,0.104660236745794,1.0,0.0,1.0,0.0,0.0,0.0,0.1711098991412048,0.0178771107748697,0.0,0.0,6
manufacturing,vibration,static,5,factory/line1/processing/machine1/vibration,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,5,factory/line1/processing/machine1/vibration,ldp,7.9366582399590415,0.2647990653189874,7.9366582399590415,0.2647990653189874,0.7832778115169271,0.0882243985836649,1.0,0.0,1.0,0.0,0.0,0.0,0.0323951173728952,0.0002972905284943,0.0,0.0,6
manufacturing,vibration,static,5,factory/line1/processing/machine1/vibration,ours,0.2629201990643648,0.0332550898284392,0.2629201990643648,0.0332550898284392,0.2027433748181673,0.0654254768506515,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1659132791295026,0.0007307840299651,12.499999999999824,0.0,6
manufacturing,vibration,static,5,factory/line1/processing/machine1/vibration,per_type_wevent,8.00697322198054,0.3484064544523018,8.00697322198054,0.3484064544523018,0.8850818239737545,0.1054656066362461,1.0,0.0,1.0,0.0,0.0,0.0,0.1709043534938246,0.0180350990267906,0.0,0.0,6
manufacturing,vibration,static,5,factory/line1/processing/machine5/vibration,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,5,factory/line1/processing/machine5/vibration,ldp,7.9366582399590415,0.2647990653189874,7.9366582399590415,0.2647990653189874,0.782785471468204,0.086637404537888,1.0,0.0,1.0,0.0,0.0,0.0,0.0342768192058429,0.0046363670482329,0.0,0.0,6
manufacturing,vibration,static,5,factory/line1/processing/machine5/vibration,ours,0.2637749473483476,0.0331034729657035,0.2637749473483476,0.0331034729657035,0.2008126525746658,0.0638137112729226,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1659542315561945,0.0015980622431264,12.499999999999824,0.0,6
manufacturing,vibration,static,5,factory/line1/processing/machine5/vibration,per_type_wevent,8.00697322198054,0.3484064544523018,8.00697322198054,0.3484064544523018,0.8854367540134755,0.1047828606923401,1.0,0.0,1.0,0.0,0.0,0.0,0.1744240919748942,0.0181023418178673,0.0,0.0,6
manufacturing,vibration,static,5,factory/line1/processing/machine9/vibration,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,5,factory/line1/processing/machine9/vibration,ldp,7.9366582399590415,0.2647990653189874,7.9366582399590415,0.2647990653189874,0.7852332141013648,0.0847239428211039,1.0,0.0,1.0,0.0,0.0,0.0,0.0322990861410895,0.0002327675150138,0.0,0.0,6
manufacturing,vibration,static,5,factory/line1/processing/machine9/vibration,ours,0.2631212277185507,0.0328932929863474,0.2631212277185507,0.0328932929863474,0.2008056946700887,0.0638116410440105,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1663824608161424,0.0016826725380351,12.499999999999824,0.0,6
manufacturing,vibration,static,5,factory/line1/processing/machine9/vibration,per_type_wevent,8.00697322198054,0.3484064544523018,8.00697322198054,0.3484064544523018,0.8847110312963501,0.1059631879226643,1.0,0.0,1.0,0.0,0.0,0.0,0.1713244019386669,0.0177899929354888,0.0,0.0,6
manufacturing,vibration,static,5,factory/line1/robotics/machine3/vibration,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,5,factory/line1/robotics/machine3/vibration,ldp,7.9366582399590415,0.2647990653189874,7.9366582399590415,0.2647990653189874,0.782887974770219,0.0880570478296777,1.0,0.0,1.0,0.0,0.0,0.0,0.0323204961993421,0.0002021974330826,0.0,0.0,6
manufacturing,vibration,static,5,factory/line1/robotics/machine3/vibration,ours,0.2630327895018596,0.0330623652244398,0.2630327895018596,0.0330623652244398,0.2012162438137811,0.0637187430423875,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1664019341502959,0.0014990092629638,12.499999999999824,0.0,6
manufacturing,vibration,static,5,factory/line1/robotics/machine3/vibration,per_type_wevent,8.00697322198054,0.3484064544523018,8.00697322198054,0.3484064544523018,0.8849370955062766,0.1037623802878526,1.0,0.0,1.0,0.0,0.0,0.0,0.170621257663394,0.0182950111724959,0.0,0.0,6
manufacturing,vibration,static,5,factory/line1/robotics/machine7/vibration,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,5,factory/line1/robotics/machine7/vibration,ldp,7.9366582399590415,0.2647990653189874,7.9366582399590415,0.2647990653189874,0.786218109540103,0.0882059056266947,1.0,0.0,1.0,0.0,0.0,0.0,0.032466336657914,0.0003133688917383,0.0,0.0,6
manufacturing,vibration,static,5,factory/line1/robotics/machine7/vibration,ours,0.263243968438308,0.0333614875468138,0.263243968438308,0.0333614875468138,0.2008056946700887,0.0638116410440105,0.4768333333333333,0.0112679486450137,0.0282041577125519,0.0015291990034745,12.499999999999824,0.0,0.1698579642300804,0.0067804888578777,12.499999999999824,0.0,6
manufacturing,vibration,static,5,factory/line1/robotics/machine7/vibration,per_type_wevent,8.00697322198054,0.3484064544523018,8.00697322198054,0.3484064544523018,0.8854205539740815,0.1086050944923069,1.0,0.0,1.0,0.0,0.0,0.0,0.1702039731899276,0.0183779648373355,0.0,0.0,6
manufacturing,vibration,static,5,factory/line1/sorting/machine0/vibration,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
manufacturing,vibration,static,5,factory/line1/sorting/machine0/vibration,ldp,7.9366582399590415,0.2647990653189874,7.9366582399590415,0.2647990653189874,0.784353680161593,0.0826427266721951,1.0,0.0,1.0,0.0,0.0,0.0,0.0326671451718236,0.0004297819878253,0.0,0.0,6
