P,strategy,normalized_mae,kl_divergence,release_rate,attribution_advantage,tuning_loss,avg_n_tau,pr_n_ge_P,deferrals,evaluated,iter,action,restart_idx
6,p_gated_ba,0.5038645252979402,0.13999954515989485,0.24922817850126297,0.060286194069896444,0.6540188895976876,7.840303115352231,0.9666011787819253,2675,True,2,step_to_P=6,0
7,p_gated_ba,0.4737257681065178,0.48919213984442605,0.24165029469548133,0.055320775107937536,0.6253957091674216,7.840303115352231,0.9393769295537469,2702,True,3,probe_P=7,0
7,p_gated_ba,0.4737257681065178,0.48919213984442605,0.24165029469548133,0.055320775107937536,0.6253957091674216,7.840303115352231,0.9393769295537469,2702,True,3,step_to_P=7,0
8,p_gated_ba,0.4320534000281765,0.3507292604629642,0.22368790345214706,0.051153115269295044,0.5873158193377471,7.840303115352231,0.7569463934886331,2766,True,4,probe_P=8,0
8,p_gated_ba,0.4320534000281765,0.3507292604629642,0.22368790345214706,0.051153115269295044,0.5873158193377471,7.840303115352231,0.7569463934886331,2766,True,4,step_to_P=8,0
9,p_gated_ba,0.39916208470655656,0.3434259808780613,0.2163906820095425,0.04759763820625714,0.555883948304648,7.840303115352231,0.22649452708391804,2792,True,5,probe_P=9,0
9,p_gated_ba,0.39916208470655656,0.3434259808780613,0.2163906820095425,0.04759763820625714,0.555883948304648,7.840303115352231,0.22649452708391804,2792,True,5,step_to_P=9,0
9,p_gated_ba,0.39916208470655656,0.3434259808780613,0.2163906820095425,0.04759763820625714,0.555883948304648,7.840303115352231,0.22649452708391804,2792,True,6,stop_local_optimum,0
8,p_gated_ba,0.4320534000281765,0.3507292604629642,0.22368790345214706,0.051153115269295044,0.5873158193377471,7.840303115352231,0.7569463934886331,2766,True,0,r1_seed,1
7,p_gated_ba,0.4737257681065178,0.48919213984442605,0.24165029469548133,0.055320775107937536,0.6253957091674216,7.840303115352231,0.9393769295537469,2702,True,1,r1_probe_P=7,1
9,p_gated_ba,0.39916208470655656,0.3434259808780613,0.2163906820095425,0.04759763820625714,0.555883948304648,7.840303115352231,0.22649452708391804,2792,True,1,r1_probe_P=9,1
9,p_gated_ba,0.39916208470655656,0.3434259808780613,0.2163906820095425,0.04759763820625714,0.555883948304648,7.840303115352231,0.22649452708391804,2792,True,1,r1_step_to_P=9,1
9,p_gated_ba,0.39916208470655656,0.3434259808780613,0.2163906820095425,0.04759763820625714,0.555883948304648,7.840303115352231,0.22649452708391804,2792,True,2,r1_stop_local_optimum,1
4,n_weighted,0.7202313215517596,0.6144417651633087,0.5806904294134156,0.07452613733183137,0.8040932356690765,7.840303115352231,0.9789503227617177,1494,True,0,seed,0
3,n_weighted,0.8536556494449431,0.003062769398237141,0.5978108335672186,0.08329887507719584,0.9340934827314994,7.840303115352231,0.9980353634577603,1433,True,1,probe_P=3,0
5,n_weighted,0.6443837384967289,0.2493284289687112,0.5607634016278417,0.06821021264255044,0.7322310581711606,7.840303115352231,0.9744597249508841,1565,True,1,probe_P=5,0
