P,strategy,normalized_mae,kl_divergence,release_rate,attribution_advantage,tuning_loss,avg_n_tau,pr_n_ge_P,deferrals,evaluated
10,budget_distribution,3.4308426533358007,0.05760675650062061,0.6638655462184874,0.26277878239903557,3.4980695440921035,8.403361344537815,0.7563025210084033,40,True
1,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.26846718787017293,3.135811920813491,8.403361344537815,1.0,52,True
2,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.26846718787017293,3.135811920813491,8.403361344537815,0.8739495798319328,52,True
3,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.26846718787017293,3.135811920813491,8.403361344537815,0.8487394957983193,52,True
4,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.26846718787017293,3.135811920813491,8.403361344537815,0.8403361344537815,52,True
5,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.26846718787017293,3.135811920813491,8.403361344537815,0.8319327731092437,52,True
6,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.26846718787017293,3.135811920813491,8.403361344537815,0.8319327731092437,52,True
7,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.26846718787017293,3.135811920813491,8.403361344537815,0.8151260504201681,52,True
8,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.26846718787017293,3.135811920813491,8.403361344537815,0.8067226890756303,52,True
9,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.26846718787017293,3.135811920813491,8.403361344537815,0.7983193277310925,52,True
10,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.26846718787017293,3.135811920813491,8.403361344537815,0.7563025210084033,52,True
1,p_gated_uniform,1.30237992386745,0.25363130298746667,1.0,0.22890822995865012,1.30237992386745,8.403361344537815,1.0,0,True
2,p_gated_uniform,0.9304433664022921,0.6108728966099339,0.8739495798319328,0.1176930708180708,0.9556534504359055,8.403361344537815,0.8739495798319328,15,True
3,p_gated_uniform,0.5584284382128735,0.45585857158586784,0.8487394957983193,0.1063374194562313,0.5886805390532096,8.403361344537815,0.8487394957983193,18,True
4,p_gated_uniform,1.021117214743852,0.4764887526155516,0.8403361344537815,0.10406746031746028,1.053049987853096,8.403361344537815,0.8403361344537815,19,True
5,p_gated_uniform,0.7757520955429896,0.4654127975274583,0.8319327731092437,0.1025933942600609,0.8093655409211409,8.403361344537815,0.8319327731092437,20,True
6,p_gated_uniform,0.7757520955429896,0.4654127975274583,0.8319327731092437,0.1025933942600609,0.8093655409211409,8.403361344537815,0.8319327731092437,20,True
7,p_gated_uniform,0.5866484175963907,0.47510153912998637,0.8151260504201681,0.1012722958599247,0.6236232075123571,8.403361344537815,0.8151260504201681,22,True
8,p_gated_uniform,0.5080464077899423,0.48538249517129256,0.8067226890756303,0.10083912037037035,0.5467018699748162,8.403361344537815,0.8067226890756303,23,True
9,p_gated_uniform,0.6908923953352856,0.4961825616841467,0.7983193277310925,0.10058479532163739,0.731228529789067,8.403361344537815,0.7983193277310925,24,True
10,p_gated_uniform,0.5348277664659422,0.44063780731115443,0.7563025210084033,0.09999999999999998,0.5835672622642616,8.403361344537815,0.7563025210084033,29,True
1,p_gated_sample,0.22687257213901055,0.06937711625665924,0.16806722689075632,0.2126984126984127,0.3932591267608593,8.403361344537815,1.0,99,True
2,p_gated_sample,0.10022846716426437,0.5086682699593139,0.15126050420168066,0.12522045855379188,0.26997636632392824,8.403361344537815,0.8739495798319328,101,True
3,p_gated_sample,0.10577296691432453,0.45472802959565073,0.14285714285714285,0.10317460317460317,0.27720153834289596,8.403361344537815,0.8487394957983193,102,True
4,p_gated_sample,0.10577296691432453,0.45472802959565073,0.14285714285714285,0.10317460317460317,0.27720153834289596,8.403361344537815,0.8403361344537815,102,True
5,p_gated_sample,0.10577296691432453,0.45472802959565073,0.14285714285714285,0.10317460317460317,0.27720153834289596,8.403361344537815,0.8319327731092437,102,True
6,p_gated_sample,0.10577296691432453,0.45472802959565073,0.14285714285714285,0.10317460317460317,0.27720153834289596,8.403361344537815,0.8319327731092437,102,True
7,p_gated_sample,0.10577296691432453,0.45472802959565073,0.14285714285714285,0.10317460317460317,0.27720153834289596,8.403361344537815,0.8151260504201681,102,True
8,p_gated_sample,0.09670510769559329,0.09193908449533948,0.13445378151260504,0.10069444444444445,0.2698143513930723,8.403361344537815,0.8067226890756303,103,True
9,p_gated_sample,0.09670510769559329,0.09193908449533948,0.13445378151260504,0.10069444444444445,0.2698143513930723,8.403361344537815,0.7983193277310925,103,True
10,p_gated_sample,0.09680459806698159,0.1026617241677732,0.12605042016806722,0.10000000000000003,0.27159451403336815,8.403361344537815,0.7563025210084033,104,True
1,p_gated_ba,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.26846718787017293,3.135811920813491,8.403361344537815,1.0,52,True
2,p_gated_ba,1.7410268053260902,0.7581418483708963,0.46218487394957986,0.10886002886002882,1.8485898305361743,8.403361344537815,0.8739495798319328,64,True
3,p_gated_ba,0.9689259088547822,0.8819782122459854,0.453781512605042,0.10161669606114047,1.0781696063337738,8.403361344537815,0.8487394957983193,65,True
4,p_gated_ba,0.9689259088547822,0.871599586890115,0.453781512605042,0.10161669606114047,1.0781696063337738,8.403361344537815,0.8403361344537815,65,True
5,p_gated_ba,0.9689259088547822,0.8611339041626098,0.453781512605042,0.10161669606114047,1.0781696063337738,8.403361344537815,0.8319327731092437,65,True
6,p_gated_ba,0.9689259088547822,0.8611339041626098,0.453781512605042,0.10161669606114047,1.0781696063337738,8.403361344537815,0.8319327731092437,65,True
7,p_gated_ba,0.9689259088547822,0.8399452517320808,0.453781512605042,0.10161669606114047,1.0781696063337738,8.403361344537815,0.8151260504201681,65,True
8,p_gated_ba,0.8390731493934864,0.8292258532840067,0.44537815126050423,0.10083857442348004,0.9499975191413856,8.403361344537815,0.8067226890756303,66,True
9,p_gated_ba,0.8390731493934864,0.8184270039953356,0.44537815126050423,0.10083857442348004,0.9499975191413856,8.403361344537815,0.7983193277310925,66,True
10,p_gated_ba,0.7138005491702656,0.6026308482510591,0.4117647058823529,0.09999999999999999,0.831447607993795,8.403361344537815,0.7563025210084033,70,True
1,n_weighted,1.30237992386745,0.25363130298746667,1.0,0.22890822995865012,1.30237992386745,8.403361344537815,1.0,0,True
2,n_weighted,0.9304433664022923,0.6108728966099339,0.8739495798319328,0.1176930708180708,0.9556534504359058,8.403361344537815,0.8739495798319328,15,True
3,n_weighted,0.5584284382128735,0.45585857158586784,0.8487394957983193,0.1063374194562313,0.5886805390532096,8.403361344537815,0.8487394957983193,18,True
4,n_weighted,1.021117214743852,0.4764887526155516,0.8403361344537815,0.10406746031746028,1.053049987853096,8.403361344537815,0.8403361344537815,19,True
5,n_weighted,0.7757520955429894,0.4654127975274583,0.8319327731092437,0.1025933942600609,0.8093655409211407,8.403361344537815,0.8319327731092437,20,True
6,n_weighted,0.7757520955429894,0.4654127975274583,0.8319327731092437,0.1025933942600609,0.8093655409211407,8.403361344537815,0.8319327731092437,20,True
7,n_weighted,0.5866484175963906,0.47510153912998637,0.8151260504201681,0.1012722958599247,0.623623207512357,8.403361344537815,0.8151260504201681,22,True
8,n_weighted,0.5080464077899423,0.48538249517129256,0.8067226890756303,0.10083912037037035,0.5467018699748162,8.403361344537815,0.8067226890756303,23,True
9,n_weighted,0.6908923953352855,0.4961825616841467,0.7983193277310925,0.10058479532163739,0.7312285297890669,8.403361344537815,0.7983193277310925,24,True
10,n_weighted,0.5348277664659422,0.44063780731115443,0.7563025210084033,0.09999999999999998,0.5835672622642616,8.403361344537815,0.7563025210084033,29,True
