P,strategy,normalized_mae,kl_divergence,release_rate,attribution_advantage,tuning_loss,avg_n_tau,pr_n_ge_P,deferrals,evaluated,iter,action,restart_idx
10,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.26846718787017293,3.135811920813491,8.403361344537815,0.7563025210084033,52,True,1,r1_stop_local_optimum,1
4,p_gated_uniform,0.8685967615301172,0.1997564276865324,0.5210084033613446,0.06309811063400528,0.9643950808578483,8.403361344537815,0.8403361344537815,57,True,0,seed,0
3,p_gated_uniform,0.8710465362043908,0.20928441282936605,0.5378151260504201,0.06700840446505239,0.9634835109943067,8.403361344537815,0.8487394957983193,55,True,1,probe_P=3,0
5,p_gated_uniform,0.8208098474009685,0.1804718893981626,0.5126050420168067,0.05753424551442068,0.9182888389976072,8.403361344537815,0.8319327731092437,58,True,1,probe_P=5,0
5,p_gated_uniform,0.8208098474009685,0.1804718893981626,0.5126050420168067,0.05753424551442068,0.9182888389976072,8.403361344537815,0.8319327731092437,58,True,1,step_to_P=5,0
6,p_gated_uniform,0.7491182743059451,0.1575950967777201,0.5126050420168067,0.05269821350408263,0.8465972659025838,8.403361344537815,0.8319327731092437,58,True,2,probe_P=6,0
6,p_gated_uniform,0.7491182743059451,0.1575950967777201,0.5126050420168067,0.05269821350408263,0.8465972659025838,8.403361344537815,0.8319327731092437,58,True,2,step_to_P=6,0
7,p_gated_uniform,0.5246743248145933,0.3184501296251331,0.4789915966386555,0.047613282580435574,0.6288760054868622,8.403361344537815,0.8151260504201681,62,True,3,probe_P=7,0
7,p_gated_uniform,0.5246743248145933,0.3184501296251331,0.4789915966386555,0.047613282580435574,0.6288760054868622,8.403361344537815,0.8151260504201681,62,True,3,step_to_P=7,0
8,p_gated_uniform,0.502966150591018,1.0799814324888848,0.4369747899159664,0.04180547824316212,0.6155711926078248,8.403361344537815,0.8067226890756303,67,True,4,probe_P=8,0
8,p_gated_uniform,0.502966150591018,1.0799814324888848,0.4369747899159664,0.04180547824316212,0.6155711926078248,8.403361344537815,0.8067226890756303,67,True,4,step_to_P=8,0
9,p_gated_uniform,0.491476855707841,1.7405481610214242,0.42857142857142855,0.03824933174601099,0.6057625699935553,8.403361344537815,0.7983193277310925,68,True,5,probe_P=9,0
9,p_gated_uniform,0.491476855707841,1.7405481610214242,0.42857142857142855,0.03824933174601099,0.6057625699935553,8.403361344537815,0.7983193277310925,68,True,5,step_to_P=9,0
10,p_gated_uniform,0.45673133990735126,1.8105611370103942,0.4117647058823529,0.03742680712363844,0.5743783987308807,8.403361344537815,0.7563025210084033,70,True,6,probe_P=10,0
10,p_gated_uniform,0.45673133990735126,1.8105611370103942,0.4117647058823529,0.03742680712363844,0.5743783987308807,8.403361344537815,0.7563025210084033,70,True,6,step_to_P=10,0
10,p_gated_uniform,0.45673133990735126,1.8105611370103942,0.4117647058823529,0.03742680712363844,0.5743783987308807,8.403361344537815,0.7563025210084033,70,True,7,stop_local_optimum,0
