P,strategy,normalized_mae,kl_divergence,release_rate,attribution_advantage,tuning_loss,avg_n_tau,pr_n_ge_P,deferrals,evaluated,iter,action,restart_idx,dataset,sensor,clamp_mode
9,n_weighted,0.697258713867614,0.8228033078970085,0.226494527083918,0.1111111111111111,0.8519598084508304,7.840303115352231,0.226494527083918,2756,True,5,probe_P=9,0,pune,pm10,static
8,n_weighted,0.6696514506424542,0.613501554134923,0.7569463934886331,0.1208441478185638,0.7182621719447276,7.840303115352231,0.7569463934886331,866,True,5,stop_local_optimum,0,pune,pm10,static
8,n_weighted,0.6696514506424542,0.613501554134923,0.7569463934886331,0.1208441478185638,0.7182621719447276,7.840303115352231,0.7569463934886331,866,True,0,r1_seed,1,pune,pm10,static
7,n_weighted,0.7325929271587598,0.5357115289097485,0.9393769295537469,0.1251191543244127,0.7447175412480104,7.840303115352231,0.9393769295537469,216,True,1,r1_probe_P=7,1,pune,pm10,static
9,n_weighted,0.697258713867614,0.8228033078970085,0.226494527083918,0.1111111111111111,0.8519598084508304,7.840303115352231,0.226494527083918,2756,True,1,r1_probe_P=9,1,pune,pm10,static
8,n_weighted,0.6696514506424542,0.613501554134923,0.7569463934886331,0.1208441478185638,0.7182621719447276,7.840303115352231,0.7569463934886331,866,True,1,r1_stop_local_optimum,1,pune,pm10,static
4,uniform,0.9969142291022616,0.8870029704864981,1.0,0.1723884976525821,0.9969142291022616,5.926056338028169,0.9841549295774648,0,True,0,seed,0,traffic,speed,static
3,uniform,0.9969142291022616,0.8870029704864981,1.0,0.1723884976525821,0.9969142291022616,5.926056338028169,0.9841549295774648,0,True,1,probe_P=3,0,traffic,speed,static
5,uniform,0.9969142291022616,0.8870029704864981,1.0,0.1723884976525821,0.9969142291022616,5.926056338028169,0.9788732394366196,0,True,1,probe_P=5,0,traffic,speed,static
4,uniform,0.9969142291022616,0.8870029704864981,1.0,0.1723884976525821,0.9969142291022616,5.926056338028169,0.9841549295774648,0,True,1,stop_local_optimum,0,traffic,speed,static
6,uniform,0.9969142291022616,0.8870029704864981,1.0,0.1723884976525821,0.9969142291022616,5.926056338028169,0.9788732394366196,0,True,0,r1_seed,1,traffic,speed,static
5,uniform,0.9969142291022616,0.8870029704864981,1.0,0.1723884976525821,0.9969142291022616,5.926056338028169,0.9788732394366196,0,True,1,r1_probe_P=5,1,traffic,speed,static
6,uniform,0.9969142291022616,0.8870029704864981,1.0,0.1723884976525821,0.9969142291022616,5.926056338028169,0.9788732394366196,0,True,1,r1_stop_local_optimum,1,traffic,speed,static
4,sample,0.1933754314901876,0.4160752594892253,0.1672535211267605,0.1736842105263158,0.3599247272648355,5.926056338028169,0.9841549295774648,473,True,0,seed,0,traffic,speed,static
3,sample,0.1933754314901876,0.4160752594892253,0.1672535211267605,0.1736842105263158,0.3599247272648355,5.926056338028169,0.9841549295774648,473,True,1,probe_P=3,0,traffic,speed,static
5,sample,0.1933754314901876,0.4160752594892253,0.1672535211267605,0.1736842105263158,0.3599247272648355,5.926056338028169,0.9788732394366196,473,True,1,probe_P=5,0,traffic,speed,static
4,sample,0.1933754314901876,0.4160752594892253,0.1672535211267605,0.1736842105263158,0.3599247272648355,5.926056338028169,0.9841549295774648,473,True,1,stop_local_optimum,0,traffic,speed,static
6,sample,0.1933754314901876,0.4160752594892253,0.1672535211267605,0.1736842105263158,0.3599247272648355,5.926056338028169,0.9788732394366196,473,True,0,r1_seed,1,traffic,speed,static
5,sample,0.1933754314901876,0.4160752594892253,0.1672535211267605,0.1736842105263158,0.3599247272648355,5.926056338028169,0.9788732394366196,473,True,1,r1_probe_P=5,1,traffic,speed,static
6,sample,0.1933754314901876,0.4160752594892253,0.1672535211267605,0.1736842105263158,0.3599247272648355,5.926056338028169,0.9788732394366196,473,True,1,r1_stop_local_optimum,1,traffic,speed,static
4,budget_distribution,1.5386034945172744,0.419657499261234,0.6390845070422535,0.173783287419651,1.6107865931088237,5.926056338028169,0.9841549295774648,205,True,0,seed,0,traffic,speed,static
3,budget_distribution,1.5386034945172744,0.419657499261234,0.6390845070422535,0.173783287419651,1.6107865931088237,5.926056338028169,0.9841549295774648,205,True,1,probe_P=3,0,traffic,speed,static
5,budget_distribution,1.5386034945172744,0.419657499261234,0.6390845070422535,0.173783287419651,1.6107865931088237,5.926056338028169,0.9788732394366196,205,True,1,probe_P=5,0,traffic,speed,static
4,budget_distribution,1.5386034945172744,0.419657499261234,0.6390845070422535,0.173783287419651,1.6107865931088237,5.926056338028169,0.9841549295774648,205,True,1,stop_local_optimum,0,traffic,speed,static
6,budget_distribution,1.5386034945172744,0.419657499261234,0.6390845070422535,0.173783287419651,1.6107865931088237,5.926056338028169,0.9788732394366196,205,True,0,r1_seed,1,traffic,speed,static
5,budget_distribution,1.5386034945172744,0.419657499261234,0.6390845070422535,0.173783287419651,1.6107865931088237,5.926056338028169,0.9788732394366196,205,True,1,r1_probe_P=5,1,traffic,speed,static
6,budget_distribution,1.5386034945172744,0.419657499261234,0.6390845070422535,0.173783287419651,1.6107865931088237,5.926056338028169,0.9788732394366196,205,True,1,r1_stop_local_optimum,1,traffic,speed,static
4,budget_absorption,1.3053480480040414,0.4156481141129584,0.5193661971830986,0.1725988700564971,1.4014748085674216,5.926056338028169,0.9841549295774648,273,True,0,seed,0,traffic,speed,static
3,budget_absorption,1.3053480480040414,0.4156481141129584,0.5193661971830986,0.1725988700564971,1.4014748085674216,5.926056338028169,0.9841549295774648,273,True,1,probe_P=3,0,traffic,speed,static
5,budget_absorption,1.3053480480040414,0.4156481141129584,0.5193661971830986,0.1725988700564971,1.4014748085674216,5.926056338028169,0.9788732394366196,273,True,1,probe_P=5,0,traffic,speed,static
4,budget_absorption,1.3053480480040414,0.4156481141129584,0.5193661971830986,0.1725988700564971,1.4014748085674216,5.926056338028169,0.9841549295774648,273,True,1,stop_local_optimum,0,traffic,speed,static
6,budget_absorption,1.3053480480040414,0.4156481141129584,0.5193661971830986,0.1725988700564971,1.4014748085674216,5.926056338028169,0.9788732394366196,273,True,0,r1_seed,1,traffic,speed,static
5,budget_absorption,1.3053480480040414,0.4156481141129584,0.5193661971830986,0.1725988700564971,1.4014748085674216,5.926056338028169,0.9788732394366196,273,True,1,r1_probe_P=5,1,traffic,speed,static
6,budget_absorption,1.3053480480040414,0.4156481141129584,0.5193661971830986,0.1725988700564971,1.4014748085674216,5.926056338028169,0.9788732394366196,273,True,1,r1_stop_local_optimum,1,traffic,speed,static
4,p_gated_uniform,0.9702434547431368,0.9305783962004432,0.9841549295774648,0.1671138938580799,0.973412468827644,5.926056338028169,0.9841549295774648,9,True,0,seed,0,traffic,speed,static
3,p_gated_uniform,0.9702434547431368,0.9305783962004432,0.9841549295774648,0.1671138938580799,0.973412468827644,5.926056338028169,0.9841549295774648,9,True,1,probe_P=3,0,traffic,speed,static
5,p_gated_uniform,0.9712746194942332,0.9297528550190324,0.9788732394366196,0.1666666666666666,0.9754999716069094,5.926056338028169,0.9788732394366196,12,True,1,probe_P=5,0,traffic,speed,static
4,p_gated_uniform,0.9702434547431368,0.9305783962004432,0.9841549295774648,0.1671138938580799,0.973412468827644,5.926056338028169,0.9841549295774648,9,True,1,stop_local_optimum,0,traffic,speed,static
6,p_gated_uniform,0.9712746194942332,0.9297528550190324,0.9788732394366196,0.1666666666666666,0.9754999716069094,5.926056338028169,0.9788732394366196,12,True,0,r1_seed,1,traffic,speed,static
5,p_gated_uniform,0.9712746194942332,0.9297528550190324,0.9788732394366196,0.1666666666666666,0.9754999716069094,5.926056338028169,0.9788732394366196,12,True,1,r1_probe_P=5,1,traffic,speed,static
6,p_gated_uniform,0.9712746194942332,0.9297528550190324,0.9788732394366196,0.1666666666666666,0.9754999716069094,5.926056338028169,0.9788732394366196,12,True,1,r1_stop_local_optimum,1,traffic,speed,static
4,p_gated_sample,0.1851175734365771,0.5388536329283455,0.1637323943661972,0.1666666666666666,0.3523710945633377,5.926056338028169,0.9841549295774648,475,True,0,seed,0,traffic,speed,static
3,p_gated_sample,0.1851175734365771,0.5388536329283455,0.1637323943661972,0.1666666666666666,0.3523710945633377,5.926056338028169,0.9841549295774648,475,True,1,probe_P=3,0,traffic,speed,static
5,p_gated_sample,0.1851175734365771,0.5388536329283455,0.1637323943661972,0.1666666666666666,0.3523710945633377,5.926056338028169,0.9788732394366196,475,True,1,probe_P=5,0,traffic,speed,static
4,p_gated_sample,0.1851175734365771,0.5388536329283455,0.1637323943661972,0.1666666666666666,0.3523710945633377,5.926056338028169,0.9841549295774648,475,True,1,stop_local_optimum,0,traffic,speed,static
6,p_gated_sample,0.1851175734365771,0.5388536329283455,0.1637323943661972,0.1666666666666666,0.3523710945633377,5.926056338028169,0.9788732394366196,475,True,0,r1_seed,1,traffic,speed,static
5,p_gated_sample,0.1851175734365771,0.5388536329283455,0.1637323943661972,0.1666666666666666,0.3523710945633377,5.926056338028169,0.9788732394366196,475,True,1,r1_probe_P=5,1,traffic,speed,static
6,p_gated_sample,0.1851175734365771,0.5388536329283455,0.1637323943661972,0.1666666666666666,0.3523710945633377,5.926056338028169,0.9788732394366196,475,True,1,r1_stop_local_optimum,1,traffic,speed,static
4,p_gated_ba,1.2707431681759922,0.4108064099110362,0.5052816901408451,0.1666666666666666,1.369686830147823,5.926056338028169,0.9841549295774648,281,True,0,seed,0,traffic,speed,static
3,p_gated_ba,1.2707431681759922,0.4108064099110362,0.5052816901408451,0.1666666666666666,1.369686830147823,5.926056338028169,0.9841549295774648,281,True,1,probe_P=3,0,traffic,speed,static
5,p_gated_ba,1.2707431681759922,0.4136065287280716,0.5052816901408451,0.1666666666666666,1.369686830147823,5.926056338028169,0.9788732394366196,281,True,1,probe_P=5,0,traffic,speed,static
4,p_gated_ba,1.2707431681759922,0.4108064099110362,0.5052816901408451,0.1666666666666666,1.369686830147823,5.926056338028169,0.9841549295774648,281,True,1,stop_local_optimum,0,traffic,speed,static
6,p_gated_ba,1.2707431681759922,0.4136065287280716,0.5052816901408451,0.1666666666666666,1.369686830147823,5.926056338028169,0.9788732394366196,281,True,0,r1_seed,1,traffic,speed,static
5,p_gated_ba,1.2707431681759922,0.4136065287280716,0.5052816901408451,0.1666666666666666,1.369686830147823,5.926056338028169,0.9788732394366196,281,True,1,r1_probe_P=5,1,traffic,speed,static
6,p_gated_ba,1.2707431681759922,0.4136065287280716,0.5052816901408451,0.1666666666666666,1.369686830147823,5.926056338028169,0.9788732394366196,281,True,1,r1_stop_local_optimum,1,traffic,speed,static
4,n_weighted,0.9702434547431368,0.9305783962004432,0.9841549295774648,0.1671138938580799,0.973412468827644,5.926056338028169,0.9841549295774648,9,True,0,seed,0,traffic,speed,static
3,n_weighted,0.9702434547431368,0.9305783962004432,0.9841549295774648,0.1671138938580799,0.973412468827644,5.926056338028169,0.9841549295774648,9,True,1,probe_P=3,0,traffic,speed,static
5,n_weighted,0.9712746194942332,0.9297528550190324,0.9788732394366196,0.1666666666666666,0.9754999716069094,5.926056338028169,0.9788732394366196,12,True,1,probe_P=5,0,traffic,speed,static
4,n_weighted,0.9702434547431368,0.9305783962004432,0.9841549295774648,0.1671138938580799,0.973412468827644,5.926056338028169,0.9841549295774648,9,True,1,stop_local_optimum,0,traffic,speed,static
6,n_weighted,0.9712746194942332,0.9297528550190324,0.9788732394366196,0.1666666666666666,0.9754999716069094,5.926056338028169,0.9788732394366196,12,True,0,r1_seed,1,traffic,speed,static
5,n_weighted,0.9712746194942332,0.9297528550190324,0.9788732394366196,0.1666666666666666,0.9754999716069094,5.926056338028169,0.9788732394366196,12,True,1,r1_probe_P=5,1,traffic,speed,static
6,n_weighted,0.9712746194942332,0.9297528550190324,0.9788732394366196,0.1666666666666666,0.9754999716069094,5.926056338028169,0.9788732394366196,12,True,1,r1_stop_local_optimum,1,traffic,speed,static
4,uniform,1.30237992386745,0.2536313029874666,1.0,0.2289082299586501,1.30237992386745,8.403361344537815,0.8403361344537815,0,True,0,seed,0,wearable,heart_rate,static
3,uniform,1.30237992386745,0.2536313029874666,1.0,0.2289082299586501,1.30237992386745,8.403361344537815,0.8487394957983193,0,True,1,probe_P=3,0,wearable,heart_rate,static
5,uniform,1.30237992386745,0.2536313029874666,1.0,0.2289082299586501,1.30237992386745,8.403361344537815,0.8319327731092437,0,True,1,probe_P=5,0,wearable,heart_rate,static
4,uniform,1.30237992386745,0.2536313029874666,1.0,0.2289082299586501,1.30237992386745,8.403361344537815,0.8403361344537815,0,True,1,stop_local_optimum,0,wearable,heart_rate,static
10,uniform,1.30237992386745,0.2536313029874666,1.0,0.2289082299586501,1.30237992386745,8.403361344537815,0.7563025210084033,0,True,0,r1_seed,1,wearable,heart_rate,static
9,uniform,1.30237992386745,0.2536313029874666,1.0,0.2289082299586501,1.30237992386745,8.403361344537815,0.7983193277310925,0,True,1,r1_probe_P=9,1,wearable,heart_rate,static
10,uniform,1.30237992386745,0.2536313029874666,1.0,0.2289082299586501,1.30237992386745,8.403361344537815,0.7563025210084033,0,True,1,r1_stop_local_optimum,1,wearable,heart_rate,static
4,sample,0.2268725721390105,0.0693771162566592,0.1680672268907563,0.2126984126984127,0.3932591267608593,8.403361344537815,0.8403361344537815,99,True,0,seed,0,wearable,heart_rate,static
3,sample,0.2268725721390105,0.0693771162566592,0.1680672268907563,0.2126984126984127,0.3932591267608593,8.403361344537815,0.8487394957983193,99,True,1,probe_P=3,0,wearable,heart_rate,static
5,sample,0.2268725721390105,0.0693771162566592,0.1680672268907563,0.2126984126984127,0.3932591267608593,8.403361344537815,0.8319327731092437,99,True,1,probe_P=5,0,wearable,heart_rate,static
4,sample,0.2268725721390105,0.0693771162566592,0.1680672268907563,0.2126984126984127,0.3932591267608593,8.403361344537815,0.8403361344537815,99,True,1,stop_local_optimum,0,wearable,heart_rate,static
10,sample,0.2268725721390105,0.0693771162566592,0.1680672268907563,0.2126984126984127,0.3932591267608593,8.403361344537815,0.7563025210084033,99,True,0,r1_seed,1,wearable,heart_rate,static
9,sample,0.2268725721390105,0.0693771162566592,0.1680672268907563,0.2126984126984127,0.3932591267608593,8.403361344537815,0.7983193277310925,99,True,1,r1_probe_P=9,1,wearable,heart_rate,static
10,sample,0.2268725721390105,0.0693771162566592,0.1680672268907563,0.2126984126984127,0.3932591267608593,8.403361344537815,0.7563025210084033,99,True,1,r1_stop_local_optimum,1,wearable,heart_rate,static
4,budget_distribution,3.4308426533358007,0.0576067565006206,0.6638655462184874,0.2627787823990355,3.4980695440921035,8.403361344537815,0.8403361344537815,40,True,0,seed,0,wearable,heart_rate,static
3,budget_distribution,3.4308426533358007,0.0576067565006206,0.6638655462184874,0.2627787823990355,3.4980695440921035,8.403361344537815,0.8487394957983193,40,True,1,probe_P=3,0,wearable,heart_rate,static
5,budget_distribution,3.4308426533358007,0.0576067565006206,0.6638655462184874,0.2627787823990355,3.4980695440921035,8.403361344537815,0.8319327731092437,40,True,1,probe_P=5,0,wearable,heart_rate,static
4,budget_distribution,3.4308426533358007,0.0576067565006206,0.6638655462184874,0.2627787823990355,3.4980695440921035,8.403361344537815,0.8403361344537815,40,True,1,stop_local_optimum,0,wearable,heart_rate,static
10,budget_distribution,3.4308426533358007,0.0576067565006206,0.6638655462184874,0.2627787823990355,3.4980695440921035,8.403361344537815,0.7563025210084033,40,True,0,r1_seed,1,wearable,heart_rate,static
9,budget_distribution,3.4308426533358007,0.0576067565006206,0.6638655462184874,0.2627787823990355,3.4980695440921035,8.403361344537815,0.7983193277310925,40,True,1,r1_probe_P=9,1,wearable,heart_rate,static
10,budget_distribution,3.4308426533358007,0.0576067565006206,0.6638655462184874,0.2627787823990355,3.4980695440921035,8.403361344537815,0.7563025210084033,40,True,1,r1_stop_local_optimum,1,wearable,heart_rate,static
4,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.2684671878701729,3.135811920813491,8.403361344537815,0.8403361344537815,52,True,0,seed,0,wearable,heart_rate,static
3,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.2684671878701729,3.135811920813491,8.403361344537815,0.8487394957983193,52,True,1,probe_P=3,0,wearable,heart_rate,static
5,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.2684671878701729,3.135811920813491,8.403361344537815,0.8319327731092437,52,True,1,probe_P=5,0,wearable,heart_rate,static
4,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.2684671878701729,3.135811920813491,8.403361344537815,0.8403361344537815,52,True,1,stop_local_optimum,0,wearable,heart_rate,static
10,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.2684671878701729,3.135811920813491,8.403361344537815,0.7563025210084033,52,True,0,r1_seed,1,wearable,heart_rate,static
9,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.2684671878701729,3.135811920813491,8.403361344537815,0.7983193277310925,52,True,1,r1_probe_P=9,1,wearable,heart_rate,static
10,budget_absorption,3.0484169628302977,0.2925629184239441,0.5630252100840336,0.2684671878701729,3.135811920813491,8.403361344537815,0.7563025210084033,52,True,1,r1_stop_local_optimum,1,wearable,heart_rate,static
4,p_gated_uniform,1.021117214743852,0.4764887526155516,0.8403361344537815,0.1040674603174602,1.053049987853096,8.403361344537815,0.8403361344537815,19,True,0,seed,0,wearable,heart_rate,static
3,p_gated_uniform,0.5584284382128735,0.4558585715858678,0.8487394957983193,0.1063374194562313,0.5886805390532096,8.403361344537815,0.8487394957983193,18,True,1,probe_P=3,0,wearable,heart_rate,static
5,p_gated_uniform,0.7757520955429896,0.4654127975274583,0.8319327731092437,0.1025933942600609,0.8093655409211409,8.403361344537815,0.8319327731092437,20,True,1,probe_P=5,0,wearable,heart_rate,static
3,p_gated_uniform,0.5584284382128735,0.4558585715858678,0.8487394957983193,0.1063374194562313,0.5886805390532096,8.403361344537815,0.8487394957983193,18,True,1,step_to_P=3,0,wearable,heart_rate,static
2,p_gated_uniform,0.930443366402292,0.6108728966099339,0.8739495798319328,0.1176930708180708,0.9556534504359055,8.403361344537815,0.8739495798319328,15,True,2,probe_P=2,0,wearable,heart_rate,static
3,p_gated_uniform,0.5584284382128735,0.4558585715858678,0.8487394957983193,0.1063374194562313,0.5886805390532096,8.403361344537815,0.8487394957983193,18,True,2,stop_local_optimum,0,wearable,heart_rate,static
10,p_gated_uniform,0.5348277664659422,0.4406378073111544,0.7563025210084033,0.0999999999999999,0.5835672622642616,8.403361344537815,0.7563025210084033,29,True,0,r1_seed,1,wearable,heart_rate,static
9,p_gated_uniform,0.6908923953352856,0.4961825616841467,0.7983193277310925,0.1005847953216373,0.731228529789067,8.403361344537815,0.7983193277310925,24,True,1,r1_probe_P=9,1,wearable,heart_rate,static
10,p_gated_uniform,0.5348277664659422,0.4406378073111544,0.7563025210084033,0.0999999999999999,0.5835672622642616,8.403361344537815,0.7563025210084033,29,True,1,r1_stop_local_optimum,1,wearable,heart_rate,static
4,p_gated_sample,0.1057729669143245,0.4547280295956507,0.1428571428571428,0.1031746031746031,0.2772015383428959,8.403361344537815,0.8403361344537815,102,True,0,seed,0,wearable,heart_rate,static
3,p_gated_sample,0.1057729669143245,0.4547280295956507,0.1428571428571428,0.1031746031746031,0.2772015383428959,8.403361344537815,0.8487394957983193,102,True,1,probe_P=3,0,wearable,heart_rate,static
5,p_gated_sample,0.1057729669143245,0.4547280295956507,0.1428571428571428,0.1031746031746031,0.2772015383428959,8.403361344537815,0.8319327731092437,102,True,1,probe_P=5,0,wearable,heart_rate,static
4,p_gated_sample,0.1057729669143245,0.4547280295956507,0.1428571428571428,0.1031746031746031,0.2772015383428959,8.403361344537815,0.8403361344537815,102,True,1,stop_local_optimum,0,wearable,heart_rate,static
10,p_gated_sample,0.0968045980669815,0.1026617241677732,0.1260504201680672,0.1,0.2715945140333681,8.403361344537815,0.7563025210084033,104,True,0,r1_seed,1,wearable,heart_rate,static
9,p_gated_sample,0.0967051076955932,0.0919390844953394,0.134453781512605,0.1006944444444444,0.2698143513930723,8.403361344537815,0.7983193277310925,103,True,1,r1_probe_P=9,1,wearable,heart_rate,static
9,p_gated_sample,0.0967051076955932,0.0919390844953394,0.134453781512605,0.1006944444444444,0.2698143513930723,8.403361344537815,0.7983193277310925,103,True,1,r1_step_to_P=9,1,wearable,heart_rate,static
8,p_gated_sample,0.0967051076955932,0.0919390844953394,0.134453781512605,0.1006944444444444,0.2698143513930723,8.403361344537815,0.8067226890756303,103,True,2,r1_probe_P=8,1,wearable,heart_rate,static
9,p_gated_sample,0.0967051076955932,0.0919390844953394,0.134453781512605,0.1006944444444444,0.2698143513930723,8.403361344537815,0.7983193277310925,103,True,2,r1_stop_local_optimum,1,wearable,heart_rate,static
4,p_gated_ba,0.9689259088547822,0.871599586890115,0.453781512605042,0.1016166960611404,1.0781696063337738,8.403361344537815,0.8403361344537815,65,True,0,seed,0,wearable,heart_rate,static
3,p_gated_ba,0.9689259088547822,0.8819782122459854,0.453781512605042,0.1016166960611404,1.0781696063337738,8.403361344537815,0.8487394957983193,65,True,1,probe_P=3,0,wearable,heart_rate,static
5,p_gated_ba,0.9689259088547822,0.8611339041626098,0.453781512605042,0.1016166960611404,1.0781696063337738,8.403361344537815,0.8319327731092437,65,True,1,probe_P=5,0,wearable,heart_rate,static
4,p_gated_ba,0.9689259088547822,0.871599586890115,0.453781512605042,0.1016166960611404,1.0781696063337738,8.403361344537815,0.8403361344537815,65,True,1,stop_local_optimum,0,wearable,heart_rate,static
10,p_gated_ba,0.7138005491702656,0.6026308482510591,0.4117647058823529,0.0999999999999999,0.831447607993795,8.403361344537815,0.7563025210084033,70,True,0,r1_seed,1,wearable,heart_rate,static
9,p_gated_ba,0.8390731493934864,0.8184270039953356,0.4453781512605042,0.10083857442348,0.9499975191413856,8.403361344537815,0.7983193277310925,66,True,1,r1_probe_P=9,1,wearable,heart_rate,static
10,p_gated_ba,0.7138005491702656,0.6026308482510591,0.4117647058823529,0.0999999999999999,0.831447607993795,8.403361344537815,0.7563025210084033,70,True,1,r1_stop_local_optimum,1,wearable,heart_rate,static
4,n_weighted,1.021117214743852,0.4764887526155516,0.8403361344537815,0.1040674603174602,1.053049987853096,8.403361344537815,0.8403361344537815,19,True,0,seed,0,wearable,heart_rate,static
3,n_weighted,0.5584284382128735,0.4558585715858678,0.8487394957983193,0.1063374194562313,0.5886805390532096,8.403361344537815,0.8487394957983193,18,True,1,probe_P=3,0,wearable,heart_rate,static
5,n_weighted,0.7757520955429894,0.4654127975274583,0.8319327731092437,0.1025933942600609,0.8093655409211407,8.403361344537815,0.8319327731092437,20,True,1,probe_P=5,0,wearable,heart_rate,static
3,n_weighted,0.5584284382128735,0.4558585715858678,0.8487394957983193,0.1063374194562313,0.5886805390532096,8.403361344537815,0.8487394957983193,18,True,1,step_to_P=3,0,wearable,heart_rate,static
2,n_weighted,0.9304433664022924,0.6108728966099339,0.8739495798319328,0.1176930708180708,0.9556534504359058,8.403361344537815,0.8739495798319328,15,True,2,probe_P=2,0,wearable,heart_rate,static
3,n_weighted,0.5584284382128735,0.4558585715858678,0.8487394957983193,0.1063374194562313,0.5886805390532096,8.403361344537815,0.8487394957983193,18,True,2,stop_local_optimum,0,wearable,heart_rate,static
10,n_weighted,0.5348277664659422,0.4406378073111544,0.7563025210084033,0.0999999999999999,0.5835672622642616,8.403361344537815,0.7563025210084033,29,True,0,r1_seed,1,wearable,heart_rate,static
9,n_weighted,0.6908923953352855,0.4961825616841467,0.7983193277310925,0.1005847953216373,0.7312285297890669,8.403361344537815,0.7983193277310925,24,True,1,r1_probe_P=9,1,wearable,heart_rate,static
10,n_weighted,0.5348277664659422,0.4406378073111544,0.7563025210084033,0.0999999999999999,0.5835672622642616,8.403361344537815,0.7563025210084033,29,True,1,r1_stop_local_optimum,1,wearable,heart_rate,static
